"time","mean","stdev","min","max","q1","q3","median","('s9', 's18')","('s9', 's8')","('s9', 's7')","('s9', 's6')","('s9', 's10')","('s8', 's7')","('s8', 's5')","('s3', 's2')","('s3', 's1')","('s3', 's6')","('s2', 's12')","('s2', 's1')","('s1', 's4')","('s7', 's20')","('s7', 's25')","('s6', 's12')","('s6', 's10')","('s6', 's4')","('s5', 's25')","('s5', 's27')","('s5', 's4')","('s19', 's20')","('s19', 's18')","('s19', 's17')","('s19', 's21')","('s18', 's20')","('s18', 's17')","('s13', 's11')","('s13', 's16')","('s13', 's15')","('s13', 's14')","('s12', 's11')","('s11', 's10')","('s11', 's16')","('s10', 's16')","('s17', 's16')","('s17', 's15')","('s17', 's14')","('s15', 's14')","('s30', 's28')","('s30', 's29')","('s30', 's24')","('s22', 's23')","('s22', 's21')","('s22', 's24')","('s23', 's28')","('s23', 's26')","('s23', 's24')","('s20', 's26')","('s20', 's21')","('s26', 's25')","('s27', 's28')","('s27', 's29')","('s27', 's25')","('s25', 's28')","('s28', 's29')"
30.2,1.4642857142857142,1.812302065195039,0,8,0.0,2.0,1.0,8,4,0,5,1,1,2,0,1,2,0,0,1,2,1,2,1,0,0,1,1,6,2,6,2,4,4,0,1,1,0,0,0,1,1,3,4,1,0,1,1,0,1,1,0,0,1,1,5,0,0,1,0,0,1,0
30.3,1.6071428571428572,1.9701212021143286,0,9,0.0,2.0,1.0,9,5,1,6,1,1,2,1,2,3,0,0,2,2,1,2,1,0,0,1,1,6,2,6,2,4,5,0,1,1,0,0,0,1,1,3,4,1,0,1,0,0,1,1,0,0,1,1,5,0,0,1,0,0,0,1
30.4,1.4107142857142858,1.9251788944174004,0,9,0.0,2.0,1.0,9,5,1,6,1,1,2,1,2,2,0,0,2,2,1,2,0,0,0,1,1,6,2,4,0,4,5,0,1,1,0,0,0,0,0,2,3,1,0,1,0,0,0,0,0,0,1,2,5,0,0,1,0,0,0,1
30.5,1.3035714285714286,1.9172119159373708,0,10,0.0,2.0,1.0,10,5,1,6,1,1,2,2,2,3,0,0,2,2,1,1,0,0,0,1,1,6,3,4,0,2,4,0,1,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1
30.6,1.1964285714285714,1.7568198018939027,0,9,0.0,2.0,1.0,9,5,1,6,1,1,2,2,2,3,0,1,2,2,1,1,0,0,1,0,1,5,2,3,0,2,4,0,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
30.7,1.5892857142857142,1.9344322322646739,0,10,0.0,2.0,1.0,10,5,2,7,1,1,2,2,2,3,0,1,2,2,2,1,0,0,1,0,1,5,2,5,2,3,4,0,1,0,0,0,0,1,0,4,2,1,0,0,0,0,1,3,2,0,0,0,2,1,1,0,0,0,2,2
30.8,1.8392857142857142,1.8877120099880342,0,10,1.0,3.0,1.0,10,5,2,7,2,0,1,2,3,3,0,1,4,1,3,1,1,1,2,0,2,3,3,6,3,2,4,1,1,1,0,1,1,1,0,4,2,1,0,0,1,1,1,3,1,0,0,0,2,0,1,0,2,1,3,2
30.9,1.9285714285714286,1.9072899889740986,0,9,1.0,3.0,1.0,9,5,3,8,1,0,1,2,3,4,0,1,4,1,4,1,1,1,2,0,2,3,2,6,3,2,4,1,1,1,0,0,1,1,0,4,2,1,0,0,1,2,1,3,2,1,0,0,2,0,1,0,2,2,4,2
31.0,1.8571428571428572,1.7670452681218545,0,8,1.0,3.0,1.0,8,4,3,7,0,0,1,2,2,3,0,1,4,1,4,1,1,1,2,0,2,3,1,6,3,2,4,1,1,1,0,0,1,1,0,4,2,1,1,0,1,2,1,4,2,1,0,0,3,0,2,0,2,1,4,2
31.1,1.7321428571428572,1.6090266737175904,0,7,0.75,2.0,1.0,7,4,3,6,0,0,1,2,1,3,0,1,3,1,4,1,2,2,2,0,2,1,0,4,3,2,4,1,0,1,0,0,1,1,2,5,1,2,0,0,1,2,1,4,2,1,0,0,2,0,2,0,2,1,4,2
31.2,1.75,1.7550946250436592,0,9,0.0,2.25,1.0,9,5,3,6,0,0,1,2,1,3,0,1,3,1,4,1,3,2,2,0,2,0,0,3,3,2,5,1,0,1,0,0,1,1,2,3,1,2,0,0,1,2,1,4,2,1,0,0,2,0,2,0,2,1,4,2
31.3,1.7321428571428572,1.6954884613140191,0,8,0.0,3.0,1.0,8,4,3,6,0,0,1,2,1,3,0,0,2,1,5,1,3,2,1,1,1,0,0,3,3,2,5,1,0,1,0,0,1,1,2,3,1,2,0,0,1,3,1,4,3,1,0,0,2,0,2,0,2,2,4,2
31.4,1.8214285714285714,1.8622868320690991,0,8,0.0,3.0,1.5,8,4,4,5,0,0,1,2,1,3,0,0,2,2,7,0,2,2,2,1,2,1,0,4,3,1,6,0,0,0,0,0,0,1,2,3,1,3,0,1,0,2,2,4,3,2,0,0,1,0,2,1,1,3,5,2
31.5,1.7142857142857142,1.6872874015739594,0,7,0.0,3.0,1.0,7,2,4,4,0,0,1,1,1,2,0,0,2,1,6,0,2,2,2,2,3,0,0,3,3,2,5,0,0,0,0,0,0,1,2,3,1,1,0,1,0,3,3,5,3,3,0,1,0,1,1,2,1,2,5,2
31.6,1.75,1.6393596310755001,0,7,0.75,2.25,1.0,7,2,4,4,0,0,1,1,1,2,0,0,2,1,6,1,2,2,2,2,3,0,0,3,3,2,5,1,0,1,0,1,0,1,2,3,1,1,0,1,0,2,3,5,3,3,0,0,0,1,1,2,1,2,5,2
31.7,2.0,1.8027756377319946,0,7,1.0,3.0,2.0,7,2,4,4,0,0,1,1,1,2,0,0,3,2,6,1,2,2,3,2,4,1,0,4,3,3,7,1,0,1,0,1,0,1,2,3,3,1,0,1,0,2,3,5,3,4,0,1,0,1,1,2,1,2,6,2
31.8,1.6071428571428572,1.6656034023372883,0,7,0.0,3.0,1.0,7,2,3,3,0,0,1,1,1,2,0,0,1,1,4,1,1,0,2,3,3,1,0,4,3,3,7,1,0,1,0,1,0,1,1,2,3,1,0,1,0,2,3,5,3,3,0,0,0,1,0,3,0,1,3,0
31.9,1.625,1.6535945694153691,0,7,0.0,3.0,1.0,7,2,3,3,1,0,1,1,1,2,0,0,1,1,4,1,0,0,2,3,3,1,0,4,3,3,7,1,0,1,0,1,0,1,0,3,3,1,0,1,0,1,3,5,2,3,0,0,0,1,1,3,1,2,3,0
32.0,1.4107142857142858,1.6666560373810717,0,7,0.0,2.0,1.0,7,2,3,3,1,0,1,1,0,2,0,0,0,1,4,0,0,0,1,2,2,1,0,4,3,3,7,0,0,0,0,0,0,1,0,2,3,1,0,1,0,1,3,5,2,3,0,0,0,1,1,2,1,2,2,0
32.1,1.5178571428571428,1.731958753102677,0,8,0.0,2.0,1.0,8,3,3,3,1,1,1,1,0,2,0,0,0,2,4,0,0,0,1,3,2,2,0,3,2,3,8,1,0,1,0,0,1,0,0,1,4,1,0,0,1,1,2,4,2,3,0,0,0,1,1,2,2,2,2,0
32.2,1.125,1.3766224194434311,0,7,0.0,2.0,1.0,6,2,2,1,0,1,1,1,0,1,1,1,0,2,3,0,0,0,1,3,2,2,0,1,0,2,7,0,0,0,0,1,0,0,0,0,3,1,0,0,1,1,2,2,1,2,0,0,0,1,1,2,2,2,1,0
32.3,1.1607142857142858,1.4239881835671164,0,7,0.0,1.25,1.0,7,3,2,2,1,1,2,1,0,1,2,1,0,2,2,1,0,0,1,3,1,2,0,1,0,3,7,1,0,1,0,1,1,0,0,0,3,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,2,1,1,0
32.4,0.9285714285714286,1.083267920578793,0,5,0.0,1.0,1.0,5,1,2,2,1,1,1,1,0,1,2,1,0,1,2,1,0,0,0,3,0,1,0,1,1,2,5,1,0,1,0,1,1,0,0,1,3,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1
32.5,0.9642857142857143,1.2672282142292981,0,6,0.0,1.0,1.0,6,1,3,4,1,1,1,2,0,2,1,0,0,1,3,1,0,0,0,3,0,1,0,1,1,2,5,1,0,1,0,0,1,0,0,0,2,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1
32.6,0.8035714285714286,1.0925011091387447,0,5,0.0,1.0,1.0,5,1,2,4,1,0,1,0,1,1,1,0,0,0,2,1,0,0,0,3,0,0,0,1,1,2,4,1,0,1,0,0,1,0,0,0,2,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1
32.7,0.9464285714285714,1.1560345221171084,0,5,0.0,1.0,1.0,5,1,3,4,2,0,1,0,1,2,1,0,0,0,3,1,0,0,0,2,0,0,0,1,1,3,4,1,0,1,0,0,2,0,0,0,2,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1
32.8,0.7321428571428571,1.0435357381204988,0,4,0.0,1.0,0.0,4,1,3,3,2,0,1,0,1,1,1,0,0,0,3,1,0,0,0,2,0,0,0,0,0,2,4,1,0,0,0,0,2,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
32.9,0.7857142857142857,1.0301575072754257,0,4,0.0,1.0,0.5,4,1,3,3,2,0,1,0,1,1,1,0,0,0,3,1,0,0,0,1,0,0,0,1,1,2,4,1,0,1,0,0,2,0,0,0,2,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1
33.0,0.6607142857142857,1.1064225767614047,0,4,0.0,1.0,0.0,4,0,4,3,1,0,0,0,1,1,1,0,0,0,4,1,0,0,0,0,0,0,0,1,2,2,3,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0
33.1,0.4642857142857143,0.7310531960878115,0,3,0.0,1.0,0.0,2,0,2,3,1,0,0,0,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0
33.2,0.6607142857142857,0.73864706714094408,0,3,0.0,1.0,1.0,3,0,1,3,1,1,1,1,1,2,1,0,1,1,1,1,0,0,0,0,1,0,0,1,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,2,1,0,1,1,1,1,0,0,0,0,1,0
33.3,0.375,0.7455223480410037,0,3,0.0,0.25,0.0,3,0,0,3,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
33.4,0.375,0.7455223480410037,0,3,0.0,0.25,0.0,3,0,0,3,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
33.5,0.23214285714285715,0.56666541616508692,0,2,0.0,0.0,0.0,2,0,0,2,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
33.6,0.26785714285714285,0.4814810272397414,0,2,0.0,0.25,0.0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,1,0
33.7,0.39285714285714285,0.58793134404122638,0,2,0.0,1.0,0.0,1,0,1,1,1,0,0,1,0,1,0,0,2,0,1,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0
33.8,0.48214285714285715,0.75571799891067237,0,3,0.0,1.0,0.0,1,1,1,0,1,0,1,0,0,0,0,0,2,1,2,0,0,0,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,0,1,0,2,0
33.9,0.6785714285714286,0.86823184151022947,0,3,0.0,1.0,0.0,1,1,1,0,1,0,1,0,0,1,0,0,2,3,2,1,0,0,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,3,2,3,1,1,0,2,1
34.0,0.8571428571428571,0.98974331861078757,0,3,0.0,1.25,1.0,2,1,2,0,1,0,1,0,1,1,0,0,3,2,3,1,0,0,2,2,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,1,3,1,3,1,2,1,2,1
34.1,0.9464285714285714,0.95280868371100724,0,3,0.0,1.25,1.0,1,1,1,0,1,0,1,0,1,1,0,0,3,2,2,1,0,0,2,2,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,1,1,1,2,0,2,3,1,3,1,2,0,2,1
34.2,0.9464285714285714,0.91455771623584847,0,3,0.0,1.0,1.0,0,0,2,1,1,0,0,0,1,1,1,0,3,2,3,1,0,0,2,2,3,0,0,1,1,1,1,1,0,0,1,1,0,0,0,2,1,0,1,0,1,2,0,1,1,1,1,2,3,1,3,1,1,0,1,0
34.3,0.7857142857142857,0.90068001520846375,0,3,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,2,3,3,0,0,1,1,1,1,1,0,0,1,1,0,0,0,2,1,0,1,0,1,2,1,1,1,2,0,2,3,1,1,2,1,0,1,0
34.4,0.8035714285714286,0.91455771623584814,0,3,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,2,3,3,0,0,1,1,1,1,1,0,0,1,1,0,0,0,2,1,0,1,0,1,2,1,1,1,2,0,2,3,1,1,2,1,0,2,0
34.5,1.0892857142857142,1.0049304473851075,0,4,0.0,2.0,1.0,0,0,0,1,0,0,0,0,1,1,2,0,2,2,1,2,0,2,3,3,4,1,0,1,1,1,1,1,0,0,1,1,1,0,0,2,2,0,1,1,0,3,1,1,1,2,0,2,3,1,1,3,1,1,2,0
34.6,1.1964285714285714,1.0925011091387449,0,5,0.0,2.0,1.0,1,0,1,2,0,0,0,0,1,2,1,1,3,2,2,2,0,2,3,4,5,1,1,1,2,1,1,0,1,0,0,0,0,0,1,1,2,0,1,0,0,2,1,2,1,2,0,2,3,1,1,2,2,1,2,0
34.7,1.0714285714285714,1.083267920578793,0,4,0.0,2.0,1.0,1,0,3,3,1,0,0,0,1,1,1,1,3,3,3,3,0,1,2,3,4,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,0,2,0,1,2,1,0,2,2,2,2,0
34.8,1.0714285714285714,1.0326308782000686,0,4,0.0,2.0,1.0,1,1,3,3,2,0,0,1,1,1,1,1,3,2,3,3,0,1,2,3,4,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,0,2,0,1,1,1,0,2,2,2,1,0
34.9,1.1071428571428572,1.2345990012459718,0,5,0.0,2.0,1.0,2,1,4,5,2,0,0,0,2,2,1,1,4,2,3,3,0,2,2,2,4,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,2,0,1,0,1,0,1,2,2,1,1
35.0,1.1964285714285714,1.2308481810921927,0,4,0.0,2.0,1.0,3,1,3,4,2,0,0,0,1,1,1,1,4,2,3,3,0,2,2,2,4,1,2,2,3,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,4,0,2,0,1,1,1,0,1,2,2,1,0
35.1,1.1785714285714286,1.2692396888512043,0,4,0.0,2.0,1.0,4,1,4,4,2,0,0,0,0,1,1,1,3,2,4,3,0,2,2,1,3,1,2,2,3,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,4,0,1,0,0,0,1,0,0,2,2,2,0
35.2,1.1071428571428572,1.1904166651784971,0,4,0.0,2.0,1.0,2,1,4,4,3,0,0,0,0,2,1,1,3,1,3,3,1,2,2,2,4,0,1,2,2,0,0,2,0,0,0,0,2,1,0,1,0,0,0,1,0,0,1,3,0,1,0,0,0,1,0,1,1,1,2,0
35.3,1.0892857142857142,1.3130768897392671,0,5,0.0,2.0,1.0,2,0,5,5,2,0,0,0,0,2,1,1,3,2,3,4,0,2,2,2,4,0,1,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,3,0,1,1,0,1,1,0,1,1,1,2,0
35.4,1.0178571428571428,1.2605422788366496,0,5,0.0,2.0,1.0,2,0,5,5,2,0,0,0,0,2,1,1,2,2,3,4,0,2,1,2,3,1,1,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3,0,0,1,0,2,1,0,1,1,1,1,0
35.5,1.0,1.2247448713915889,0,5,0.0,2.0,1.0,1,0,5,4,2,0,0,0,0,2,0,1,2,2,3,3,0,2,1,2,3,0,0,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,4,2,0,1,0,1,1,0,1,1,1,1,0
35.6,0.8392857142857143,1.1303726584356042,0,5,0.0,1.0,0.0,1,0,5,4,2,0,0,0,0,1,0,1,1,2,3,3,0,1,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,3,0,0,1,0,1,1,0,1,1,1,1,0
35.7,0.8214285714285714,1.240782340431444,0,6,0.0,1.0,0.0,1,0,6,4,3,0,0,0,0,0,0,0,0,2,4,3,0,1,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,3,0,1,1,0,1,1,0,1,1,1,1,0
35.8,0.8035714285714286,0.97136948349708163,0,5,0.0,1.0,1.0,0,0,5,2,3,0,0,0,0,0,1,1,1,2,3,2,1,1,0,2,2,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,2,0,1,1,0,1,1,1,1,1
35.9,0.9285714285714286,1.2657175104763825,0,5,0.0,1.0,0.5,0,0,5,3,2,0,0,0,0,0,1,1,3,2,3,3,1,4,2,1,4,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,4,1
36.0,1.1785714285714286,1.5131228688796325,0,6,0.0,2.0,1.0,1,0,6,3,2,0,0,0,0,0,2,2,3,5,5,3,1,4,2,1,4,0,1,1,0,0,0,2,1,0,0,2,0,0,1,1,0,0,0,2,0,0,0,1,0,0,1,0,2,1,0,0,1,1,4,0
36.1,1.1964285714285714,1.641206468872636,0,7,0.0,2.0,0.5,1,0,7,2,3,0,0,0,0,0,3,3,3,3,6,2,1,4,2,1,4,0,1,1,0,0,0,2,1,0,0,2,1,0,1,1,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,1,0,5,0
36.2,1.0892857142857142,1.5385148882037152,0,6,0.0,2.0,0.0,1,0,6,2,2,0,0,0,0,0,3,3,3,3,5,2,1,4,2,1,4,0,1,0,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,1,0,5,0
36.3,1.125,1.5476076006902673,0,6,0.0,2.0,0.0,1,0,6,2,2,0,0,0,0,0,2,3,3,3,5,2,2,5,2,1,4,0,1,1,0,0,0,2,1,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,1,0,5,0
36.4,1.1428571428571428,1.540275618060559,0,6,0.0,2.0,0.5,0,0,6,2,2,0,0,0,0,0,2,3,3,3,5,2,2,5,2,1,4,0,0,1,1,0,0,2,1,0,0,1,1,0,1,0,0,0,0,3,0,0,0,1,1,0,1,0,2,0,0,0,1,0,5,0
36.5,1.1964285714285714,1.7260570555991688,0,8,0.0,2.0,0.0,0,0,8,3,2,0,0,0,0,0,2,3,3,3,5,3,2,5,2,1,4,0,0,1,1,0,0,2,1,0,0,1,1,0,1,0,0,1,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,5,0
36.6,1.2142857142857142,1.697837760572102,0,7,0.0,2.0,0.0,0,0,7,2,2,0,0,0,0,0,2,4,4,2,5,2,2,5,3,1,5,0,0,1,1,0,0,2,1,0,0,1,1,0,1,0,0,1,0,3,0,0,0,0,0,0,2,0,2,0,1,0,0,0,5,0
36.7,1.625,2.0921835824939321,0,9,0.0,3.0,1.0,0,0,9,3,3,0,0,1,0,1,2,4,5,3,6,2,2,5,5,1,7,0,0,2,1,0,0,3,1,0,1,1,2,0,1,0,0,2,0,3,0,0,0,0,0,1,3,0,2,0,3,0,0,0,6,0
36.8,1.875,2.368411915187052,0,11,0.0,3.0,1.0,0,0,11,3,5,0,0,1,0,1,1,3,5,5,6,2,3,6,5,1,8,1,0,3,1,0,0,2,1,0,1,0,4,0,2,0,0,3,0,3,0,0,1,1,0,2,3,0,2,0,3,0,0,0,6,0
36.9,1.5892857142857142,2.1109982888458729,0,10,0.0,2.25,1.0,0,0,10,3,4,0,0,2,0,1,1,1,4,4,5,2,2,5,5,0,7,0,0,2,1,0,1,2,0,0,1,0,3,1,1,1,0,2,0,3,0,0,0,0,0,1,3,0,2,0,3,0,0,0,6,0
37.0,1.7142857142857142,2.1189138534559038,0,9,0.0,2.25,1.0,0,0,9,3,3,1,0,2,0,2,1,1,4,4,5,3,2,7,5,2,8,0,0,1,0,0,1,2,0,0,1,0,3,1,1,1,0,1,0,2,2,0,0,0,0,2,3,0,2,0,3,0,2,0,6,0
37.1,1.6607142857142858,2.2302849410708365,0,10,0.0,2.0,1.0,0,0,8,2,3,0,0,2,1,2,1,1,5,3,4,2,2,7,7,2,10,0,0,1,1,0,1,2,0,0,0,0,3,1,1,2,0,0,0,2,2,0,0,0,0,1,2,0,1,0,3,0,2,0,6,0
37.2,1.9464285714285714,2.4158675080240903,0,12,0.0,2.0,1.0,1,1,8,2,2,0,1,2,2,2,1,1,6,4,5,2,2,7,8,4,12,0,0,1,1,1,2,1,0,0,0,0,2,2,1,2,1,0,0,3,2,1,0,0,0,1,2,0,1,0,3,1,2,0,6,0
37.3,1.7857142857142858,2.2015764296317775,0,10,0.0,2.0,1.0,1,1,8,1,2,0,1,1,1,2,0,1,4,4,5,3,3,7,7,3,10,0,0,1,1,1,2,2,0,0,0,1,2,2,1,2,1,0,0,2,2,0,0,0,0,1,2,0,1,0,3,0,2,0,6,0
37.4,1.8214285714285714,2.2764880757833268,0,10,0.0,2.0,1.0,2,1,10,1,3,0,1,1,1,2,0,1,4,4,5,2,3,6,7,3,10,0,0,1,1,1,2,1,0,0,0,0,2,2,1,2,1,0,0,2,2,0,0,0,0,2,2,1,1,0,3,0,2,0,6,0
37.5,1.8035714285714286,2.1499139754978143,0,10,0.75,2.0,1.0,2,1,8,2,2,0,1,1,1,2,0,1,4,4,5,2,3,7,7,2,10,0,0,1,2,2,1,1,0,0,0,0,2,1,1,1,1,0,0,2,1,1,0,1,1,2,2,1,1,1,3,0,1,0,6,0
37.6,1.6607142857142858,1.8446523647936421,0,8,0.0,2.0,1.0,2,1,8,2,2,0,2,1,1,2,0,1,3,4,5,2,2,4,6,3,8,0,1,1,3,1,1,0,0,0,0,0,1,1,1,1,1,0,0,2,1,1,0,2,1,2,2,1,1,0,3,0,1,0,5,0
37.7,1.7142857142857142,1.8585159758939556,0,8,0.75,2.0,1.0,2,1,8,2,2,1,2,1,1,2,0,1,3,5,5,2,2,4,6,3,8,0,1,1,3,1,1,0,0,0,0,0,1,1,1,1,1,0,0,2,1,1,0,2,1,2,2,1,2,0,3,0,1,0,5,0
37.8,1.625,1.758271269498213,0,8,0.0,2.0,1.0,1,1,7,2,2,1,1,1,1,2,0,1,3,4,3,2,1,4,6,2,8,0,1,2,4,0,0,1,0,0,1,0,2,2,1,1,0,0,0,2,1,1,0,3,1,1,2,0,2,1,3,0,1,0,5,0
37.9,1.3928571428571428,1.5775044875255551,0,7,0.0,2.0,1.0,1,1,7,2,2,1,1,1,1,2,1,2,3,4,3,1,1,2,5,2,7,0,1,0,2,0,0,1,0,0,1,1,2,1,1,0,0,0,0,2,1,0,0,2,0,1,2,0,2,0,3,0,1,0,4,0
38.0,1.4821428571428572,1.6255885904207501,0,7,0.0,2.0,1.0,2,1,7,3,2,1,1,1,1,2,1,2,4,4,3,1,1,3,5,2,7,0,1,0,2,0,0,1,0,0,1,2,2,1,1,0,0,0,0,2,1,0,0,2,0,1,2,0,2,0,3,0,1,0,4,0
38.1,1.5892857142857142,1.7806177270250674,0,8,0.0,2.0,1.0,3,0,8,4,2,1,0,1,1,2,1,2,4,4,4,2,1,3,5,1,7,0,1,0,2,1,0,1,1,0,1,2,1,0,2,0,0,0,0,3,1,0,0,2,0,1,2,0,2,1,3,0,1,0,5,0
38.2,1.6785714285714286,1.7331550797929891,0,8,0.75,2.25,1.0,2,0,8,3,1,1,0,1,1,2,2,3,4,5,3,1,1,3,5,1,7,0,1,2,3,0,0,1,0,0,1,3,1,1,1,1,1,0,0,2,1,0,1,4,1,1,2,0,2,2,3,0,1,0,4,0
38.3,1.3928571428571428,1.5887840299668017,0,7,0.0,2.0,1.0,1,0,6,2,1,1,1,1,1,2,2,3,4,4,2,1,1,4,5,1,7,0,0,1,1,0,0,1,0,0,1,4,1,0,1,0,1,0,0,1,1,0,0,2,1,1,2,0,0,2,3,0,1,0,3,0
38.4,1.4107142857142858,1.4732954523095214,0,7,0.0,2.0,1.0,2,0,5,3,1,1,1,1,1,2,2,3,4,4,1,1,1,3,5,1,7,0,1,2,1,0,0,1,0,0,1,3,1,0,1,0,1,1,0,0,1,0,0,2,1,1,2,0,0,2,3,1,2,0,2,0
38.5,1.4642857142857142,1.5693980387657023,0,7,0.0,2.0,1.0,1,0,5,2,1,1,1,2,1,2,3,3,4,4,1,0,1,3,5,1,7,0,0,3,2,0,0,1,0,0,1,5,1,0,2,1,1,1,0,0,1,0,0,2,1,1,2,0,0,2,3,0,2,0,2,0
38.6,1.3214285714285714,1.4772941342818888,0,7,0.0,2.0,1.0,1,0,5,1,1,1,1,1,1,2,1,2,3,4,1,0,1,2,5,1,7,0,1,4,2,0,0,0,0,0,0,3,1,0,2,2,1,1,0,0,1,0,0,2,1,1,2,0,0,2,3,0,2,0,2,0
38.7,1.4464285714285714,1.5109084643866093,0,7,0.0,2.0,1.0,1,0,4,2,1,1,1,1,1,3,1,2,3,4,1,0,1,2,5,1,7,0,0,5,3,1,0,0,0,0,1,3,1,0,2,2,1,2,0,0,1,0,0,3,2,1,2,0,0,2,3,0,2,0,2,0
38.8,1.2857142857142858,1.4603605928757755,0,7,0.0,2.0,1.0,1,0,3,1,2,1,1,0,1,2,1,2,3,3,0,0,1,2,5,1,7,0,0,5,3,1,0,0,0,0,0,3,1,0,2,2,1,2,0,0,1,0,0,3,2,1,1,0,0,2,2,0,1,0,2,0
38.9,1.0892857142857142,1.2855902717968801,0,6,0.0,2.0,1.0,1,0,2,1,1,1,1,0,1,2,1,1,2,2,0,0,1,2,4,1,6,0,0,5,3,1,0,0,0,0,0,2,0,0,2,2,1,2,0,0,1,0,0,3,2,1,0,0,0,2,1,0,1,0,2,0
39.0,1.1964285714285714,1.3551442049931555,0,6,0.0,2.0,1.0,2,0,3,1,2,0,0,0,1,2,1,1,2,1,1,0,1,3,4,1,6,0,0,5,3,1,0,0,0,0,0,2,0,0,3,2,1,2,0,1,1,0,0,3,2,1,0,0,1,2,1,0,1,0,3,0
39.1,0.875,1.1505045477031868,0,5,0.0,1.0,0.5,2,0,3,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,2,1,3,0,0,5,3,1,0,0,0,0,0,1,0,0,1,2,1,2,0,1,1,0,0,4,2,0,0,0,1,3,0,0,1,0,2,0
