"time","mean","stdev","min","max","q1","q3","median","sDE2","sDE1","sBE","sNO","sNL","sBY","sSI","sBG","sSK","sFI","sSE","sDK","sIS","sUA","sIT","sMT","sUK","sMK","sIE","sME","sMD","sIL","sES","sCH","sGR","sPT","sEE","sCY","sCZ","sFR1","sFR2","sAT","sHR","sHU","sLT","sLU","sLV","sRO","sRS","sTR","sPL"
0.1,0.014451219512195123,0.012365276361181734,0.014451219512195123,0.05,0.005,0.02,0.0125,0.05,0.0,0.0025,0.015,0.005,0.005,0.025,0.015,0.03,0.0,0.0075,0.03,0.0075,0.0,0.02,0.0,0.0125,0.005,0.0,0.0075,0.005,0.0025,0.0175,0.025,0.0125,0.0125,0.015,0.0,0.03,0.0125,0.0175,0.0325,0.0275,0.045,0.0175,0.005,0.0175,0.0125,0.0,0.02,0.0275
0.2,0.036402439024390255,0.028127804903427967,0.036402439024390255,0.145,0.015,0.05,0.03,0.145,0.015,0.0275,0.0225,0.055,0.015,0.04,0.025,0.0475,0.005,0.015,0.0875,0.03,0.0075,0.0475,0.0075,0.0625,0.01,0.005,0.0175,0.0075,0.02,0.03,0.0725,0.0225,0.02,0.045,0.015,0.05,0.04,0.03,0.0575,0.0375,0.0825,0.05,0.0125,0.05,0.0275,0.0025,0.0625,0.07
0.3,0.05829268292682925,0.04519753063751087,0.05829268292682925,0.2275,0.0225,0.08,0.045,0.2275,0.0325,0.0575,0.0325,0.095,0.0225,0.0575,0.0425,0.08,0.0075,0.025,0.1425,0.045,0.0125,0.0775,0.0125,0.11,0.01,0.0075,0.0225,0.0075,0.0275,0.045,0.12,0.03,0.04,0.08,0.0225,0.0775,0.055,0.06,0.095,0.055,0.1275,0.0775,0.0175,0.0825,0.0425,0.0075,0.09,0.11
0.4,0.08170731707317072,0.06328034561838605,0.08170731707317072,0.3175,0.035,0.115,0.07,0.3175,0.035,0.0825,0.045,0.12,0.025,0.085,0.0525,0.1075,0.0125,0.035,0.1825,0.06,0.0125,0.115,0.015,0.16,0.015,0.01,0.025,0.015,0.0375,0.07,0.185,0.0425,0.065,0.1075,0.035,0.115,0.09,0.09,0.13,0.0775,0.185,0.105,0.0225,0.1125,0.0575,0.02,0.1275,0.1475
0.5,0.10079268292682927,0.07655390063581347,0.10079268292682927,0.3825,0.04,0.1375,0.09,0.3825,0.04,0.09,0.055,0.1375,0.035,0.11,0.0625,0.1375,0.0175,0.045,0.2125,0.0675,0.0225,0.145,0.02,0.1975,0.0175,0.0175,0.025,0.0175,0.04,0.09,0.2225,0.06,0.08,0.13,0.055,0.1475,0.1125,0.115,0.165,0.1,0.23,0.1275,0.0225,0.135,0.07,0.03,0.15,0.195
0.6,0.1311585365853659,0.09981858171901162,0.1311585365853659,0.4925,0.05,0.18,0.115,0.4925,0.0575,0.1175,0.06,0.165,0.04,0.14,0.08,0.1875,0.0225,0.06,0.27,0.09,0.03,0.2,0.025,0.2725,0.0225,0.025,0.0275,0.0225,0.05,0.115,0.3075,0.085,0.1025,0.16,0.08,0.1975,0.155,0.145,0.235,0.1325,0.295,0.1575,0.035,0.165,0.0925,0.04,0.18,0.24
0.7,0.15908536585365854,0.12104065545777021,0.15908536585365854,0.605,0.07,0.2225,0.1375,0.605,0.08,0.145,0.0725,0.2075,0.04,0.16,0.0875,0.2225,0.03,0.075,0.3275,0.105,0.0375,0.255,0.0425,0.3375,0.0225,0.04,0.0325,0.03,0.07,0.1375,0.3725,0.1125,0.1225,0.19,0.0975,0.2325,0.18,0.17,0.285,0.155,0.35,0.19,0.0475,0.195,0.11,0.04,0.2225,0.2875
0.8,0.18890243902439022,0.1425155626723175,0.18890243902439022,0.715,0.0825,0.2675,0.155,0.715,0.095,0.155,0.095,0.22,0.05,0.2,0.1125,0.27,0.0325,0.1,0.3825,0.1275,0.04,0.3025,0.045,0.385,0.0275,0.0475,0.045,0.0375,0.0825,0.165,0.435,0.13,0.1425,0.225,0.1175,0.29,0.2125,0.1975,0.3525,0.1925,0.425,0.2225,0.06,0.23,0.13,0.05,0.2675,0.3325
0.9,0.21353658536585368,0.1607470892747097,0.21353658536585368,0.8125,0.0975,0.2925,0.175,0.8125,0.105,0.17,0.105,0.2475,0.0525,0.2225,0.1275,0.2925,0.035,0.11,0.43,0.15,0.045,0.345,0.045,0.44,0.035,0.05,0.05,0.045,0.0975,0.2025,0.4925,0.15,0.175,0.255,0.1375,0.315,0.25,0.225,0.3975,0.2125,0.4725,0.2475,0.075,0.2575,0.1525,0.0525,0.3,0.3725
1.0,0.23926829268292685,0.17966707346458607,0.23926829268292685,0.9125,0.1075,0.335,0.195,0.9125,0.1225,0.19,0.1125,0.28,0.0575,0.25,0.1525,0.335,0.0375,0.12,0.4875,0.1725,0.0475,0.375,0.05,0.4875,0.045,0.0525,0.0575,0.05,0.1075,0.225,0.535,0.1725,0.195,0.2875,0.155,0.3575,0.28,0.2375,0.445,0.2475,0.5325,0.2825,0.095,0.29,0.165,0.0525,0.335,0.4175
1.1,0.24286585365853666,0.18193452401660692,0.24286585365853666,0.9225,0.1075,0.3375,0.2,0.9225,0.1225,0.19,0.1175,0.28,0.0575,0.255,0.155,0.3425,0.04,0.125,0.495,0.1725,0.0475,0.38,0.0525,0.49,0.045,0.0525,0.0575,0.05,0.1075,0.23,0.54,0.1775,0.2,0.29,0.155,0.3675,0.2825,0.245,0.455,0.2525,0.5425,0.2875,0.095,0.2925,0.17,0.055,0.3375,0.425
1.2,0.24384146341463417,0.1828409757880511,0.24384146341463417,0.9275,0.1075,0.3375,0.2,0.9275,0.125,0.19,0.12,0.2825,0.0575,0.2575,0.155,0.3425,0.04,0.1275,0.5,0.1725,0.0475,0.3825,0.0525,0.4925,0.045,0.0525,0.0575,0.05,0.1075,0.23,0.545,0.1775,0.2,0.29,0.1575,0.3675,0.285,0.245,0.4575,0.2525,0.5425,0.2875,0.095,0.2925,0.17,0.055,0.3375,0.425
1.3,0.24426829268292688,0.1832899241958467,0.24426829268292688,0.93,0.1075,0.3375,0.2,0.93,0.1275,0.19,0.12,0.2825,0.0575,0.2575,0.155,0.3425,0.04,0.1275,0.5025,0.175,0.0475,0.3825,0.0525,0.495,0.045,0.0525,0.0575,0.05,0.1075,0.23,0.5475,0.1775,0.2,0.29,0.1575,0.3675,0.2875,0.245,0.4575,0.2525,0.5425,0.2875,0.095,0.2925,0.17,0.055,0.3375,0.425
1.4,0.24548780487804878,0.18410149268101159,0.24548780487804878,0.935,0.1075,0.3375,0.2025,0.935,0.1275,0.195,0.1225,0.2875,0.0575,0.2575,0.155,0.3425,0.0425,0.13,0.5075,0.1775,0.0475,0.3825,0.0525,0.5,0.045,0.0525,0.0575,0.05,0.1075,0.23,0.55,0.1775,0.2025,0.2925,0.1575,0.3675,0.2875,0.245,0.4575,0.2525,0.5425,0.29,0.095,0.295,0.17,0.055,0.3375,0.4275
1.5,0.2450609756097561,0.18425483397444592,0.2450609756097561,0.9375,0.1075,0.3375,0.205,0.9375,0.1275,0.195,0.12,0.2875,0.0575,0.255,0.155,0.3425,0.04,0.1275,0.505,0.1775,0.0475,0.3825,0.0525,0.4975,0.045,0.05,0.0575,0.05,0.1075,0.23,0.55,0.175,0.205,0.2925,0.1575,0.37,0.285,0.245,0.4575,0.25,0.54,0.29,0.0975,0.295,0.17,0.055,0.3375,0.4275
1.6,0.2471951219512195,0.18658450900488735,0.2471951219512195,0.9475,0.1025,0.345,0.2075,0.9475,0.12,0.1975,0.1225,0.2875,0.055,0.255,0.155,0.3475,0.0425,0.13,0.505,0.175,0.045,0.3875,0.0525,0.495,0.045,0.05,0.0575,0.05,0.1025,0.235,0.5575,0.175,0.2075,0.2975,0.155,0.3775,0.29,0.2475,0.46,0.25,0.5475,0.2975,0.1,0.3025,0.175,0.055,0.345,0.435
1.7,0.2469512195121951,0.1867203401489566,0.2469512195121951,0.9475,0.1,0.3475,0.2075,0.9475,0.12,0.1975,0.1225,0.29,0.055,0.2575,0.155,0.35,0.0425,0.1275,0.505,0.175,0.045,0.3825,0.05,0.4925,0.045,0.05,0.0575,0.0475,0.1,0.235,0.555,0.175,0.2075,0.2975,0.155,0.3775,0.2875,0.2475,0.46,0.2525,0.55,0.2975,0.1,0.3025,0.1725,0.055,0.3475,0.435
1.8,0.24701219512195116,0.18682212382060104,0.24701219512195116,0.9475,0.1,0.3475,0.205,0.9475,0.12,0.195,0.1225,0.29,0.055,0.26,0.155,0.3525,0.0425,0.1275,0.505,0.175,0.045,0.3825,0.05,0.49,0.045,0.05,0.0575,0.0475,0.1,0.2325,0.555,0.175,0.205,0.2975,0.155,0.3775,0.2875,0.245,0.4625,0.255,0.5525,0.2975,0.1,0.3025,0.1725,0.0575,0.3475,0.435
1.9,0.24756097560975607,0.18744307087369322,0.24756097560975607,0.95,0.1,0.35,0.205,0.95,0.12,0.195,0.12,0.29,0.055,0.2625,0.155,0.3525,0.0425,0.125,0.5025,0.175,0.045,0.385,0.05,0.4925,0.045,0.05,0.0575,0.0475,0.1,0.2325,0.5575,0.175,0.205,0.2975,0.1575,0.3775,0.29,0.245,0.465,0.2575,0.555,0.2975,0.1,0.3025,0.175,0.0575,0.35,0.435
2.0,0.24682926829268287,0.1872938088957671,0.24682926829268287,0.9475,0.1,0.35,0.2025,0.9475,0.1175,0.195,0.12,0.2875,0.055,0.2625,0.155,0.3525,0.0425,0.125,0.5025,0.175,0.0425,0.385,0.05,0.49,0.045,0.05,0.0575,0.045,0.1,0.23,0.5575,0.175,0.2025,0.2975,0.155,0.3775,0.2875,0.245,0.465,0.2575,0.555,0.2975,0.1,0.3025,0.1725,0.0575,0.35,0.4325
2.1,0.24628048780487802,0.18747774010241428,0.24628048780487802,0.945,0.1,0.35,0.2025,0.945,0.1125,0.195,0.1175,0.2825,0.055,0.265,0.155,0.355,0.0425,0.1225,0.4975,0.1725,0.0425,0.3875,0.05,0.485,0.045,0.0475,0.055,0.045,0.1,0.23,0.56,0.1775,0.2025,0.2975,0.15,0.38,0.2875,0.2475,0.4675,0.26,0.555,0.2975,0.095,0.3025,0.1725,0.0575,0.35,0.4325
2.2,0.24573170731707306,0.18728829015395596,0.24573170731707306,0.9425,0.1,0.35,0.2025,0.9425,0.11,0.195,0.115,0.28,0.055,0.265,0.155,0.355,0.0425,0.12,0.495,0.1725,0.0425,0.3875,0.05,0.4825,0.045,0.0475,0.055,0.045,0.1,0.23,0.56,0.1775,0.2025,0.2975,0.1475,0.38,0.2875,0.2475,0.4675,0.26,0.555,0.2975,0.0925,0.3025,0.1725,0.0575,0.35,0.4325
2.3,0.24475609756097558,0.18684544682545817,0.24475609756097558,0.94,0.1,0.35,0.2,0.94,0.1075,0.195,0.115,0.2775,0.055,0.265,0.155,0.355,0.0425,0.12,0.4925,0.17,0.0425,0.385,0.05,0.48,0.045,0.0475,0.055,0.045,0.1,0.2275,0.56,0.175,0.2,0.2975,0.1475,0.38,0.285,0.245,0.465,0.26,0.5525,0.2975,0.09,0.3025,0.17,0.0575,0.35,0.4325
2.4,0.24481707317073165,0.18698456816779582,0.24481707317073165,0.94,0.1,0.35,0.2,0.94,0.1075,0.195,0.1125,0.2775,0.055,0.265,0.155,0.355,0.04,0.1175,0.4925,0.17,0.045,0.385,0.05,0.48,0.045,0.0475,0.055,0.045,0.1,0.2275,0.56,0.175,0.2,0.3,0.1475,0.38,0.285,0.245,0.465,0.26,0.5525,0.3,0.09,0.305,0.17,0.0575,0.35,0.4325
2.5,0.24554878048780485,0.18781843869318832,0.24554878048780485,0.945,0.1,0.355,0.195,0.945,0.11,0.195,0.115,0.2775,0.055,0.27,0.155,0.36,0.04,0.12,0.495,0.17,0.0475,0.3825,0.05,0.48,0.045,0.05,0.0525,0.045,0.1,0.2225,0.56,0.1725,0.195,0.3,0.1475,0.3825,0.2825,0.2425,0.4675,0.265,0.555,0.3,0.0925,0.305,0.1675,0.0575,0.355,0.4375
2.6,0.24359756097560972,0.18736462493485262,0.24359756097560972,0.9375,0.0925,0.355,0.195,0.9375,0.105,0.195,0.11,0.2725,0.0575,0.27,0.155,0.36,0.0375,0.1175,0.4875,0.1625,0.0475,0.38,0.05,0.47,0.045,0.05,0.0525,0.045,0.0925,0.22,0.5625,0.17,0.19,0.3025,0.145,0.3825,0.2825,0.24,0.465,0.265,0.5525,0.3025,0.085,0.3075,0.165,0.055,0.355,0.44
2.7,0.24481707317073173,0.18817997859138252,0.24481707317073173,0.945,0.095,0.3575,0.195,0.945,0.1075,0.195,0.1125,0.275,0.0575,0.2725,0.1575,0.3575,0.0375,0.12,0.49,0.1625,0.05,0.38,0.05,0.4725,0.0475,0.0525,0.0525,0.045,0.095,0.22,0.565,0.17,0.19,0.3025,0.145,0.3825,0.285,0.2375,0.4675,0.2675,0.555,0.3025,0.085,0.3075,0.165,0.055,0.3575,0.4425
2.8,0.2451829268292683,0.18908024351844543,0.2451829268292683,0.95,0.095,0.3575,0.1975,0.95,0.11,0.1975,0.115,0.2775,0.0575,0.27,0.1575,0.36,0.0375,0.12,0.495,0.1625,0.05,0.38,0.05,0.475,0.0475,0.0525,0.0525,0.045,0.095,0.2175,0.57,0.1675,0.1875,0.3025,0.145,0.385,0.2875,0.235,0.4675,0.265,0.5525,0.3025,0.085,0.3075,0.165,0.0525,0.3575,0.4425
2.9,0.2457926829268292,0.18976272011767864,0.2457926829268292,0.9525,0.095,0.3575,0.1975,0.9525,0.1125,0.1975,0.115,0.2775,0.0575,0.2675,0.1575,0.3625,0.0375,0.12,0.4975,0.1625,0.05,0.38,0.05,0.475,0.0475,0.0525,0.055,0.045,0.095,0.215,0.5725,0.1675,0.185,0.305,0.145,0.39,0.2875,0.2325,0.4675,0.2625,0.5525,0.3075,0.085,0.3125,0.165,0.0525,0.3575,0.4475
3.0,0.24737804878048777,0.19131361624841656,0.24737804878048777,0.96,0.095,0.3575,0.2,0.96,0.1125,0.2,0.115,0.28,0.06,0.27,0.16,0.3625,0.0375,0.12,0.5025,0.1625,0.05,0.385,0.05,0.4775,0.0475,0.0525,0.055,0.045,0.095,0.215,0.58,0.1725,0.185,0.3075,0.145,0.39,0.2875,0.2325,0.47,0.265,0.555,0.31,0.085,0.315,0.165,0.0525,0.3575,0.4525
3.1,0.24945121951219518,0.19308038275762213,0.24945121951219518,0.97,0.0975,0.3625,0.2,0.97,0.1125,0.2,0.115,0.28,0.06,0.27,0.1625,0.3625,0.0375,0.12,0.5075,0.1625,0.05,0.3875,0.0525,0.4875,0.0475,0.0575,0.055,0.045,0.0975,0.2175,0.5875,0.175,0.19,0.3125,0.145,0.3925,0.29,0.235,0.4725,0.265,0.56,0.31,0.085,0.315,0.165,0.055,0.3625,0.4525
3.2,0.24945121951219518,0.19308038275762213,0.24945121951219518,0.97,0.0975,0.3625,0.2,0.97,0.1125,0.2,0.115,0.28,0.06,0.27,0.1625,0.3625,0.0375,0.12,0.5075,0.1625,0.05,0.3875,0.0525,0.4875,0.0475,0.0575,0.055,0.045,0.0975,0.2175,0.5875,0.175,0.19,0.3125,0.145,0.3925,0.29,0.235,0.4725,0.265,0.56,0.31,0.085,0.315,0.165,0.055,0.3625,0.4525
3.3,0.25067073170731713,0.1938293695733975,0.25067073170731713,0.9725,0.0975,0.3625,0.2,0.9725,0.1125,0.2,0.115,0.2825,0.06,0.275,0.165,0.365,0.0375,0.12,0.5075,0.1625,0.05,0.39,0.0525,0.49,0.0475,0.06,0.055,0.045,0.0975,0.2175,0.59,0.1775,0.19,0.3125,0.145,0.395,0.2925,0.235,0.4775,0.27,0.565,0.31,0.085,0.315,0.165,0.0575,0.3625,0.4525
3.4,0.2507926829268293,0.19384227859486866,0.2507926829268293,0.9725,0.0975,0.3625,0.2,0.9725,0.1125,0.2,0.115,0.2825,0.06,0.2725,0.1675,0.365,0.0375,0.12,0.5075,0.1625,0.0475,0.39,0.0525,0.4875,0.05,0.06,0.055,0.045,0.0975,0.2175,0.59,0.1775,0.19,0.315,0.1425,0.3975,0.29,0.2375,0.4775,0.27,0.565,0.3125,0.085,0.3175,0.165,0.0575,0.3625,0.4525
3.5,0.24902439024390247,0.1928658054640872,0.24902439024390247,0.97,0.0975,0.36,0.2,0.97,0.1125,0.2,0.1125,0.2825,0.06,0.27,0.1675,0.36,0.0375,0.1175,0.505,0.1625,0.0475,0.385,0.0525,0.485,0.05,0.06,0.0525,0.045,0.0975,0.215,0.5875,0.1725,0.19,0.3125,0.14,0.3925,0.2875,0.235,0.475,0.2675,0.56,0.31,0.085,0.315,0.165,0.0575,0.3625,0.4475
3.6,0.24847560975609764,0.19301986979796487,0.24847560975609764,0.97,0.0975,0.3625,0.2,0.97,0.11,0.2,0.11,0.28,0.0575,0.27,0.1675,0.3625,0.0375,0.115,0.5075,0.165,0.0475,0.38,0.0525,0.48,0.05,0.0575,0.0525,0.045,0.0975,0.215,0.585,0.17,0.19,0.315,0.135,0.395,0.285,0.235,0.4725,0.2675,0.5625,0.31,0.0825,0.3175,0.165,0.06,0.365,0.445
3.7,0.24841463414634152,0.19340952073946885,0.24841463414634152,0.975,0.095,0.36,0.2025,0.975,0.11,0.2025,0.11,0.2825,0.0575,0.27,0.1675,0.36,0.0375,0.115,0.5075,0.1625,0.0475,0.3775,0.0525,0.48,0.0475,0.0575,0.0525,0.045,0.095,0.2175,0.585,0.17,0.19,0.315,0.135,0.395,0.29,0.2325,0.47,0.2675,0.56,0.31,0.0825,0.3175,0.165,0.06,0.3625,0.4475
3.8,0.2482926829268293,0.19356605274615882,0.2482926829268293,0.9775,0.095,0.3575,0.2,0.9775,0.11,0.2,0.11,0.2825,0.0575,0.27,0.17,0.3575,0.0375,0.115,0.5075,0.1625,0.0475,0.3775,0.0525,0.4775,0.0475,0.0575,0.05,0.045,0.095,0.2175,0.585,0.17,0.19,0.315,0.135,0.395,0.2875,0.235,0.47,0.2675,0.56,0.31,0.0825,0.3175,0.165,0.06,0.3625,0.4475
3.9,0.2471951219512196,0.192648576746744,0.2471951219512196,0.975,0.095,0.3575,0.2,0.975,0.1075,0.2,0.11,0.2825,0.0575,0.2675,0.17,0.3575,0.0375,0.115,0.505,0.16,0.0475,0.3725,0.0525,0.4725,0.0475,0.0575,0.05,0.045,0.095,0.2175,0.58,0.17,0.19,0.315,0.1325,0.3925,0.2825,0.235,0.465,0.2675,0.56,0.31,0.0825,0.3175,0.165,0.06,0.3625,0.445
4.0,0.24560975609756108,0.19137721377844083,0.24560975609756108,0.9725,0.095,0.355,0.2,0.9725,0.1075,0.2,0.11,0.2825,0.0575,0.265,0.1675,0.355,0.0375,0.115,0.505,0.16,0.0475,0.365,0.0525,0.465,0.0475,0.0575,0.05,0.045,0.095,0.2175,0.5725,0.1675,0.19,0.315,0.13,0.3925,0.275,0.235,0.4575,0.265,0.555,0.31,0.0825,0.3175,0.165,0.0575,0.3625,0.4425
4.1,0.24304878048780493,0.18978045097344332,0.24304878048780493,0.97,0.0925,0.3475,0.2,0.97,0.1075,0.2,0.11,0.2825,0.0575,0.2625,0.165,0.3475,0.0375,0.115,0.505,0.16,0.0475,0.3525,0.0525,0.455,0.0475,0.0525,0.05,0.045,0.0925,0.2125,0.5625,0.165,0.1875,0.315,0.13,0.3925,0.265,0.2325,0.445,0.2625,0.5475,0.31,0.0825,0.3175,0.165,0.055,0.36,0.4425
4.2,0.24304878048780493,0.18978045097344332,0.24304878048780493,0.97,0.0925,0.3475,0.2,0.97,0.1075,0.2,0.11,0.2825,0.0575,0.2625,0.165,0.3475,0.0375,0.115,0.505,0.16,0.0475,0.3525,0.0525,0.455,0.0475,0.0525,0.05,0.045,0.0925,0.2125,0.5625,0.165,0.1875,0.315,0.13,0.3925,0.265,0.2325,0.445,0.2625,0.5475,0.31,0.0825,0.3175,0.165,0.055,0.36,0.4425
4.3,0.24231707317073176,0.18952957668979842,0.24231707317073176,0.9725,0.095,0.345,0.2,0.9725,0.1075,0.2,0.11,0.2825,0.0575,0.2575,0.165,0.345,0.0375,0.115,0.505,0.16,0.0475,0.35,0.0525,0.455,0.0475,0.05,0.05,0.045,0.095,0.215,0.5575,0.16,0.19,0.315,0.13,0.395,0.26,0.235,0.44,0.2575,0.5425,0.31,0.0825,0.3175,0.165,0.0525,0.36,0.4425
4.4,0.24176829268292677,0.18905996911423453,0.24176829268292677,0.97,0.095,0.345,0.2,0.97,0.105,0.2,0.11,0.28,0.0575,0.2575,0.165,0.345,0.0375,0.115,0.5025,0.16,0.0475,0.35,0.0525,0.455,0.0475,0.05,0.05,0.045,0.095,0.215,0.5575,0.16,0.19,0.3125,0.13,0.3925,0.26,0.235,0.44,0.2575,0.5425,0.3075,0.0825,0.315,0.165,0.0525,0.36,0.44
4.5,0.2423780487804878,0.1895533511515376,0.2423780487804878,0.9725,0.095,0.3475,0.2,0.9725,0.105,0.2,0.11,0.28,0.0575,0.26,0.165,0.3475,0.0375,0.115,0.5025,0.16,0.0475,0.35,0.0525,0.455,0.0475,0.05,0.05,0.045,0.095,0.215,0.5575,0.16,0.19,0.3125,0.1325,0.395,0.26,0.235,0.4425,0.26,0.545,0.3075,0.0825,0.315,0.1675,0.0525,0.36,0.4425
4.6,0.24359756097560986,0.19069277486128064,0.24359756097560986,0.98,0.095,0.35,0.2,0.98,0.105,0.2,0.11,0.28,0.06,0.2625,0.165,0.355,0.0375,0.115,0.5025,0.16,0.0475,0.35,0.0525,0.455,0.0475,0.0475,0.0525,0.045,0.095,0.2175,0.56,0.16,0.1925,0.315,0.135,0.4,0.26,0.24,0.4475,0.2625,0.5475,0.305,0.085,0.315,0.1675,0.05,0.36,0.4425
4.7,0.24298780487804883,0.19043293063646105,0.24298780487804883,0.9825,0.095,0.3475,0.2,0.9825,0.1075,0.2,0.1075,0.28,0.06,0.26,0.1675,0.3525,0.0375,0.1125,0.5025,0.16,0.0475,0.3475,0.0525,0.4525,0.05,0.045,0.0525,0.045,0.095,0.2175,0.5575,0.16,0.1925,0.3125,0.135,0.3975,0.255,0.2425,0.4475,0.2575,0.5475,0.3025,0.085,0.3125,0.1725,0.05,0.3625,0.4375
4.8,0.24317073170731712,0.1906263939495167,0.24317073170731712,0.9825,0.095,0.35,0.1975,0.9825,0.1075,0.1975,0.1075,0.2775,0.06,0.26,0.1675,0.3525,0.0375,0.1125,0.5025,0.16,0.0475,0.35,0.055,0.4525,0.05,0.045,0.0525,0.045,0.095,0.215,0.56,0.16,0.1925,0.3125,0.1375,0.3975,0.255,0.24,0.4475,0.26,0.55,0.3025,0.085,0.3125,0.1725,0.05,0.365,0.4375
4.9,0.24451219512195127,0.19149621048931176,0.24451219512195127,0.9875,0.095,0.355,0.2,0.9875,0.1075,0.2,0.1075,0.28,0.06,0.26,0.17,0.3575,0.0375,0.1125,0.5025,0.16,0.0475,0.355,0.055,0.4525,0.05,0.045,0.0525,0.0475,0.095,0.2175,0.5625,0.165,0.1925,0.3125,0.1375,0.4025,0.255,0.245,0.4525,0.26,0.5525,0.3025,0.085,0.3125,0.175,0.05,0.365,0.4375
5.0,0.24493902439024395,0.1919845711255665,0.24493902439024395,0.99,0.095,0.355,0.2025,0.99,0.1075,0.2025,0.1075,0.2825,0.06,0.26,0.17,0.3575,0.0375,0.1125,0.505,0.16,0.0475,0.355,0.055,0.455,0.05,0.045,0.0525,0.0475,0.095,0.2175,0.565,0.165,0.1925,0.3125,0.1375,0.4025,0.2575,0.245,0.4525,0.26,0.5525,0.3025,0.085,0.3125,0.175,0.05,0.365,0.4375
5.1,0.24542682926829276,0.19251853128970856,0.24542682926829276,0.9925,0.095,0.355,0.2025,0.9925,0.1075,0.2025,0.1075,0.2825,0.06,0.26,0.17,0.36,0.0375,0.1125,0.5075,0.16,0.0475,0.355,0.055,0.455,0.05,0.045,0.0525,0.0475,0.095,0.2175,0.565,0.165,0.1925,0.315,0.1375,0.405,0.2575,0.245,0.455,0.26,0.5525,0.305,0.085,0.315,0.175,0.05,0.365,0.4375
5.2,0.24542682926829276,0.19251853128970856,0.24542682926829276,0.9925,0.095,0.355,0.2025,0.9925,0.1075,0.2025,0.1075,0.2825,0.06,0.26,0.17,0.36,0.0375,0.1125,0.5075,0.16,0.0475,0.355,0.055,0.455,0.05,0.045,0.0525,0.0475,0.095,0.2175,0.565,0.165,0.1925,0.315,0.1375,0.405,0.2575,0.245,0.455,0.26,0.5525,0.305,0.085,0.315,0.175,0.05,0.365,0.4375
5.3,0.24487804878048783,0.19207940369290513,0.24487804878048783,0.99,0.095,0.3525,0.2025,0.99,0.1075,0.2025,0.1075,0.2825,0.06,0.26,0.17,0.36,0.0375,0.1125,0.5075,0.16,0.0475,0.3525,0.055,0.455,0.05,0.045,0.05,0.0475,0.095,0.215,0.5625,0.165,0.1925,0.315,0.1375,0.405,0.255,0.2425,0.455,0.26,0.55,0.305,0.085,0.315,0.175,0.05,0.3625,0.4375
5.4,0.24542682926829276,0.19257157557442056,0.24542682926829276,0.9925,0.095,0.3525,0.2025,0.9925,0.1075,0.2025,0.1075,0.285,0.06,0.26,0.17,0.36,0.0375,0.1125,0.51,0.16,0.0475,0.3525,0.055,0.455,0.05,0.045,0.05,0.0475,0.095,0.2175,0.565,0.165,0.1925,0.3175,0.1375,0.405,0.2575,0.2425,0.455,0.26,0.55,0.3075,0.085,0.3175,0.175,0.05,0.3625,0.4375
5.5,0.24475609756097566,0.19199990859853067,0.24475609756097566,0.99,0.095,0.3525,0.2025,0.99,0.1075,0.2025,0.105,0.285,0.06,0.2575,0.17,0.3575,0.0375,0.1125,0.5075,0.16,0.0475,0.3525,0.055,0.455,0.05,0.045,0.05,0.0475,0.095,0.2175,0.565,0.165,0.1925,0.3175,0.1375,0.4025,0.2575,0.2425,0.4525,0.2575,0.5475,0.3075,0.085,0.3175,0.1725,0.05,0.3625,0.435
5.6,0.24426829268292696,0.1920312188021678,0.24426829268292696,0.9875,0.0925,0.3525,0.2025,0.9875,0.1075,0.2025,0.1025,0.2875,0.06,0.2525,0.17,0.3575,0.0375,0.1125,0.505,0.155,0.0475,0.3525,0.055,0.45,0.05,0.045,0.0475,0.05,0.0925,0.2125,0.57,0.1675,0.1875,0.32,0.1375,0.4,0.2575,0.24,0.45,0.2525,0.545,0.3125,0.085,0.32,0.1725,0.05,0.365,0.4425
5.7,0.2434146341463415,0.19142498060722354,0.2434146341463415,0.985,0.0925,0.3525,0.2,0.985,0.1075,0.2,0.1,0.285,0.06,0.2475,0.1675,0.3525,0.0375,0.1125,0.505,0.1575,0.0475,0.355,0.055,0.4525,0.05,0.045,0.0475,0.05,0.0925,0.2125,0.5725,0.17,0.1875,0.32,0.1375,0.395,0.26,0.24,0.445,0.2475,0.54,0.3125,0.085,0.32,0.17,0.05,0.365,0.4375
5.8,0.24347560975609764,0.19145294751565742,0.24347560975609764,0.985,0.0925,0.3525,0.2,0.985,0.1075,0.2,0.1,0.285,0.0625,0.245,0.165,0.3525,0.0375,0.1125,0.5075,0.16,0.0475,0.355,0.055,0.455,0.05,0.045,0.0475,0.05,0.0925,0.2125,0.575,0.17,0.1875,0.3225,0.1375,0.395,0.2625,0.24,0.4425,0.245,0.5375,0.3125,0.085,0.32,0.17,0.05,0.3625,0.4375
5.9,0.245,0.19266741215710836,0.245,0.9925,0.095,0.355,0.2075,0.9925,0.105,0.2075,0.1,0.29,0.065,0.245,0.1625,0.355,0.0375,0.1125,0.5075,0.1575,0.0475,0.3575,0.055,0.46,0.0475,0.045,0.05,0.05,0.095,0.2125,0.575,0.1725,0.19,0.3225,0.135,0.3975,0.265,0.24,0.4475,0.2475,0.545,0.31,0.0875,0.32,0.1725,0.055,0.3675,0.4375
