"time","mean","stdev","min","max","q1","q3","median","('s9', 's18')","('s9', 's8')","('s9', 's7')","('s9', 's6')","('s9', 's10')","('s8', 's7')","('s8', 's5')","('s3', 's2')","('s3', 's1')","('s3', 's6')","('s2', 's12')","('s2', 's1')","('s1', 's4')","('s7', 's20')","('s7', 's25')","('s6', 's12')","('s6', 's10')","('s6', 's4')","('s5', 's25')","('s5', 's27')","('s5', 's4')","('s19', 's20')","('s19', 's18')","('s19', 's17')","('s19', 's21')","('s18', 's20')","('s18', 's17')","('s13', 's11')","('s13', 's16')","('s13', 's15')","('s13', 's14')","('s12', 's11')","('s11', 's10')","('s11', 's16')","('s10', 's16')","('s17', 's16')","('s17', 's15')","('s17', 's14')","('s15', 's14')","('s30', 's28')","('s30', 's29')","('s30', 's24')","('s22', 's23')","('s22', 's21')","('s22', 's24')","('s23', 's28')","('s23', 's26')","('s23', 's24')","('s20', 's26')","('s20', 's21')","('s26', 's25')","('s27', 's28')","('s27', 's29')","('s27', 's25')","('s25', 's28')","('s28', 's29')"
60.1,4.80357142857,6.08692874368,0,38,2.0,5.0,3.0,4,5,3,6,4,1,4,2,4,7,1,4,16,6,6,4,3,14,18,17,38,3,1,9,5,1,0,2,0,0,2,2,2,3,2,5,0,3,0,10,0,4,2,6,4,2,1,1,3,3,2,5,5,2,11,1
60.2,5.05357142857,6.06635817691,0,38,2.0,6.0,3.0,4,5,5,7,5,1,4,2,4,6,1,3,16,6,7,5,3,13,18,17,38,3,1,10,6,1,0,2,0,0,2,2,3,3,2,5,0,3,0,11,0,5,2,7,5,2,2,1,3,3,3,6,5,3,11,1
60.3,5.08928571429,5.82567220436,0,37,2.0,6.0,4.0,4,4,4,6,4,2,4,1,4,5,1,4,16,8,7,6,4,13,17,16,37,3,1,10,6,1,0,2,0,0,2,2,2,3,3,6,0,3,0,10,1,6,2,7,5,2,3,3,3,3,4,5,6,3,10,1
60.4,4.91071428571,5.80109837418,0,36,2.0,5.25,3.0,4,2,5,5,5,2,4,0,4,4,1,3,15,7,8,5,4,12,17,15,36,3,1,11,6,1,0,2,0,0,2,2,2,3,3,6,0,3,0,12,0,5,1,8,7,2,2,2,3,3,2,5,5,3,11,1
60.5,5.125,6.12390660795,0,38,2.0,6.0,3.0,4,3,5,7,6,1,4,0,4,3,1,3,16,7,8,6,4,13,18,16,38,3,2,10,5,0,0,2,1,0,2,2,3,3,4,5,0,3,0,12,0,5,2,9,7,4,2,2,2,3,1,5,6,2,12,1
60.6,4.875,5.74164766048,0,36,2.0,5.25,3.0,5,2,4,7,4,1,4,0,3,3,1,3,15,7,7,5,3,13,16,15,36,3,2,10,6,0,1,2,0,0,2,2,2,3,3,5,0,4,0,10,0,4,3,10,7,4,2,2,2,3,2,5,5,2,11,2
60.7,4.85714285714,5.5787497685,0,35,2.0,5.25,3.5,4,2,4,6,4,1,4,0,3,4,1,2,13,7,6,5,3,13,16,15,35,5,2,12,5,0,0,2,0,0,3,2,2,3,3,5,0,5,0,10,0,4,2,9,7,5,2,2,4,3,3,6,4,3,10,1
60.8,5.125,6.01207861606,0,37,2.0,6.0,3.5,4,3,4,5,4,1,5,0,3,3,1,3,16,8,6,5,2,11,18,16,37,6,2,14,6,0,1,2,0,0,3,2,2,3,2,6,1,5,0,10,0,4,3,11,8,5,1,1,4,4,2,6,4,3,10,1
60.9,5.08928571429,6.24006864006,0,39,2.0,6.0,3.0,3,3,4,4,4,1,6,0,3,4,1,2,16,8,6,5,2,12,17,19,39,5,1,12,4,0,1,2,0,0,4,2,2,2,2,3,1,6,0,11,0,3,3,9,6,5,2,2,4,4,3,8,5,3,10,1
61.0,4.96428571429,5.97005708789,0,37,2.0,6.0,3.0,2,3,4,4,3,1,7,0,3,2,2,3,16,7,7,5,2,11,16,18,37,5,1,12,5,0,1,2,0,0,3,3,2,3,2,4,1,6,0,9,0,3,3,10,6,6,1,1,4,4,2,7,4,3,11,1
61.1,5.03571428571,6.0826576831,0,38,2.0,6.0,3.0,2,3,4,4,4,1,5,0,3,2,2,2,17,7,7,5,2,11,17,17,38,4,1,12,6,0,1,2,0,0,3,3,2,4,2,4,2,6,0,9,1,4,3,10,6,6,1,1,3,4,2,6,5,3,12,1
61.2,5.16071428571,5.94551687563,0,37,2.0,6.0,4.0,2,3,6,5,5,1,5,0,3,2,2,2,16,7,9,5,2,11,16,17,37,5,1,12,6,0,1,2,0,0,3,3,2,4,2,4,2,5,0,9,0,3,4,11,6,6,1,1,4,4,3,7,5,4,12,1
61.3,5.23214285714,6.27350173186,0,40,2.0,6.0,3.5,2,3,6,5,6,1,5,0,3,2,2,2,15,7,9,6,4,14,18,16,40,5,1,10,5,0,1,2,0,0,3,3,3,3,2,3,2,4,0,9,0,3,3,10,6,7,1,1,4,4,4,6,4,4,13,1
61.4,5.41071428571,6.60567068541,0,41,2.0,6.0,4.0,2,3,6,5,6,0,4,0,3,2,2,2,17,6,9,6,2,13,21,16,41,5,1,11,6,0,1,2,0,0,4,3,2,3,2,3,2,5,0,10,0,4,3,10,6,7,1,1,4,4,5,6,5,4,15,2
61.5,5.44642857143,6.89181616862,0,43,2.0,6.0,3.0,2,1,5,4,4,0,3,0,3,2,2,3,17,6,8,5,2,14,21,18,43,5,1,12,7,1,2,2,0,0,4,3,1,3,1,4,2,5,0,10,1,3,3,11,7,6,1,1,5,4,5,6,7,3,14,2
61.6,5.57142857143,6.43333157097,0,40,2.0,7.0,3.5,2,1,8,4,4,0,3,0,3,2,3,2,16,7,10,7,3,14,19,16,40,6,0,13,7,1,3,2,0,1,4,3,2,3,1,4,3,5,0,9,0,3,3,11,7,6,1,1,6,5,5,6,6,4,14,3
61.7,5.66071428571,6.35069396015,0,39,2.0,7.0,3.0,2,1,9,5,5,1,3,0,3,2,3,2,16,9,10,7,2,13,19,16,39,6,0,13,7,1,3,3,0,0,5,2,2,2,1,3,2,6,0,9,0,3,3,12,7,6,2,1,7,6,6,6,6,5,13,2
61.8,5.75,6.65542206454,0,41,2.0,7.0,4.5,2,1,8,4,6,1,5,0,3,1,3,2,18,8,11,7,2,13,19,18,41,5,0,14,8,1,3,3,0,0,5,2,3,2,1,5,2,5,0,9,1,3,3,11,6,6,1,1,5,5,5,6,7,6,13,2
61.9,5.57142857143,6.45549915868,0,40,2.0,6.25,3.0,1,0,8,5,6,2,3,0,3,1,3,2,17,9,11,7,2,13,19,16,40,5,0,13,7,1,2,3,0,0,5,3,3,2,1,3,1,5,0,9,1,3,3,11,6,6,2,1,5,5,6,6,6,6,12,2
62.0,5.69642857143,6.65721853881,0,41,2.0,7.0,3.0,1,0,8,4,6,2,3,0,3,1,3,2,17,9,11,7,3,14,20,18,41,5,0,13,7,1,2,3,0,0,5,3,3,2,2,3,1,5,0,9,1,3,3,11,6,6,2,1,5,5,6,7,6,6,12,2
62.1,5.625,6.92191782879,0,43,1.0,7.0,3.5,1,0,8,4,6,2,2,0,3,1,3,3,19,9,11,7,2,13,21,16,43,5,0,13,7,0,1,3,0,0,4,3,3,2,1,2,1,5,0,9,0,3,4,11,6,6,3,1,5,6,7,6,6,6,11,1
62.2,5.41071428571,6.51310981711,0,41,1.75,6.25,3.0,1,1,7,5,5,2,2,1,3,2,3,3,18,9,10,8,2,14,18,16,41,5,0,13,7,0,1,3,1,0,4,3,3,2,1,2,1,5,0,7,0,3,3,11,6,6,2,1,4,5,5,6,6,6,9,1
62.3,5.51785714286,6.71616140214,0,42,1.0,7.0,3.0,1,0,7,4,4,2,2,1,3,1,3,3,18,9,10,10,2,15,18,17,42,5,0,13,7,0,1,3,1,0,4,3,3,1,2,3,1,5,0,7,0,3,3,11,6,6,2,1,5,5,6,7,6,6,10,1
62.4,5.48214285714,6.80596133503,0,43,1.0,7.0,4.0,1,0,8,4,5,2,2,1,3,1,3,4,19,8,10,10,2,15,18,17,43,3,0,12,7,0,1,4,1,0,4,4,3,2,2,4,1,4,0,7,0,3,3,10,6,6,1,1,4,4,6,7,5,5,10,1
62.5,5.53571428571,6.94355890045,0,43,1.0,7.0,4.0,1,0,8,5,4,2,2,1,3,1,3,3,20,9,11,10,2,16,19,17,43,4,0,12,7,0,1,4,0,0,4,4,3,2,2,4,1,4,0,7,0,2,4,9,5,7,1,1,4,4,5,7,6,6,10,0
62.6,5.64285714286,6.82544758194,0,43,2.0,7.0,4.0,2,1,8,5,4,2,3,0,4,1,3,3,19,8,11,10,2,17,18,17,43,5,0,12,6,1,3,4,1,0,3,4,3,1,2,4,2,3,0,8,0,2,4,9,4,6,2,1,7,4,5,7,6,6,10,0
62.7,5.76785714286,7.09121959949,0,44,1.75,8.0,3.0,3,1,8,6,3,3,3,0,3,1,3,3,20,8,12,10,2,18,19,18,44,4,1,11,6,1,3,4,1,0,3,4,2,1,1,3,2,3,0,8,0,2,5,9,4,8,1,1,5,4,7,8,6,6,11,0
62.8,5.67857142857,6.61466752986,0,41,2.0,7.25,4.0,2,1,9,5,5,3,2,0,3,1,4,4,19,8,13,10,2,16,17,17,41,5,0,11,6,1,3,4,1,0,3,4,3,1,1,3,2,3,0,8,0,2,4,9,4,7,2,1,6,4,6,8,7,7,10,0
62.9,5.91071428571,6.93406906336,0,44,2.0,7.0,4.0,3,1,11,5,6,2,3,0,3,1,4,4,19,7,14,10,3,16,18,17,44,4,0,11,6,1,4,4,1,0,3,4,4,1,2,4,2,4,0,8,0,2,4,9,4,7,1,1,5,4,6,7,8,7,11,1
63.0,5.78571428571,6.97115046284,0,43,1.75,7.25,4.0,3,1,12,7,5,2,2,0,3,1,3,5,20,8,14,10,3,16,18,17,43,4,0,10,6,1,4,3,1,0,2,1,3,0,2,3,2,4,0,8,0,2,4,9,4,7,1,1,6,4,6,7,8,7,11,0
63.1,5.60714285714,6.88081850257,0,43,1.75,7.25,4.0,4,1,11,5,5,2,2,0,2,1,3,5,18,8,14,11,3,16,18,17,43,4,0,10,6,1,5,3,1,0,2,1,3,0,2,3,2,4,0,8,0,2,4,8,3,6,1,0,5,4,5,6,8,7,10,1
63.2,5.85714285714,7.13249248016,0,44,2.0,7.0,4.0,4,1,13,6,6,2,2,0,2,1,2,4,19,9,15,11,4,17,19,17,44,4,0,10,6,1,5,3,2,0,2,1,3,0,4,3,2,4,0,8,0,2,4,7,3,6,1,0,6,4,5,6,8,7,12,1
63.3,5.75,6.99553428982,0,43,2.0,8.0,3.0,3,0,12,6,5,2,1,0,2,1,2,5,19,9,15,11,3,16,19,16,43,5,0,11,6,2,4,3,1,0,2,1,3,0,2,3,2,4,0,8,0,2,3,6,3,6,2,1,8,3,6,6,8,8,11,2
63.4,5.625,7.1802370136,0,45,2.0,7.25,3.5,4,0,11,6,5,2,2,0,3,2,2,4,20,8,13,12,2,17,19,16,45,4,0,10,6,2,4,4,1,0,2,2,3,0,1,2,1,4,0,8,0,2,3,6,3,4,1,1,7,3,6,6,8,8,9,1
63.5,5.69642857143,7.47118187929,0,47,1.0,7.0,3.5,4,0,11,6,5,1,2,0,4,3,2,4,20,7,13,13,2,19,18,17,47,5,0,11,6,1,3,4,1,0,2,2,3,0,1,2,1,4,0,8,0,2,3,5,3,5,1,1,7,2,6,6,8,8,9,1
63.6,5.73214285714,7.85241334929,0,49,1.0,7.25,3.0,4,0,11,6,3,1,2,0,3,3,2,5,21,7,13,13,2,19,20,18,49,4,0,9,5,1,3,4,0,0,2,2,2,0,1,1,1,4,0,8,0,1,5,4,2,7,2,0,6,2,8,7,9,8,10,1
63.7,5.82142857143,7.52165241832,0,47,2.0,7.0,4.0,5,0,12,7,4,1,2,1,3,4,2,5,20,7,12,15,2,19,19,17,47,4,0,10,6,2,3,4,1,1,2,2,2,0,2,1,2,4,0,9,0,2,4,5,2,5,1,0,6,2,7,6,8,8,10,1
63.8,5.64285714286,7.38102918547,0,46,1.0,7.25,3.5,5,0,12,6,4,1,2,0,3,3,2,4,19,8,14,15,2,19,18,16,46,4,1,9,5,2,3,4,1,1,2,2,2,0,2,1,2,4,0,8,0,1,4,4,1,4,1,0,6,3,7,6,8,9,9,1
63.9,5.69642857143,7.57090210434,0,48,1.0,7.0,3.5,5,0,11,7,3,1,2,0,3,4,2,4,19,7,12,15,2,19,19,17,48,4,1,10,5,2,3,4,1,1,2,3,2,1,2,1,2,4,0,8,0,1,5,4,1,4,1,0,6,2,8,6,8,7,9,1
64.0,5.60714285714,7.56325367302,0,47,1.0,7.0,3.0,4,0,13,8,3,1,2,0,3,4,2,4,20,7,14,15,2,18,19,17,47,2,1,7,5,2,2,4,1,1,1,3,2,1,2,1,2,3,0,9,0,1,5,4,1,4,1,0,5,3,7,6,8,6,10,1
64.1,5.51785714286,7.77356112416,0,49,1.0,6.0,3.0,4,0,10,6,3,1,2,0,3,3,1,4,20,6,12,15,2,19,20,18,49,2,0,7,5,2,2,4,1,1,1,4,2,1,2,1,2,3,0,8,0,1,5,4,1,5,1,1,5,2,7,6,8,6,10,1
64.2,5.46428571429,7.56628868665,0,48,1.0,6.0,3.0,4,0,9,6,3,1,2,0,3,3,0,4,19,6,12,14,2,19,19,18,48,2,0,8,6,2,2,4,1,1,1,4,2,1,2,1,2,4,0,8,1,2,5,5,1,4,2,0,5,2,6,6,9,5,9,1
64.3,5.64285714286,7.60034907899,0,48,2.0,6.25,3.0,6,0,9,7,3,1,3,0,3,3,0,4,19,6,12,14,2,20,19,19,48,2,2,8,6,2,2,4,1,1,1,3,2,0,2,1,2,4,0,8,1,3,5,5,2,5,2,0,5,2,6,7,9,5,9,1
64.4,6.10714285714,7.73368922181,0,49,2.0,7.0,4.0,8,1,11,9,4,1,4,1,4,6,0,4,19,7,13,14,2,21,19,20,49,1,2,7,6,3,3,5,1,1,2,4,2,1,3,2,1,4,0,9,1,2,6,6,2,5,2,0,4,3,5,7,10,5,9,1
64.5,6.01785714286,7.75861519176,0,49,1.75,7.0,4.0,7,1,10,7,4,1,4,1,3,4,1,5,19,7,14,14,2,21,20,19,49,1,2,6,5,3,3,6,2,1,1,5,2,0,3,2,1,3,0,9,1,2,7,5,1,6,2,0,4,3,5,7,9,5,11,1
64.6,6.21428571429,8.00605638098,0,51,2.0,8.0,4.0,6,1,9,8,4,1,3,1,3,5,0,4,19,8,14,13,4,23,19,21,51,1,2,6,4,3,2,5,4,1,1,4,2,0,6,3,1,3,0,9,2,3,8,6,1,7,2,0,4,4,5,8,9,4,10,1
64.7,6.26785714286,7.96306444832,0,51,2.0,7.25,4.0,6,1,9,8,4,1,3,1,4,5,0,4,21,7,13,13,3,21,20,20,51,1,2,5,4,4,3,5,5,1,1,4,2,0,5,3,1,3,0,10,2,4,8,6,1,7,2,0,5,3,6,8,8,5,11,1
64.8,6.05357142857,7.81120907702,0,50,2.0,7.25,3.0,6,1,8,8,3,1,3,1,3,5,0,5,20,7,11,13,3,21,19,20,50,1,2,7,5,3,2,3,4,2,0,3,1,0,5,3,2,3,0,9,2,3,8,7,2,7,2,0,4,3,6,9,9,3,10,1
64.9,6.26785714286,7.91583194669,0,51,2.0,8.0,4.0,8,2,8,8,4,1,3,1,3,5,0,4,19,8,12,14,4,22,20,19,51,1,2,7,6,4,3,3,4,1,0,3,2,0,5,3,1,5,0,9,2,3,8,8,2,7,2,0,4,3,6,9,8,3,10,1
65.0,6.39285714286,8.2260009626,0,52,2.0,8.0,4.0,7,1,8,8,4,1,3,1,3,5,1,6,22,6,11,14,4,23,20,21,52,1,2,8,6,4,2,3,3,1,0,4,2,1,5,4,1,4,0,9,2,3,9,8,2,8,1,0,3,2,6,10,8,3,11,1
65.1,6.46428571429,8.13274748364,0,52,2.0,8.0,4.0,8,1,9,8,4,1,3,1,3,7,1,4,20,7,13,12,6,22,21,20,52,2,2,9,6,4,2,3,3,1,0,3,2,1,7,4,1,5,0,9,2,3,8,8,2,7,1,0,3,2,6,9,9,2,12,1
65.2,6.80357142857,8.73707135237,0,56,2.0,7.25,4.5,8,1,9,8,4,1,3,1,3,7,2,5,21,7,13,13,6,24,24,20,56,1,2,7,5,5,3,3,3,1,0,5,2,2,7,5,2,4,0,11,2,3,7,7,2,7,2,0,3,2,6,10,8,2,15,1
65.3,6.73214285714,8.44201032132,0,54,2.0,8.0,4.5,9,1,10,9,4,1,3,1,2,6,2,6,21,8,15,14,4,24,22,19,54,1,2,7,5,6,5,3,3,1,0,5,1,2,6,5,3,4,0,9,2,3,7,7,2,7,2,0,3,2,7,9,8,2,12,1
65.4,6.78571428571,8.2672207407,0,53,2.0,8.25,4.5,10,1,10,10,4,2,3,1,2,6,2,5,20,9,14,13,4,23,23,19,53,1,2,7,5,6,5,3,3,1,0,5,1,2,6,5,2,4,0,9,2,3,7,9,2,7,3,1,3,3,8,8,8,2,12,1
65.5,6.83928571429,8.558155646,0,55,2.0,8.0,5.0,10,1,10,10,4,1,3,1,2,5,2,6,21,8,14,13,5,24,22,21,55,1,2,7,5,5,5,3,3,1,0,5,2,2,7,5,2,4,0,9,2,3,7,7,2,8,2,1,4,2,7,9,8,2,12,1
65.6,6.94642857143,8.65699478303,0,55,2.0,8.0,4.5,11,2,9,10,5,1,4,1,2,5,2,6,21,7,14,15,4,25,21,23,55,1,2,7,5,6,4,3,3,1,0,5,2,2,6,5,2,3,0,10,3,4,6,7,2,6,2,0,4,2,8,8,11,3,12,1
65.7,6.96428571429,8.37079166275,0,54,2.0,8.25,5.0,9,2,8,11,3,1,3,2,3,8,2,6,21,9,14,13,5,24,20,22,54,2,2,8,6,5,4,3,2,1,0,5,3,3,6,7,2,3,0,9,2,3,5,9,3,6,2,0,5,3,8,8,10,3,11,1
65.8,6.53571428571,8.23746728958,0,53,2.0,8.0,4.0,8,1,7,8,3,1,3,1,2,7,1,5,19,9,14,11,5,25,20,21,53,2,2,7,5,4,4,3,2,1,0,4,3,2,6,6,2,3,0,8,2,3,4,9,3,6,2,0,4,4,8,8,10,3,11,1
65.9,6.32142857143,8.30900359949,0,54,2.0,7.0,4.0,8,1,7,8,3,1,4,1,2,6,1,5,20,8,14,11,4,23,20,21,54,2,2,6,4,4,5,3,2,0,0,4,2,2,5,6,2,3,0,7,3,3,3,7,2,6,2,0,4,3,8,7,10,3,11,1
66.0,6.33928571429,8.16192551186,0,53,2.0,7.25,4.0,8,1,6,7,3,1,3,1,3,6,1,5,20,6,12,11,4,23,20,21,53,1,2,6,4,4,5,4,2,1,0,5,2,2,5,6,2,3,0,7,2,3,5,8,2,9,3,0,3,3,8,9,9,2,11,2
66.1,6.58928571429,8.35544472979,0,54,2.0,8.0,4.0,7,2,7,8,4,0,3,1,2,7,1,5,20,7,13,11,4,24,21,21,54,1,1,6,4,6,5,4,2,1,0,5,2,2,6,6,2,3,0,8,2,3,5,8,2,9,3,0,4,3,8,10,9,3,12,2
66.2,6.39285714286,7.93428044138,0,52,2.0,7.0,4.5,7,2,6,6,4,0,3,1,2,7,1,5,19,5,11,10,5,23,20,20,52,1,1,7,4,5,5,4,2,2,0,5,2,2,7,6,3,3,0,7,3,4,5,8,3,9,3,0,4,3,8,9,9,2,11,2
66.3,6.41071428571,8.05954798829,0,53,2.0,8.0,4.5,8,2,5,7,4,0,3,1,2,6,1,5,20,5,10,10,4,23,20,20,53,2,2,8,5,5,5,4,2,2,0,4,2,1,6,5,4,3,0,7,3,4,5,9,3,9,3,0,5,3,8,9,8,1,11,2
66.4,6.28571428571,8.03277724103,0,52,2.0,8.0,4.0,8,1,6,9,4,0,2,1,2,6,1,5,19,6,10,10,4,24,20,20,52,1,3,7,4,5,4,3,1,1,0,3,2,2,6,6,4,1,0,7,3,4,5,8,3,9,3,0,5,3,8,9,8,1,11,2
66.5,6.42857142857,8.29986476408,0,54,2.0,8.0,4.0,8,1,5,7,4,0,2,1,2,6,1,6,20,5,9,10,4,24,21,21,54,1,4,8,5,5,3,3,1,1,0,4,3,3,6,7,3,2,0,7,3,4,5,9,3,10,3,1,4,3,8,9,8,1,11,1
66.6,6.125,8.07788537569,0,52,2.0,7.0,4.0,8,1,6,8,4,0,2,1,2,6,1,5,19,6,9,10,4,25,20,20,52,2,4,7,4,5,3,3,1,1,0,4,3,3,5,6,3,2,0,7,2,3,5,8,2,9,3,0,2,3,7,8,7,0,11,1
66.7,6.23214285714,8.36871527823,0,54,2.0,7.25,4.0,9,0,5,8,3,0,2,1,2,6,1,5,20,5,9,10,4,24,22,20,54,1,5,7,4,5,3,3,1,1,0,4,3,3,4,6,4,1,0,7,2,3,5,8,2,9,5,1,2,3,10,8,7,0,11,1
66.8,6.10714285714,8.39361698688,0,54,2.0,7.0,4.0,9,0,6,9,4,0,2,1,3,5,2,5,20,6,9,10,4,25,20,22,54,1,4,5,3,6,3,4,1,2,0,5,3,4,4,5,3,1,0,8,1,2,3,6,1,7,4,0,3,3,8,8,7,0,10,1
66.9,6.125,8.5587517865,0,55,2.0,7.25,4.0,9,0,4,9,4,0,2,1,2,6,2,6,21,5,8,10,4,24,22,21,55,1,4,5,3,6,3,4,1,2,0,5,2,3,4,5,3,1,0,7,1,2,4,6,1,9,3,0,3,3,9,8,8,0,11,1
67.0,5.75,8.2683777991,0,53,1.75,7.0,4.0,8,0,4,8,4,0,2,0,3,5,1,4,20,5,8,10,4,24,21,20,53,1,3,4,3,5,4,4,1,3,0,4,2,3,4,5,4,1,0,7,1,3,3,4,1,8,3,0,2,2,7,9,7,0,10,0
67.1,5.85714285714,8.32472344334,0,53,1.75,7.0,4.0,9,0,4,8,4,0,2,0,2,5,1,4,20,6,9,10,4,24,22,20,53,1,3,3,2,6,4,5,1,3,0,5,2,4,4,5,4,0,0,8,1,4,4,3,1,7,3,0,3,2,7,8,7,0,11,0
67.2,6.07142857143,9.06101764794,0,58,1.75,6.25,4.0,8,0,4,9,3,0,2,0,3,5,2,5,21,6,9,12,4,26,21,24,58,1,4,3,3,4,4,5,1,3,0,5,2,4,4,5,4,0,0,8,1,4,4,3,1,7,2,0,1,2,6,9,8,0,10,0
67.3,5.89285714286,8.98744873108,0,57,1.0,6.25,3.5,9,0,3,10,1,0,2,0,2,4,3,6,21,5,7,12,3,27,21,23,57,1,4,3,3,3,5,5,1,3,0,6,2,5,2,4,4,0,0,7,1,4,4,4,1,7,2,0,1,2,6,9,7,0,8,0
67.4,5.89285714286,8.8593747188,0,56,1.0,6.25,3.5,10,1,5,12,2,0,2,0,2,4,2,4,20,4,9,13,3,27,22,21,56,1,4,3,3,3,7,5,1,3,0,5,2,4,2,4,4,1,0,6,1,4,4,3,1,7,2,0,1,1,6,8,7,0,8,0
67.5,5.60714285714,8.92164016677,0,56,1.0,6.0,3.0,10,1,3,10,1,0,2,0,2,4,1,5,21,3,6,12,3,27,21,22,56,0,4,2,3,3,7,4,1,1,0,4,2,4,2,4,3,1,0,6,1,3,4,3,1,7,2,0,1,1,6,9,7,0,8,0
67.6,6.03571428571,8.97210814078,0,57,2.0,6.25,3.0,10,2,4,10,2,0,3,1,2,5,2,5,21,3,7,12,3,28,21,23,57,1,4,3,4,3,7,4,1,1,0,4,3,4,2,4,3,2,0,6,4,3,3,3,2,7,2,1,2,1,6,7,9,0,10,1
67.7,5.60714285714,8.89156617136,0,56,2.0,5.25,3.0,10,1,3,12,1,1,2,2,2,5,2,4,20,3,5,12,3,28,21,22,56,1,4,2,3,2,6,3,1,1,0,3,2,4,2,4,1,2,0,6,2,3,2,3,2,5,3,0,2,2,6,6,8,0,8,0
67.8,5.5,8.77292914107,0,55,1.75,6.0,3.0,10,1,1,11,0,1,2,2,2,6,2,4,20,3,3,12,3,28,20,22,55,1,4,2,3,2,6,3,1,1,0,3,1,4,2,4,1,2,0,6,3,3,2,4,2,6,2,0,2,2,5,6,8,0,8,1
67.9,5.23214285714,8.74028250489,0,54,1.0,5.25,2.0,10,2,0,11,0,1,2,1,2,5,1,4,21,3,2,12,3,28,20,21,54,1,4,1,2,2,7,3,1,1,0,2,1,2,2,1,2,2,0,6,2,3,2,4,1,6,2,0,2,2,5,6,7,0,7,1
68.0,5.58928571429,9.49393939332,0,59,1.0,5.25,2.0,9,1,1,12,0,2,3,1,2,5,1,5,23,3,1,13,5,31,19,23,59,0,4,2,3,2,6,3,1,1,0,2,2,1,2,1,2,2,0,6,2,3,2,4,1,8,2,0,2,2,5,8,7,0,7,1
68.1,5.28571428571,9.39930522834,0,59,1.0,5.0,2.0,7,2,0,9,1,2,4,1,3,5,1,5,24,2,1,12,5,29,21,21,59,0,4,1,2,2,4,3,1,1,0,3,2,0,2,0,1,2,0,5,2,3,2,4,1,6,2,0,1,2,5,5,7,0,8,1
68.2,5.5,9.44154950963,0,59,1.0,5.25,2.0,7,2,0,9,1,2,4,1,2,6,1,6,24,3,2,13,5,29,22,21,59,0,4,1,2,1,3,4,1,0,0,4,2,0,3,1,0,2,0,5,2,3,2,4,1,8,2,1,1,2,6,5,8,1,9,1
68.3,5.30357142857,9.17667782023,0,57,1.0,5.25,2.0,7,2,1,9,2,2,4,1,2,6,1,4,24,4,2,13,5,29,21,20,57,0,4,1,2,1,3,3,1,0,0,3,2,0,2,0,0,2,0,6,2,4,2,3,1,6,2,0,1,2,6,5,7,1,8,1
68.4,5.375,9.1095760055,0,57,1.0,5.25,2.0,7,2,1,9,2,2,4,1,2,6,1,5,24,5,2,13,4,28,20,21,57,0,4,1,2,2,3,3,2,0,0,2,1,0,2,1,0,1,0,5,2,3,3,3,1,8,4,0,2,2,6,6,7,1,7,1
68.5,5.44642857143,9.16109717941,0,57,1.0,5.0,2.0,8,2,1,10,2,2,4,1,2,6,1,5,23,4,2,14,5,29,21,21,57,1,5,1,3,2,3,3,2,0,0,2,1,0,2,1,0,2,0,5,2,3,2,3,1,7,3,0,2,2,5,5,8,1,7,1
68.6,5.64285714286,9.48010806793,0,58,1.0,5.25,2.0,9,2,1,11,1,2,4,1,2,7,1,4,22,4,3,17,5,32,21,22,58,1,6,1,3,2,3,3,2,0,0,2,1,0,2,1,0,2,0,5,2,3,2,3,1,7,3,0,2,2,5,6,8,1,7,1
68.7,5.80357142857,9.41962169937,0,58,1.0,6.0,2.0,10,2,2,12,1,2,4,1,2,7,1,5,23,5,3,16,5,30,19,24,58,1,6,0,2,4,4,3,2,0,0,2,1,0,2,1,1,1,0,6,1,2,2,2,0,7,5,1,5,2,5,7,9,1,7,1
68.8,5.80357142857,9.73106153888,0,59,1.0,6.0,2.5,10,2,2,13,1,1,4,1,2,5,1,6,25,3,3,16,5,32,19,24,59,1,7,1,3,3,4,3,2,0,0,2,1,0,3,1,1,2,0,6,1,2,1,1,0,6,3,0,4,1,6,7,10,2,7,0
68.9,5.53571428571,9.58973462636,0,58,1.0,6.0,2.0,8,1,2,12,1,1,4,1,2,5,1,6,25,3,3,15,5,31,20,23,58,0,6,0,2,3,3,3,2,0,0,2,1,0,3,1,1,0,0,6,2,2,1,0,0,7,3,1,3,1,5,7,9,1,8,0
69.0,5.44642857143,9.80327868415,0,59,1.0,5.25,2.0,9,1,1,12,0,1,4,1,3,5,1,5,26,1,2,15,5,31,21,23,59,0,6,1,3,2,2,3,1,0,0,3,1,1,3,1,1,0,0,6,1,2,2,0,0,6,2,0,2,1,5,7,8,0,9,0
69.1,5.48214285714,9.66213351075,0,58,1.0,5.25,2.0,10,1,1,13,0,1,4,1,2,5,2,5,25,1,1,16,5,31,20,23,58,1,6,1,3,3,2,3,1,0,0,3,1,1,2,1,1,0,0,6,2,2,2,0,0,6,2,0,2,2,5,7,9,0,8,0
69.2,5.51785714286,9.88503752328,0,59,1.0,6.0,1.5,8,2,1,11,1,1,5,1,2,5,1,5,25,1,1,16,6,33,22,23,59,1,5,1,4,1,1,3,1,0,0,3,1,1,4,1,0,0,0,6,1,2,2,1,1,6,2,0,1,1,6,7,8,0,9,0
