"time","mean","stdev","min","max","q1","q3","median","s9","s8","s3","s2","s1","s7","s6","s5","s4","s19","s18","s13","s12","s11","s10","s17","s16","s15","s14","s30","s22","s23","s20","s21","s26","s27","s24","s25","s28","s29"
4.1,0.07300000000000001,0.03950949253027682,0.07300000000000001,0.17,0.04,0.10750000000000001,0.065,0.11,0.05,0.03,0.07,0.09,0.13,0.06,0.13,0.1,0.11,0.08,0.03,0.03,0.04,0.07,0.06,0.04,0.02,0.03,0.03,0.04,0.11,0.17,0.04,0.13,0.09,0.05,0.13,0.08,0.04
4.2,0.08000000000000002,0.04374166587286466,0.08000000000000002,0.19,0.04,0.1175,0.07,0.13,0.05,0.02,0.07,0.09,0.15,0.06,0.15,0.12,0.11,0.1,0.04,0.03,0.04,0.07,0.07,0.04,0.02,0.04,0.04,0.06,0.12,0.19,0.06,0.12,0.09,0.06,0.14,0.09,0.03
4.3,0.08766666666666668,0.048695197116576314,0.08766666666666668,0.2,0.04,0.12,0.08,0.12,0.06,0.03,0.09,0.12,0.13,0.06,0.2,0.16,0.12,0.1,0.04,0.04,0.04,0.09,0.07,0.04,0.03,0.04,0.04,0.04,0.12,0.18,0.04,0.14,0.13,0.06,0.15,0.11,0.04
4.4,0.08800000000000002,0.0434664621672081,0.08800000000000002,0.2,0.05,0.12,0.08499999999999999,0.14,0.07,0.02,0.09,0.11,0.12,0.07,0.2,0.16,0.11,0.1,0.04,0.05,0.05,0.1,0.08,0.05,0.03,0.05,0.04,0.05,0.12,0.15,0.05,0.12,0.12,0.06,0.14,0.1,0.05
4.5,0.08400000000000002,0.042237424163885755,0.08400000000000002,0.17,0.05,0.12,0.07,0.14,0.05,0.02,0.07,0.1,0.13,0.07,0.17,0.14,0.12,0.1,0.06,0.04,0.05,0.08,0.07,0.05,0.03,0.04,0.05,0.05,0.12,0.15,0.05,0.14,0.11,0.05,0.14,0.1,0.03
4.6,0.08566666666666671,0.04232283334350645,0.08566666666666671,0.18,0.052500000000000005,0.12,0.07,0.12,0.04,0.03,0.07,0.11,0.12,0.08,0.18,0.16,0.11,0.09,0.04,0.06,0.05,0.07,0.07,0.04,0.03,0.04,0.06,0.06,0.13,0.16,0.06,0.13,0.1,0.06,0.14,0.12,0.04
4.7,0.08766666666666668,0.049845316285038806,0.08766666666666668,0.21,0.05,0.1275,0.07500000000000001,0.15,0.05,0.02,0.07,0.09,0.16,0.08,0.16,0.13,0.12,0.1,0.04,0.05,0.04,0.07,0.08,0.05,0.02,0.04,0.04,0.05,0.13,0.21,0.05,0.15,0.1,0.06,0.17,0.11,0.04
4.8,0.0916666666666667,0.0521589451154407,0.0916666666666667,0.2,0.04,0.135,0.08,0.14,0.04,0.04,0.07,0.09,0.15,0.09,0.19,0.15,0.12,0.11,0.04,0.04,0.04,0.07,0.09,0.06,0.03,0.04,0.04,0.06,0.14,0.2,0.05,0.18,0.11,0.05,0.18,0.1,0.04
4.9,0.08933333333333335,0.046255330023204415,0.08933333333333335,0.2,0.05,0.13,0.08,0.14,0.05,0.04,0.07,0.09,0.13,0.08,0.15,0.13,0.12,0.13,0.05,0.04,0.05,0.09,0.09,0.07,0.02,0.05,0.04,0.06,0.15,0.2,0.06,0.18,0.09,0.06,0.14,0.08,0.03
5.0,0.09266666666666667,0.04878068834647125,0.09266666666666667,0.21,0.06,0.13,0.08499999999999999,0.13,0.04,0.02,0.07,0.09,0.14,0.08,0.17,0.16,0.13,0.12,0.06,0.04,0.07,0.1,0.09,0.07,0.03,0.04,0.04,0.06,0.14,0.21,0.07,0.17,0.09,0.06,0.16,0.09,0.04
5.1,0.10000000000000002,0.053541261347363374,0.10000000000000002,0.23,0.06,0.1475,0.09,0.15,0.04,0.03,0.07,0.1,0.16,0.09,0.17,0.16,0.14,0.12,0.06,0.04,0.06,0.09,0.1,0.08,0.03,0.04,0.06,0.08,0.17,0.23,0.09,0.2,0.09,0.06,0.16,0.1,0.03
5.2,0.10033333333333334,0.05357134391527703,0.10033333333333334,0.23,0.06,0.14,0.08,0.16,0.05,0.03,0.08,0.11,0.17,0.08,0.18,0.16,0.14,0.12,0.06,0.05,0.07,0.11,0.08,0.08,0.02,0.04,0.05,0.08,0.14,0.23,0.08,0.19,0.1,0.06,0.17,0.09,0.03
5.3,0.10133333333333332,0.059482957409851614,0.10133333333333332,0.24,0.052500000000000005,0.12,0.08499999999999999,0.15,0.05,0.03,0.08,0.11,0.2,0.07,0.2,0.17,0.12,0.11,0.06,0.05,0.07,0.09,0.08,0.07,0.02,0.04,0.05,0.07,0.12,0.24,0.09,0.2,0.11,0.05,0.21,0.1,0.03
5.4,0.09600000000000003,0.0537649204097492,0.09600000000000003,0.22,0.06,0.1275,0.08,0.15,0.05,0.04,0.08,0.09,0.17,0.07,0.18,0.14,0.12,0.09,0.06,0.04,0.07,0.1,0.08,0.08,0.02,0.04,0.04,0.06,0.13,0.22,0.07,0.21,0.1,0.06,0.19,0.09,0.04
5.5,0.09633333333333335,0.054496686953326705,0.09633333333333335,0.23,0.06,0.1275,0.08,0.12,0.04,0.03,0.08,0.09,0.17,0.07,0.18,0.15,0.13,0.09,0.06,0.04,0.07,0.08,0.1,0.07,0.04,0.04,0.04,0.07,0.14,0.23,0.06,0.21,0.11,0.06,0.18,0.11,0.03
5.6,0.10133333333333333,0.05308693080431588,0.10133333333333333,0.23,0.07,0.13,0.08,0.16,0.07,0.02,0.07,0.08,0.2,0.08,0.18,0.15,0.12,0.11,0.07,0.05,0.08,0.09,0.1,0.07,0.04,0.05,0.05,0.07,0.13,0.23,0.08,0.19,0.13,0.05,0.17,0.11,0.04
5.7,0.09666666666666669,0.05324993479390896,0.09666666666666669,0.23,0.06,0.135,0.08,0.15,0.05,0.02,0.07,0.09,0.19,0.07,0.16,0.15,0.11,0.11,0.06,0.04,0.07,0.08,0.09,0.06,0.03,0.04,0.05,0.08,0.14,0.23,0.08,0.19,0.12,0.07,0.17,0.1,0.03
5.8,0.09166666666666669,0.04865410796862093,0.09166666666666669,0.23,0.052500000000000005,0.11,0.08,0.11,0.04,0.03,0.08,0.09,0.16,0.05,0.16,0.14,0.13,0.1,0.06,0.03,0.07,0.08,0.08,0.06,0.03,0.04,0.05,0.08,0.11,0.23,0.08,0.17,0.1,0.07,0.17,0.1,0.05
5.9,0.10100000000000002,0.0531883445878888,0.10100000000000002,0.22,0.06,0.1275,0.09,0.15,0.06,0.03,0.07,0.1,0.19,0.06,0.18,0.15,0.12,0.1,0.06,0.03,0.08,0.1,0.1,0.08,0.03,0.06,0.06,0.07,0.11,0.22,0.08,0.18,0.12,0.05,0.21,0.13,0.05
6.0,0.09733333333333336,0.04530881690012319,0.09733333333333336,0.21,0.06,0.1375,0.09,0.12,0.05,0.04,0.07,0.08,0.14,0.06,0.17,0.15,0.14,0.14,0.06,0.03,0.07,0.1,0.13,0.09,0.04,0.05,0.06,0.09,0.11,0.21,0.1,0.16,0.12,0.06,0.15,0.09,0.04
6.1,0.10266666666666668,0.04449219656923622,0.10266666666666668,0.22,0.0625,0.14,0.095,0.15,0.05,0.05,0.08,0.09,0.17,0.08,0.16,0.15,0.15,0.13,0.06,0.04,0.08,0.11,0.14,0.1,0.05,0.04,0.07,0.08,0.11,0.22,0.11,0.15,0.11,0.06,0.14,0.09,0.06
6.2,0.09833333333333334,0.04502468458770391,0.09833333333333334,0.21,0.06,0.1375,0.09,0.14,0.04,0.04,0.08,0.09,0.17,0.07,0.15,0.15,0.14,0.11,0.06,0.04,0.08,0.12,0.13,0.11,0.04,0.04,0.06,0.08,0.12,0.21,0.1,0.15,0.09,0.06,0.15,0.09,0.04
6.3,0.105,0.05136470902607484,0.105,0.23,0.06,0.145,0.095,0.15,0.05,0.03,0.09,0.1,0.17,0.09,0.19,0.18,0.13,0.15,0.06,0.04,0.07,0.12,0.13,0.09,0.05,0.04,0.06,0.08,0.12,0.23,0.08,0.16,0.11,0.05,0.17,0.11,0.05
6.4,0.10566666666666671,0.05057557601143944,0.10566666666666671,0.22,0.0625,0.13,0.1,0.13,0.06,0.03,0.08,0.1,0.18,0.07,0.19,0.17,0.13,0.11,0.06,0.03,0.07,0.12,0.12,0.09,0.04,0.04,0.07,0.1,0.16,0.22,0.1,0.16,0.11,0.06,0.18,0.13,0.06
6.5,0.10733333333333334,0.049188977988524576,0.10733333333333334,0.23,0.065,0.14,0.10500000000000001,0.13,0.06,0.04,0.08,0.08,0.19,0.08,0.18,0.15,0.15,0.13,0.06,0.04,0.08,0.13,0.14,0.11,0.04,0.05,0.06,0.09,0.14,0.23,0.11,0.15,0.1,0.08,0.18,0.11,0.05
6.6,0.10333333333333335,0.05035430026875119,0.10333333333333335,0.22,0.0625,0.1375,0.1,0.12,0.04,0.03,0.07,0.08,0.17,0.06,0.17,0.14,0.17,0.13,0.06,0.03,0.06,0.12,0.14,0.09,0.04,0.04,0.07,0.09,0.13,0.22,0.12,0.17,0.11,0.07,0.18,0.11,0.07
6.7,0.11033333333333334,0.05406683107249973,0.11033333333333334,0.24,0.07,0.14,0.10500000000000001,0.13,0.06,0.04,0.09,0.1,0.19,0.06,0.2,0.16,0.16,0.12,0.06,0.03,0.07,0.14,0.13,0.09,0.04,0.03,0.08,0.09,0.14,0.24,0.12,0.18,0.12,0.07,0.19,0.11,0.07
6.8,0.1133333333333333,0.056881944020537444,0.1133333333333333,0.24,0.07,0.15,0.10500000000000001,0.15,0.08,0.03,0.08,0.09,0.23,0.06,0.2,0.16,0.16,0.13,0.06,0.03,0.08,0.15,0.15,0.1,0.05,0.04,0.07,0.09,0.14,0.24,0.11,0.18,0.11,0.07,0.19,0.11,0.06
