"time","mean","stdev","min","max","q1","q3","median","('s9', 's18')","('s9', 's8')","('s9', 's7')","('s9', 's6')","('s9', 's10')","('s8', 's7')","('s8', 's5')","('s3', 's2')","('s3', 's1')","('s3', 's6')","('s2', 's12')","('s2', 's1')","('s1', 's4')","('s7', 's20')","('s7', 's25')","('s6', 's12')","('s6', 's10')","('s6', 's4')","('s5', 's25')","('s5', 's27')","('s5', 's4')","('s19', 's20')","('s19', 's18')","('s19', 's17')","('s19', 's21')","('s18', 's20')","('s18', 's17')","('s13', 's11')","('s13', 's16')","('s13', 's15')","('s13', 's14')","('s12', 's11')","('s11', 's10')","('s11', 's16')","('s10', 's16')","('s17', 's16')","('s17', 's15')","('s17', 's14')","('s15', 's14')","('s30', 's28')","('s30', 's29')","('s30', 's24')","('s22', 's23')","('s22', 's21')","('s22', 's24')","('s23', 's28')","('s23', 's26')","('s23', 's24')","('s20', 's26')","('s20', 's21')","('s26', 's25')","('s27', 's28')","('s27', 's29')","('s27', 's25')","('s25', 's28')","('s28', 's29')"
29.6,0.8571428571428571,1.4196147795965566,0,7,0.0,1.0,0.0,1,2,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,4,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0,0,1,4,3,7,0,4,0,1,0,4,1
29.7,0.8928571428571429,1.4352522355292943,0,8,0.0,1.0,0.0,1,2,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,1,4,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,3,2,8,0,4,0,1,0,4,1
29.8,0.9285714285714286,1.3343958351621004,0,7,0.0,1.0,1.0,0,2,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2,1,4,2,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,3,2,7,0,4,0,1,0,4,2
29.9,0.9821428571428571,1.342852393608623,0,7,0.0,1.0,1.0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,1,4,2,0,1,0,0,2,1,2,1,1,1,0,0,1,1,1,1,1,0,1,3,2,7,0,4,0,1,0,4,2
30.0,0.9464285714285714,1.059306424997421,0,4,0.0,2.0,1.0,2,2,1,0,2,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,2,3,4,1,1,2,0,0,0,1,1,1,0,1,1,0,0,0,1,2,2,3,1,2,3,1,3,0,0,0,1,0,1,3
30.1,0.9107142857142857,1.0568954826398351,0,4,0.0,2.0,1.0,4,2,2,0,2,0,1,0,1,2,1,1,0,1,2,0,0,0,0,0,1,0,2,2,4,0,2,2,0,0,0,1,1,1,0,0,1,0,0,0,0,1,2,3,1,2,1,0,1,0,0,0,0,0,1,3
30.2,1.1785714285714286,1.3243211584099397,0,5,0.0,2.0,1.0,5,2,4,0,3,0,1,0,1,3,2,0,0,2,5,0,0,0,0,0,1,1,1,3,3,0,2,3,0,1,0,3,1,1,0,0,0,1,0,0,0,1,2,2,0,2,1,1,0,0,1,0,1,1,2,3
30.3,0.9285714285714286,1.2079667518062687,0,5,0.0,1.0,1.0,5,1,4,0,2,0,1,0,1,3,2,0,0,2,4,0,0,0,0,0,1,1,1,1,1,0,2,3,0,1,0,4,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,2
30.4,1.0714285714285714,1.2657175104763823,0,5,0.0,2.0,1.0,5,1,4,0,2,0,0,0,1,3,3,0,0,2,4,0,0,0,0,0,0,1,1,2,3,0,2,3,0,2,0,4,0,1,1,0,1,1,0,0,0,1,0,2,2,0,1,1,1,0,1,0,1,1,1,1
30.5,1.2142857142857142,1.2916529514303658,0,5,0.0,2.0,1.0,5,1,4,0,2,0,0,0,1,3,3,0,0,2,3,0,0,0,0,0,1,1,1,3,4,1,2,4,0,2,1,4,0,1,1,1,1,1,0,0,0,1,0,2,2,0,2,2,1,0,1,0,1,1,1,1
30.6,1.1428571428571428,1.259656577753457,0,5,0.0,2.0,1.0,5,2,4,0,2,0,0,0,1,3,3,0,0,2,3,0,0,0,0,0,0,2,1,2,3,1,1,3,0,2,1,4,0,1,1,0,1,0,0,0,0,1,0,2,2,0,3,2,1,0,1,0,1,1,1,1
30.7,1.1071428571428572,1.1600272692079796,0,4,0.0,2.0,1.0,4,3,4,0,3,0,0,0,1,3,2,0,0,2,3,0,0,0,0,0,0,1,1,2,3,1,1,3,0,2,1,3,1,0,1,0,1,0,0,0,0,1,1,2,2,1,2,2,0,0,1,1,1,1,1,0
30.8,1.0,1.1952286093343936,0,4,0.0,1.25,1.0,4,2,4,1,1,0,0,0,1,4,3,0,0,2,2,0,0,0,0,0,0,1,1,2,3,1,1,3,0,2,1,4,0,1,0,0,1,0,0,1,0,1,0,2,2,0,1,1,0,0,1,0,1,1,0,0
30.9,1.0357142857142858,1.1333308323301736,0,5,0.0,2.0,1.0,5,2,3,1,1,0,0,0,0,1,3,0,1,2,2,1,0,2,0,0,1,1,1,2,3,0,2,3,0,2,1,4,0,1,0,0,1,0,0,0,0,1,0,2,2,0,1,1,0,0,1,0,1,1,1,1
31.0,0.75,1.0394023007753748,0,4,0.0,1.0,0.0,4,2,2,0,1,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,1,1,3,0,1,3,0,2,1,4,0,1,0,0,1,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,1,1,1
31.1,0.8928571428571429,1.0295382360999696,0,4,0.0,1.0,1.0,4,2,3,1,1,0,1,0,0,0,2,0,0,1,0,1,0,2,1,0,2,1,1,2,3,0,1,3,0,2,1,4,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1
31.2,0.625,0.9173428242172372,0,4,0.0,1.0,0.0,3,2,4,2,0,0,1,0,0,0,2,0,0,1,2,0,0,0,0,0,0,1,0,1,1,0,1,2,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1
31.3,0.8214285714285714,1.1036812243116032,0,5,0.0,1.0,0.0,4,1,5,2,1,0,3,0,0,0,1,0,1,1,3,0,0,0,0,0,1,1,0,2,2,0,2,1,0,0,0,2,0,1,0,1,2,0,0,0,0,2,0,1,1,0,0,1,1,0,0,0,0,1,0,2
31.4,0.9107142857142857,1.0049304473851077,0,5,0.0,1.0,1.0,2,1,5,2,2,0,2,0,0,0,1,1,2,1,3,0,1,1,0,1,3,1,0,2,2,0,2,0,0,0,0,1,1,1,0,1,2,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,2
31.5,0.9821428571428571,1.1098756595185952,0,5,0.0,1.25,1.0,3,2,5,2,2,1,3,0,0,0,0,1,2,1,3,0,1,1,0,1,4,1,0,2,2,0,1,0,0,0,0,0,2,1,0,1,2,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,2
31.6,1.0714285714285714,1.1473127431577865,0,4,0.0,2.0,1.0,3,3,4,2,2,1,4,0,0,0,1,2,2,1,4,0,1,1,0,2,4,0,0,1,1,0,1,1,0,1,0,1,2,2,0,1,2,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,2
31.7,1.5357142857142858,1.8989121482940636,0,8,0.0,2.0,1.0,3,3,8,2,6,2,5,0,0,0,1,3,3,3,8,0,1,1,0,3,5,0,0,1,1,0,2,1,0,0,0,1,4,2,0,0,3,0,0,1,0,1,1,1,1,0,2,0,1,0,1,0,1,2,1,1
31.8,1.625,1.8083388193904055,0,8,0.0,2.0,1.0,3,2,8,3,5,2,5,0,0,0,1,2,2,4,8,0,1,1,0,2,4,1,0,3,2,0,2,1,0,0,0,1,4,2,0,1,3,0,0,1,1,1,1,2,1,0,3,0,2,0,1,0,1,2,1,1
31.9,1.5178571428571428,1.7927539810957593,0,8,0.0,2.0,1.0,3,2,8,3,6,2,5,1,0,0,1,2,2,4,7,0,1,1,0,2,4,0,0,1,1,0,2,1,0,0,0,1,4,2,1,0,2,0,0,1,1,0,2,3,1,0,2,0,1,0,1,0,1,2,1,0
32.0,1.6607142857142858,1.882976231872277,0,8,0.0,2.0,1.0,3,2,8,3,6,3,5,0,1,0,1,2,3,4,8,0,1,2,0,3,5,0,0,1,1,0,2,1,0,0,0,1,4,2,1,0,2,0,0,1,1,0,1,3,1,1,1,1,1,0,1,0,2,2,2,0
32.1,1.8035714285714286,1.9125491857087236,0,8,0.0,2.0,1.0,2,1,8,3,6,2,5,0,1,0,1,2,4,5,8,1,2,1,0,3,5,1,0,3,2,0,2,1,0,0,1,2,4,2,1,1,2,2,0,1,0,0,2,4,1,0,1,0,1,0,1,0,2,3,1,0
32.2,1.7678571428571428,1.8991640212450942,0,8,0.0,2.0,1.0,2,1,8,4,6,2,5,0,2,1,0,1,4,4,7,0,1,1,0,4,5,0,0,3,3,0,2,1,1,1,1,0,4,0,1,1,2,1,0,1,0,0,2,5,2,0,1,1,1,1,1,0,2,2,1,0
32.3,1.9285714285714286,1.9351738834491523,0,8,0.75,2.25,1.0,3,2,8,4,7,2,4,0,2,1,0,1,5,4,7,0,1,2,0,4,5,1,0,4,3,0,2,1,1,1,1,1,4,1,1,2,2,1,0,1,0,0,2,5,2,0,1,0,2,0,2,0,2,2,1,0
32.4,1.9107142857142858,1.8639127979514887,0,9,1.0,2.25,1.0,3,2,9,3,7,2,3,1,2,1,0,1,3,4,7,0,1,1,1,4,4,1,0,4,3,0,2,1,1,1,1,0,4,1,1,2,2,1,0,1,0,0,2,5,2,1,1,1,2,0,2,0,2,2,2,0
32.5,1.9464285714285714,1.5631886237653432,0,6,1.0,3.0,2.0,3,2,4,3,6,1,2,1,2,1,0,1,3,3,5,0,1,3,2,4,4,2,0,5,3,4,2,1,3,1,0,0,2,1,1,4,2,0,0,0,0,1,1,5,3,2,1,1,4,0,3,0,2,2,2,0
32.6,1.8571428571428572,1.6948300739578102,0,7,1.0,2.25,2.0,4,2,5,3,7,1,2,0,2,1,0,0,2,2,6,0,0,2,2,3,2,2,1,5,3,4,2,1,2,0,0,0,2,1,1,4,2,0,0,1,0,1,1,6,3,1,1,1,4,1,3,0,1,2,2,0
32.7,2.017857142857143,1.787766677695261,0,7,1.0,3.0,2.0,3,3,6,4,7,1,2,0,2,2,0,0,2,3,7,0,0,2,2,4,3,3,1,6,3,3,2,1,2,0,0,0,2,1,1,4,3,0,0,1,0,1,1,5,3,1,1,1,4,1,3,1,1,2,2,0
32.8,1.6428571428571428,1.5971914124998499,0,7,0.75,2.0,1.0,2,2,4,1,7,1,0,0,1,1,0,0,2,2,6,0,0,0,1,3,2,2,1,5,3,3,1,1,2,0,0,0,2,1,1,4,1,0,0,1,0,1,1,5,3,2,1,1,4,1,3,2,1,2,2,0
32.9,1.6785714285714286,1.7939097649820515,0,7,0.0,2.25,1.0,2,2,4,1,7,1,0,0,1,1,0,0,2,2,6,0,0,0,0,3,2,3,2,5,3,3,1,0,2,0,0,0,2,1,2,4,1,0,0,1,0,2,1,5,3,0,1,0,6,0,5,1,1,3,2,0
33.0,1.6071428571428572,1.707949600174049,0,7,0.0,2.0,1.0,2,2,4,1,7,2,0,0,1,1,0,0,2,2,6,0,0,0,0,3,2,3,2,5,3,2,0,0,2,0,0,0,2,1,1,4,0,0,1,1,0,1,1,5,3,0,2,1,5,0,4,1,1,2,2,0
33.1,1.375,1.6098192001410772,0,6,0.0,2.0,1.0,2,1,4,0,6,2,0,0,0,0,0,0,1,1,6,0,0,0,0,1,1,3,2,4,2,1,0,0,2,0,0,0,2,1,0,5,2,0,0,1,0,1,0,3,3,1,2,1,5,1,4,1,0,2,2,1
33.2,1.7142857142857142,2.015247997095126,0,8,0.0,2.0,1.0,2,1,6,0,8,2,0,0,0,0,0,0,1,1,8,0,1,1,1,1,2,3,2,5,4,1,0,0,2,1,0,0,2,1,1,5,3,0,0,1,0,1,0,3,2,1,2,1,6,1,6,1,0,2,3,1
33.3,1.875,1.9462647375348063,0,9,0.0,2.25,1.5,2,2,5,0,9,2,0,0,0,1,0,0,1,1,5,0,1,2,1,2,3,2,2,6,5,1,0,0,2,1,0,0,3,1,2,6,3,0,0,2,0,1,0,4,3,2,3,1,6,2,4,1,0,2,2,1
33.4,1.8392857142857142,2.0682703756856298,0,9,0.0,2.25,1.0,2,3,5,1,9,1,0,0,0,0,0,0,0,2,6,1,1,2,1,1,2,2,1,7,6,2,0,0,2,1,0,0,3,1,2,6,3,0,0,2,0,1,1,4,3,1,1,0,5,2,4,0,0,2,4,0
33.5,1.9107142857142858,2.072582806499156,0,9,0.0,2.25,1.0,2,3,5,1,9,1,0,0,0,0,0,0,0,2,6,1,1,2,1,1,2,3,1,7,6,2,0,0,2,1,0,0,3,1,2,6,2,1,0,2,1,1,1,4,3,1,2,0,6,2,4,0,0,2,4,0
33.6,1.7857142857142858,1.9430672155336348,0,8,0.0,2.0,1.0,2,3,4,1,8,1,0,0,0,0,0,0,0,3,7,1,1,2,1,1,2,3,1,6,5,2,0,0,1,1,0,0,2,1,2,5,2,1,0,2,1,0,1,3,2,1,2,0,6,2,4,0,0,2,5,0
33.7,1.8035714285714286,1.8265858360138814,0,8,0.75,2.0,1.0,2,3,4,1,8,1,0,0,1,0,0,0,1,3,7,1,1,2,1,2,3,2,1,5,5,2,0,0,0,1,0,0,2,1,2,4,2,1,0,2,1,0,1,4,2,1,1,1,5,2,4,1,0,2,5,0
33.8,1.625,1.8083388193904055,0,8,0.0,2.0,1.0,2,3,4,1,8,1,1,0,0,0,0,0,0,3,7,0,1,2,1,2,2,2,1,4,5,2,0,0,0,1,0,0,2,1,2,3,2,1,0,1,0,0,1,3,1,0,1,1,5,2,4,1,0,2,5,0
33.9,1.6071428571428572,1.9335253833770232,0,8,0.0,2.0,1.0,2,3,4,1,8,1,1,0,0,0,0,0,0,2,7,0,0,2,1,2,2,2,1,6,6,2,0,0,0,1,0,0,2,2,1,5,2,1,0,1,0,0,1,2,0,0,1,1,4,1,4,1,0,2,5,0
34.0,1.6607142857142858,1.9298111095045927,0,8,0.0,2.0,1.0,2,3,4,1,8,1,1,0,0,0,0,2,0,2,7,0,1,3,1,1,2,2,1,6,6,2,0,0,0,1,0,0,2,2,2,5,2,1,0,1,0,0,1,2,0,0,1,0,4,1,4,1,0,2,5,0
34.1,1.4107142857142858,1.589887526505814,0,6,0.0,2.0,1.0,1,3,2,1,5,0,1,0,0,0,0,2,1,2,4,0,1,3,2,1,3,2,1,6,6,1,0,0,0,1,0,0,1,2,2,4,1,1,0,0,0,1,1,2,0,0,1,0,4,1,4,0,0,1,4,0
34.2,1.3392857142857142,1.561555837187086,0,6,0.0,2.0,1.0,1,2,2,0,5,0,1,0,0,0,0,2,0,2,4,0,1,3,1,1,2,2,1,6,6,1,1,0,0,1,0,0,1,2,2,4,1,1,0,0,0,1,1,1,0,0,1,0,4,1,4,0,1,1,4,0
34.3,1.4821428571428572,1.6034680208465497,0,6,0.0,2.0,1.0,1,2,2,0,5,1,1,0,0,0,0,2,0,3,4,1,2,5,1,1,3,3,1,6,6,1,1,0,0,1,0,0,1,3,2,4,1,1,0,0,0,1,1,2,1,0,1,0,3,1,3,0,1,0,4,0
34.4,1.3035714285714286,1.4990430621035595,0,6,0.0,2.0,1.0,1,1,2,0,4,1,1,0,0,0,0,2,0,3,4,1,2,5,0,2,3,2,1,6,6,1,1,0,0,1,0,0,1,3,2,4,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,2,0
34.5,1.4107142857142858,1.6232329481875463,0,7,0.0,2.0,1.0,2,2,1,0,3,1,2,0,0,0,0,2,0,3,3,1,2,5,0,2,3,2,1,7,7,1,0,1,0,2,0,1,1,4,2,5,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,2,0
34.6,1.4821428571428572,1.7524581860568174,0,8,0.0,2.0,1.0,2,2,1,0,3,1,1,0,0,0,0,2,0,3,3,1,2,5,0,1,3,2,1,8,8,1,0,1,0,2,0,1,1,4,2,5,2,1,0,0,0,0,1,2,1,1,1,1,2,0,2,1,0,0,2,0
34.7,1.4464285714285714,1.8890629088173287,0,9,0.0,2.0,1.0,2,1,2,0,3,1,1,0,0,0,0,0,0,2,3,1,2,5,0,1,3,3,1,9,8,0,0,1,1,2,0,1,0,4,3,6,2,1,0,0,0,0,1,2,1,1,1,1,1,0,1,1,0,0,2,0
34.8,1.4821428571428572,1.8611735106471652,0,9,0.0,2.0,1.0,2,1,1,1,2,1,1,0,0,1,0,0,0,2,2,2,2,6,0,2,4,2,2,9,8,1,1,1,1,2,0,1,0,3,3,5,3,1,0,0,0,0,1,2,1,0,1,1,2,0,0,0,0,0,2,0
34.9,1.3928571428571428,1.9335253833770234,0,9,0.0,2.0,1.0,3,1,1,2,2,0,1,0,0,1,0,0,0,0,1,2,2,7,0,2,4,1,2,9,7,1,1,1,1,2,0,1,0,3,3,6,3,1,0,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,1,0
35.0,1.3571428571428572,1.5971914124998499,0,8,0.0,2.0,1.0,2,1,1,1,4,0,1,0,0,1,0,0,0,0,1,2,1,5,0,2,3,1,1,8,5,3,1,1,2,1,0,1,1,3,2,5,2,1,0,0,1,1,0,3,2,0,1,0,2,2,0,0,0,0,1,0
35.1,1.3928571428571428,1.6548475483147278,0,8,0.0,2.0,1.0,2,1,2,0,5,0,1,0,0,0,0,0,0,0,1,2,1,5,0,2,3,1,1,8,5,3,1,1,1,1,0,1,1,4,2,5,2,1,0,0,1,1,0,3,2,1,1,0,2,2,0,0,0,0,1,1
35.2,1.1071428571428572,1.5198516307823724,0,8,0.0,2.0,1.0,0,1,2,0,3,0,1,0,0,0,0,0,0,0,1,1,2,5,1,1,3,2,0,8,3,1,0,0,1,0,0,0,2,3,2,4,2,1,0,0,0,1,0,2,2,0,0,0,2,0,1,0,1,0,3,0
35.3,0.9464285714285714,1.3551442049931552,0,7,0.0,1.25,0.0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,1,1,2,4,1,1,3,1,0,7,3,1,0,0,1,0,0,0,2,3,1,4,2,0,0,0,0,1,0,2,2,0,0,1,1,0,0,0,1,0,2,0
35.4,0.9642857142857143,1.451160689565003,0,8,0.0,1.0,0.5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,4,1,1,3,1,0,8,4,2,0,0,0,0,0,0,2,3,0,4,2,1,0,1,0,1,0,2,2,0,0,1,1,1,0,0,1,0,1,0
35.5,0.9464285714285714,1.5517230383528828,0,8,0.0,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,5,1,1,3,1,0,8,4,0,0,0,0,0,0,1,2,4,0,4,2,1,0,1,0,1,0,3,2,0,0,1,1,0,0,0,0,1,1,0
35.6,1.2321428571428572,1.8223912022059232,0,9,0.0,2.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,2,6,2,1,4,1,0,9,5,0,1,1,0,0,0,1,2,3,0,4,4,2,0,1,0,1,0,5,3,0,0,0,1,2,0,0,1,1,1,0
35.7,1.3214285714285714,2.0187261087232256,0,10,0.0,2.0,1.0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,2,6,3,1,4,1,0,10,7,1,1,1,0,0,1,1,1,2,0,3,4,2,0,0,0,1,1,6,4,0,0,0,2,1,1,0,1,0,0,0
35.8,1.3214285714285714,1.9002550849175754,0,10,0.0,2.0,1.0,1,0,0,2,0,0,0,1,0,0,0,0,1,1,0,1,1,4,2,2,3,1,0,10,7,1,1,1,0,0,1,2,1,2,0,3,4,2,0,0,0,1,1,6,4,0,0,0,2,1,2,0,1,0,1,0
35.9,1.4107142857142858,1.9528073721319932,0,10,0.0,2.0,1.0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,1,1,1,4,2,2,3,1,0,10,7,1,2,1,0,1,1,2,1,2,0,3,5,2,1,1,0,1,0,6,5,0,0,0,2,0,2,0,1,0,2,0
36.0,1.4285714285714286,1.9443796555451713,0,10,0.0,2.0,1.0,1,0,0,2,0,0,1,1,0,2,0,1,1,0,1,1,1,5,2,2,4,1,0,10,7,1,1,1,0,1,0,2,1,2,0,3,5,1,1,0,0,1,0,5,5,0,0,0,2,0,2,0,1,1,1,0
36.1,1.5357142857142858,2.0698885901203004,0,11,0.0,2.0,1.0,1,0,0,2,0,0,1,1,0,2,0,1,1,0,1,1,1,5,2,2,4,1,0,11,8,2,1,1,0,1,0,2,1,2,0,3,4,2,0,0,1,1,0,6,5,0,1,0,2,1,2,0,1,1,1,0
36.2,1.5178571428571428,1.870743467835443,0,10,0.0,2.0,1.0,1,1,0,1,0,1,1,1,0,2,0,1,1,1,1,1,1,5,2,2,4,1,0,10,7,1,2,1,0,1,0,1,1,2,0,3,4,2,0,0,1,1,0,5,5,0,1,0,2,2,2,0,1,1,1,0
36.3,1.3392857142857142,1.6932300674227614,0,8,0.0,1.0,1.0,1,1,0,0,0,1,0,1,0,3,0,0,1,1,1,1,1,5,1,1,4,1,0,8,6,1,2,1,0,1,0,1,1,1,0,1,4,2,0,1,1,2,0,5,5,0,0,0,1,2,1,0,1,1,2,0
36.4,1.5,1.9730324738475904,0,9,0.0,2.0,1.0,1,1,0,0,0,1,0,0,0,2,0,0,2,1,0,1,1,5,1,1,5,1,0,9,7,2,3,1,0,2,0,1,1,1,0,1,5,3,0,1,1,2,1,6,6,0,0,0,1,2,1,1,1,0,2,0
36.5,1.625,1.8666480653835098,0,9,1.0,2.0,1.0,1,1,1,0,1,1,0,1,0,3,0,0,2,1,1,2,1,6,1,1,6,1,0,9,7,2,3,1,0,2,0,2,1,1,0,1,4,3,0,1,1,2,1,5,4,1,0,1,1,2,1,1,1,0,2,0
36.6,1.625,1.8279819083193514,0,9,0.0,2.0,1.0,2,1,1,0,3,1,0,1,0,3,0,0,2,1,1,2,1,6,1,1,6,2,0,9,6,2,2,2,0,1,0,2,2,1,0,2,3,3,0,1,0,2,1,5,4,0,0,0,1,2,1,1,1,0,2,0
36.7,1.4821428571428572,1.711213765436805,0,8,0.0,2.0,1.0,3,1,1,1,3,1,0,1,0,3,0,0,1,1,1,2,0,5,1,0,5,2,0,8,6,2,2,2,0,1,0,2,1,1,0,1,3,3,0,1,0,2,1,5,4,0,0,0,1,1,1,1,0,0,2,0
36.8,1.625,1.8570570035100469,0,8,0.0,2.0,1.0,4,2,1,2,3,0,0,1,0,3,0,0,2,0,1,2,0,5,1,0,6,2,0,8,6,3,4,2,0,0,0,2,1,2,0,2,4,3,0,1,0,2,1,5,4,0,0,0,1,0,1,1,0,1,2,0
36.9,1.625,1.8570570035100469,0,8,0.0,2.0,1.0,2,0,2,2,3,0,0,1,1,3,0,0,3,0,1,2,1,5,2,0,7,1,0,8,6,3,2,3,0,0,0,3,1,2,0,2,4,2,0,1,0,2,1,5,4,0,0,0,1,0,1,0,1,1,2,0
37.0,1.625,1.758271269498213,0,7,0.0,2.25,1.0,2,0,2,2,3,0,0,0,1,2,1,1,3,0,1,2,1,4,3,0,7,1,0,7,5,3,2,4,0,0,1,4,1,1,0,1,4,2,0,1,0,2,0,5,4,0,0,0,1,1,1,0,1,1,3,0
37.1,1.5714285714285714,1.6130842558051737,0,7,0.0,2.25,1.0,2,0,2,2,3,0,0,0,1,2,1,1,3,1,1,2,1,4,3,0,7,1,0,6,4,4,2,4,0,0,1,4,1,1,0,1,3,2,0,1,0,2,0,4,3,0,1,0,1,0,1,0,1,1,3,0
37.2,1.5714285714285714,1.6459598031147018,0,7,0.0,2.25,1.0,2,0,2,1,3,0,0,0,1,2,1,1,3,1,2,2,0,4,4,0,7,1,0,6,4,4,2,4,0,0,1,4,1,1,0,1,3,2,0,1,0,2,0,4,3,0,0,0,1,0,1,0,1,1,3,1
37.3,1.4464285714285714,1.6026723537483847,0,7,0.0,2.0,1.0,2,0,1,1,2,0,0,0,1,2,1,1,3,1,1,1,0,3,4,0,6,1,0,7,5,3,1,3,0,0,1,3,1,2,0,2,2,1,0,1,0,2,1,5,3,1,0,0,1,0,1,0,0,0,3,1
37.4,1.4464285714285714,1.7104682197025014,0,7,0.0,3.0,1.0,2,0,0,1,2,0,0,0,2,3,1,1,3,0,1,1,0,3,4,0,6,1,0,7,5,4,1,3,0,0,1,3,1,2,0,3,3,1,0,1,0,2,0,5,3,0,0,0,1,0,1,0,0,0,3,0
37.5,1.5,1.625686668105863,0,9,0.0,2.0,1.0,2,2,2,2,2,1,2,0,3,2,1,1,4,1,1,0,0,0,0,2,4,2,0,9,5,2,1,2,1,1,1,2,1,2,0,3,3,1,0,0,0,1,0,5,3,2,1,1,1,0,0,2,0,0,0,0
37.6,1.5714285714285714,1.8405855323893037,0,10,0.0,2.0,1.0,2,2,2,2,2,1,2,0,3,2,1,1,4,1,1,0,0,0,0,1,4,3,0,10,6,2,1,1,1,1,1,1,1,3,0,4,3,1,0,0,0,1,0,6,4,2,1,1,1,0,0,1,0,0,0,1
37.7,1.3214285714285714,1.6047601384757837,0,9,0.0,2.0,1.0,1,2,2,1,2,1,2,0,2,2,0,0,3,1,1,0,0,0,0,1,3,3,0,9,5,1,1,0,1,1,0,0,1,2,0,3,3,1,0,0,0,1,1,5,3,2,2,1,2,0,0,1,0,1,0,0
37.8,1.2142857142857142,1.6225452416572208,0,9,0.0,1.25,1.0,1,1,2,1,1,1,1,0,2,3,0,0,3,1,1,0,1,0,0,1,3,3,0,9,5,0,1,0,0,0,0,0,0,2,1,3,3,1,0,0,0,1,1,5,3,2,1,1,1,0,0,1,0,1,0,0
37.9,1.1428571428571428,1.630387458644761,0,9,0.0,2.0,1.0,1,3,2,1,1,0,1,0,1,3,0,0,1,2,2,0,1,0,0,1,1,4,0,9,4,0,1,0,0,0,0,0,0,2,2,4,4,0,0,0,0,1,1,4,2,1,1,0,2,0,0,0,0,1,0,0
38.0,1.0,1.535298947157477,0,8,0.0,2.0,0.0,1,3,0,0,0,0,2,0,0,1,0,0,0,1,1,0,1,0,0,2,0,3,0,8,4,0,1,0,0,0,0,0,0,2,2,4,4,0,0,0,1,1,1,4,2,2,2,0,2,0,0,0,0,1,0,0
38.1,1.0535714285714286,1.432027070488629,0,7,0.0,2.0,1.0,3,3,1,1,0,0,2,0,0,1,1,0,0,1,2,0,1,0,0,2,0,2,0,7,3,0,3,0,0,0,0,0,0,2,2,4,5,0,0,0,1,2,0,3,1,1,1,0,1,0,0,0,0,1,1,1
38.2,0.875,1.1029586833344471,0,4,0.0,1.0,1.0,2,3,1,1,1,0,3,0,0,1,1,0,0,1,2,0,1,0,0,2,0,0,0,3,1,2,4,0,0,0,0,0,0,1,3,3,4,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1
38.3,0.9464285714285714,1.2736287143594152,0,5,0.0,1.0,1.0,3,4,1,1,1,0,3,0,0,1,1,0,0,1,2,0,1,0,0,2,0,0,0,3,1,2,5,0,0,0,0,0,0,1,3,3,5,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1
38.4,0.9464285714285714,1.3941157317344166,0,5,0.0,1.0,0.0,3,5,1,2,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,3,1,2,5,0,0,0,0,0,0,1,2,3,5,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,2,0,2,1
38.5,1.0535714285714286,1.4567532742509337,0,6,0.0,1.0,1.0,3,5,1,2,1,0,3,0,0,0,0,0,0,0,1,0,0,0,1,4,1,1,0,4,1,2,5,0,0,0,0,0,0,1,2,3,6,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,2,0,2,1
