"time","mean","stdev","min","max","q1","q3","median","s9","s8","s3","s2","s1","s7","s6","s5","s4","s19","s18","s13","s12","s11","s10","s17","s16","s15","s14","s30","s22","s23","s20","s21","s26","s27","s24","s25","s28","s29"
8.2,0.2556666666666667,0.09796881590020821,0.2556666666666667,0.51,0.1825,0.3175,0.235,0.51,0.23,0.1,0.18,0.22,0.3,0.35,0.46,0.38,0.2,0.37,0.25,0.22,0.26,0.31,0.36,0.25,0.15,0.18,0.14,0.17,0.29,0.32,0.19,0.23,0.22,0.15,0.34,0.24,0.1
8.3,0.26,0.0949385766342288,0.26,0.51,0.1925,0.3275,0.24,0.51,0.22,0.1,0.18,0.21,0.29,0.35,0.46,0.36,0.23,0.37,0.25,0.22,0.29,0.34,0.36,0.27,0.14,0.17,0.16,0.19,0.29,0.29,0.2,0.21,0.23,0.17,0.34,0.28,0.12
8.4,0.25766666666666665,0.09138502187022893,0.25766666666666665,0.48,0.1925,0.31,0.245,0.48,0.2,0.1,0.19,0.22,0.3,0.35,0.46,0.38,0.23,0.32,0.22,0.23,0.31,0.34,0.31,0.27,0.13,0.13,0.17,0.21,0.29,0.27,0.19,0.21,0.26,0.18,0.36,0.28,0.14
8.5,0.2613333333333333,0.09837795597704917,0.2613333333333333,0.49,0.1925,0.31,0.25,0.49,0.23,0.11,0.22,0.23,0.32,0.4,0.48,0.4,0.24,0.31,0.2,0.27,0.31,0.36,0.3,0.24,0.12,0.11,0.17,0.21,0.26,0.26,0.18,0.19,0.26,0.18,0.38,0.27,0.14
8.6,0.26866666666666666,0.10610477002577323,0.26866666666666666,0.52,0.2,0.31,0.27,0.49,0.24,0.11,0.22,0.23,0.34,0.42,0.52,0.42,0.25,0.31,0.21,0.29,0.31,0.36,0.31,0.27,0.1,0.11,0.15,0.19,0.28,0.28,0.2,0.2,0.27,0.16,0.39,0.29,0.14
8.7,0.2786666666666667,0.10750917273527048,0.2786666666666667,0.53,0.2025,0.32,0.275,0.52,0.23,0.14,0.22,0.25,0.34,0.42,0.53,0.42,0.26,0.32,0.19,0.29,0.32,0.38,0.32,0.29,0.1,0.1,0.18,0.21,0.29,0.28,0.21,0.2,0.27,0.18,0.42,0.31,0.17
8.8,0.2926666666666667,0.10642472561497267,0.2926666666666667,0.52,0.21,0.35750000000000004,0.28500000000000003,0.52,0.22,0.14,0.21,0.25,0.37,0.41,0.52,0.44,0.3,0.33,0.21,0.28,0.33,0.39,0.36,0.3,0.12,0.12,0.2,0.23,0.29,0.32,0.22,0.21,0.28,0.21,0.46,0.35,0.19
8.9,0.2993333333333334,0.10990703141999403,0.2993333333333334,0.55,0.2225,0.35750000000000004,0.28500000000000003,0.55,0.23,0.17,0.23,0.29,0.41,0.43,0.53,0.45,0.3,0.35,0.2,0.28,0.32,0.36,0.33,0.27,0.12,0.11,0.2,0.23,0.31,0.33,0.22,0.23,0.25,0.22,0.48,0.37,0.21
9.0,0.28933333333333333,0.10841074157521886,0.28933333333333333,0.53,0.2125,0.3275,0.27,0.53,0.27,0.16,0.21,0.28,0.45,0.39,0.52,0.44,0.26,0.31,0.19,0.23,0.28,0.33,0.31,0.24,0.13,0.11,0.21,0.22,0.3,0.32,0.2,0.22,0.27,0.24,0.49,0.37,0.2
9.1,0.29066666666666663,0.10960332517259176,0.29066666666666663,0.53,0.22,0.3475,0.265,0.53,0.26,0.14,0.2,0.29,0.42,0.41,0.53,0.46,0.26,0.3,0.2,0.24,0.29,0.37,0.35,0.27,0.13,0.12,0.18,0.22,0.3,0.34,0.24,0.22,0.25,0.22,0.46,0.34,0.18
9.2,0.2953333333333334,0.10984028809543833,0.2953333333333334,0.54,0.2225,0.35750000000000004,0.28,0.52,0.24,0.15,0.22,0.29,0.39,0.46,0.54,0.49,0.27,0.31,0.22,0.27,0.31,0.38,0.36,0.29,0.15,0.12,0.17,0.23,0.32,0.35,0.24,0.23,0.25,0.21,0.42,0.31,0.15
9.3,0.3060000000000001,0.11241589448709348,0.3060000000000001,0.57,0.2325,0.35750000000000004,0.28500000000000003,0.54,0.26,0.15,0.24,0.3,0.4,0.45,0.57,0.5,0.29,0.31,0.23,0.28,0.32,0.37,0.34,0.27,0.15,0.11,0.2,0.23,0.33,0.36,0.26,0.27,0.26,0.22,0.46,0.35,0.16
9.4,0.31833333333333336,0.11659283378016373,0.31833333333333336,0.6,0.25,0.375,0.29,0.56,0.27,0.14,0.21,0.29,0.4,0.46,0.6,0.51,0.3,0.34,0.25,0.27,0.35,0.39,0.35,0.26,0.16,0.14,0.21,0.25,0.36,0.36,0.27,0.29,0.28,0.23,0.49,0.38,0.18
9.5,0.30433333333333334,0.1166385680448605,0.30433333333333334,0.58,0.2225,0.37,0.28500000000000003,0.54,0.25,0.13,0.2,0.27,0.39,0.44,0.58,0.49,0.3,0.32,0.23,0.27,0.31,0.37,0.37,0.27,0.14,0.14,0.2,0.22,0.34,0.33,0.24,0.27,0.3,0.2,0.49,0.38,0.15
9.6,0.308,0.11154670172921592,0.308,0.57,0.22,0.36,0.29,0.56,0.27,0.14,0.2,0.28,0.39,0.43,0.57,0.48,0.29,0.34,0.24,0.27,0.3,0.36,0.4,0.29,0.16,0.16,0.22,0.22,0.33,0.33,0.22,0.27,0.29,0.22,0.48,0.36,0.17
9.7,0.32066666666666666,0.10754637242707084,0.32066666666666666,0.56,0.2525,0.38,0.305,0.56,0.26,0.13,0.2,0.27,0.37,0.43,0.55,0.47,0.33,0.36,0.25,0.27,0.3,0.37,0.41,0.3,0.17,0.16,0.24,0.26,0.38,0.38,0.24,0.32,0.31,0.26,0.49,0.38,0.2
9.8,0.322,0.11034491379306978,0.322,0.55,0.225,0.38,0.31,0.55,0.27,0.11,0.2,0.25,0.38,0.44,0.55,0.47,0.3,0.37,0.29,0.28,0.33,0.37,0.44,0.33,0.2,0.21,0.21,0.24,0.38,0.38,0.22,0.32,0.28,0.22,0.5,0.39,0.18
9.9,0.32433333333333336,0.11757787017783386,0.32433333333333336,0.58,0.225,0.405,0.31,0.58,0.29,0.12,0.2,0.25,0.44,0.47,0.56,0.47,0.32,0.37,0.29,0.28,0.34,0.36,0.43,0.32,0.18,0.21,0.19,0.22,0.36,0.39,0.24,0.27,0.3,0.19,0.5,0.41,0.18
10.0,0.314,0.11223784269725312,0.314,0.57,0.23,0.365,0.3,0.57,0.28,0.15,0.23,0.29,0.44,0.45,0.56,0.48,0.32,0.34,0.26,0.26,0.32,0.35,0.4,0.32,0.16,0.16,0.2,0.23,0.31,0.35,0.25,0.23,0.29,0.2,0.47,0.37,0.18
10.1,0.3263333333333333,0.11196676094071649,0.3263333333333333,0.6,0.2525,0.39250000000000007,0.31,0.6,0.29,0.15,0.26,0.31,0.42,0.46,0.55,0.49,0.32,0.35,0.29,0.31,0.35,0.4,0.45,0.33,0.2,0.16,0.19,0.25,0.31,0.35,0.26,0.24,0.28,0.2,0.46,0.37,0.19
10.2,0.32566666666666666,0.11289178692693089,0.32566666666666666,0.61,0.245,0.39250000000000007,0.3,0.61,0.26,0.15,0.26,0.3,0.4,0.46,0.56,0.49,0.3,0.36,0.27,0.29,0.34,0.44,0.41,0.31,0.18,0.16,0.23,0.24,0.3,0.35,0.26,0.24,0.29,0.21,0.49,0.37,0.24
10.3,0.32900000000000007,0.11559555931493792,0.32900000000000007,0.63,0.25,0.41500000000000004,0.31,0.63,0.25,0.15,0.26,0.28,0.4,0.46,0.52,0.46,0.35,0.42,0.25,0.29,0.34,0.44,0.43,0.33,0.16,0.16,0.2,0.25,0.32,0.4,0.3,0.28,0.27,0.21,0.5,0.35,0.21
10.4,0.3310000000000001,0.11697150650193973,0.3310000000000001,0.58,0.25,0.4,0.315,0.58,0.25,0.15,0.26,0.3,0.37,0.48,0.58,0.5,0.35,0.41,0.22,0.27,0.33,0.4,0.41,0.31,0.14,0.16,0.2,0.25,0.36,0.4,0.29,0.3,0.32,0.22,0.51,0.38,0.23
10.5,0.3366666666666667,0.12050818321683478,0.3366666666666667,0.6,0.24,0.41,0.315,0.6,0.24,0.16,0.26,0.3,0.41,0.49,0.57,0.5,0.36,0.39,0.22,0.28,0.31,0.41,0.42,0.32,0.12,0.15,0.24,0.24,0.35,0.45,0.27,0.31,0.33,0.24,0.52,0.4,0.24
10.6,0.3360000000000001,0.1237362787005762,0.3360000000000001,0.62,0.25,0.4,0.335,0.62,0.25,0.13,0.25,0.29,0.39,0.47,0.6,0.5,0.35,0.4,0.25,0.27,0.33,0.45,0.41,0.35,0.13,0.15,0.22,0.23,0.34,0.4,0.28,0.28,0.36,0.23,0.52,0.38,0.25
10.7,0.332,0.1252038338071163,0.332,0.61,0.25,0.4175,0.32,0.61,0.27,0.12,0.23,0.29,0.42,0.44,0.6,0.48,0.31,0.39,0.26,0.26,0.33,0.43,0.4,0.34,0.14,0.15,0.22,0.2,0.34,0.41,0.25,0.28,0.35,0.22,0.55,0.42,0.25
10.8,0.3456666666666667,0.1261661162471481,0.3456666666666667,0.64,0.26,0.43,0.32999999999999996,0.64,0.27,0.14,0.24,0.31,0.44,0.45,0.6,0.49,0.31,0.42,0.26,0.28,0.35,0.45,0.4,0.35,0.15,0.15,0.26,0.22,0.35,0.43,0.27,0.3,0.35,0.23,0.57,0.43,0.26
10.9,0.3420000000000002,0.12023310692151312,0.3420000000000002,0.66,0.25,0.43,0.325,0.66,0.25,0.16,0.23,0.29,0.46,0.43,0.54,0.43,0.32,0.43,0.28,0.3,0.36,0.45,0.42,0.35,0.19,0.16,0.25,0.23,0.36,0.42,0.25,0.3,0.33,0.21,0.54,0.44,0.22
11.0,0.3396666666666668,0.12240597298425525,0.3396666666666668,0.65,0.25,0.41,0.31,0.65,0.28,0.18,0.25,0.32,0.45,0.45,0.59,0.48,0.29,0.41,0.25,0.29,0.33,0.41,0.37,0.31,0.16,0.14,0.25,0.25,0.37,0.41,0.26,0.3,0.31,0.23,0.56,0.42,0.22
11.1,0.3366666666666667,0.12078447287995625,0.3366666666666667,0.61,0.26,0.38749999999999996,0.32,0.59,0.27,0.19,0.26,0.33,0.41,0.49,0.61,0.52,0.26,0.38,0.25,0.32,0.36,0.38,0.36,0.31,0.14,0.13,0.23,0.26,0.38,0.41,0.27,0.31,0.32,0.22,0.54,0.39,0.21
11.2,0.34033333333333343,0.13245082945086536,0.34033333333333343,0.64,0.2425,0.38749999999999996,0.345,0.62,0.28,0.18,0.26,0.35,0.43,0.52,0.64,0.57,0.26,0.37,0.23,0.35,0.37,0.41,0.37,0.3,0.13,0.13,0.23,0.24,0.37,0.38,0.25,0.28,0.34,0.2,0.54,0.39,0.22
11.3,0.35533333333333333,0.1398030360503265,0.35533333333333333,0.67,0.2525,0.4275,0.345,0.65,0.31,0.18,0.25,0.35,0.45,0.56,0.67,0.59,0.3,0.4,0.23,0.34,0.36,0.43,0.42,0.3,0.14,0.14,0.22,0.26,0.39,0.43,0.29,0.29,0.35,0.21,0.55,0.39,0.21
11.4,0.34900000000000003,0.13279934738795468,0.34900000000000003,0.65,0.24000000000000002,0.4275,0.32,0.65,0.31,0.16,0.23,0.32,0.46,0.52,0.63,0.54,0.31,0.41,0.22,0.32,0.34,0.43,0.42,0.31,0.14,0.14,0.23,0.27,0.37,0.45,0.3,0.27,0.34,0.23,0.53,0.4,0.22
11.5,0.3600000000000001,0.13718600511714013,0.3600000000000001,0.7,0.25,0.46,0.32,0.7,0.32,0.18,0.23,0.32,0.5,0.53,0.62,0.54,0.32,0.46,0.24,0.3,0.35,0.45,0.46,0.33,0.16,0.16,0.22,0.28,0.39,0.49,0.3,0.29,0.32,0.23,0.52,0.38,0.21
11.6,0.3710000000000001,0.13712160053519407,0.3710000000000001,0.68,0.28,0.4475,0.335,0.68,0.34,0.16,0.23,0.31,0.51,0.53,0.66,0.56,0.31,0.44,0.25,0.32,0.35,0.44,0.45,0.33,0.16,0.16,0.25,0.31,0.42,0.51,0.32,0.31,0.35,0.27,0.55,0.41,0.24
11.7,0.3730000000000001,0.13815812197140878,0.3730000000000001,0.68,0.275,0.46249999999999997,0.35,0.67,0.35,0.17,0.25,0.35,0.5,0.52,0.68,0.57,0.33,0.44,0.29,0.35,0.38,0.44,0.47,0.36,0.17,0.16,0.23,0.3,0.4,0.47,0.31,0.27,0.32,0.24,0.58,0.41,0.21
11.8,0.36666666666666664,0.12866839377079187,0.36666666666666664,0.65,0.28500000000000003,0.44,0.35,0.64,0.31,0.15,0.25,0.32,0.45,0.51,0.65,0.53,0.35,0.44,0.3,0.35,0.38,0.44,0.48,0.37,0.18,0.17,0.22,0.32,0.4,0.44,0.32,0.28,0.34,0.23,0.56,0.4,0.22
11.9,0.3663333333333334,0.14367749379155462,0.3663333333333334,0.7,0.2725,0.4475,0.34,0.68,0.34,0.15,0.24,0.33,0.48,0.53,0.7,0.56,0.34,0.44,0.28,0.34,0.37,0.44,0.45,0.34,0.16,0.16,0.21,0.27,0.36,0.47,0.31,0.3,0.35,0.2,0.59,0.39,0.21
12.0,0.37033333333333346,0.14279316821504062,0.37033333333333346,0.69,0.25,0.48,0.335,0.69,0.32,0.16,0.24,0.32,0.48,0.55,0.67,0.54,0.33,0.49,0.28,0.34,0.38,0.44,0.48,0.33,0.19,0.19,0.23,0.24,0.34,0.48,0.29,0.31,0.35,0.21,0.62,0.4,0.22
12.1,0.3743333333333334,0.13119154783072812,0.3743333333333334,0.69,0.2625,0.47,0.345,0.69,0.27,0.17,0.25,0.32,0.44,0.55,0.61,0.52,0.37,0.49,0.29,0.34,0.38,0.44,0.5,0.34,0.21,0.19,0.26,0.26,0.4,0.48,0.32,0.33,0.35,0.24,0.58,0.42,0.22
12.2,0.3846666666666666,0.13571375104322417,0.3846666666666666,0.71,0.28250000000000003,0.485,0.37,0.71,0.28,0.18,0.25,0.33,0.45,0.55,0.62,0.52,0.4,0.49,0.29,0.35,0.4,0.47,0.5,0.38,0.18,0.17,0.25,0.29,0.42,0.49,0.35,0.35,0.36,0.25,0.6,0.44,0.22
12.3,0.38199999999999995,0.13207068814338277,0.38199999999999995,0.68,0.28250000000000003,0.46499999999999997,0.37,0.68,0.31,0.17,0.27,0.34,0.42,0.54,0.64,0.52,0.41,0.47,0.28,0.36,0.39,0.44,0.48,0.38,0.17,0.16,0.25,0.29,0.44,0.47,0.36,0.33,0.35,0.26,0.6,0.45,0.23
12.4,0.37900000000000006,0.12801952976011122,0.37900000000000006,0.7,0.29,0.4475,0.37,0.7,0.31,0.17,0.26,0.32,0.44,0.54,0.6,0.51,0.41,0.44,0.29,0.34,0.39,0.43,0.49,0.38,0.18,0.17,0.27,0.29,0.44,0.46,0.36,0.32,0.36,0.24,0.57,0.45,0.24
12.5,0.37666666666666676,0.13347492481944145,0.37666666666666676,0.71,0.3025,0.4575,0.37,0.71,0.32,0.15,0.23,0.31,0.43,0.52,0.62,0.5,0.4,0.45,0.3,0.32,0.4,0.44,0.47,0.36,0.18,0.16,0.24,0.31,0.46,0.49,0.38,0.36,0.34,0.22,0.57,0.43,0.23
12.6,0.38266666666666677,0.1297673131245136,0.38266666666666677,0.7,0.305,0.46749999999999997,0.375,0.7,0.3,0.16,0.24,0.32,0.42,0.52,0.61,0.51,0.4,0.46,0.34,0.32,0.43,0.46,0.51,0.36,0.21,0.2,0.23,0.35,0.48,0.47,0.39,0.36,0.32,0.23,0.56,0.42,0.2
12.7,0.38066666666666665,0.1330396766215085,0.38066666666666665,0.69,0.2925,0.475,0.37,0.69,0.29,0.16,0.24,0.35,0.46,0.48,0.61,0.53,0.37,0.46,0.35,0.3,0.42,0.5,0.53,0.37,0.21,0.21,0.23,0.3,0.45,0.49,0.34,0.37,0.31,0.23,0.58,0.41,0.18
12.8,0.3883333333333333,0.1342903156928633,0.3883333333333333,0.7,0.295,0.49,0.365,0.7,0.29,0.15,0.26,0.32,0.46,0.51,0.64,0.53,0.36,0.49,0.34,0.34,0.43,0.52,0.52,0.37,0.21,0.21,0.25,0.31,0.44,0.49,0.32,0.37,0.35,0.24,0.59,0.42,0.22
12.9,0.39933333333333326,0.1371843852468478,0.39933333333333326,0.73,0.3225,0.515,0.375,0.73,0.32,0.16,0.26,0.33,0.5,0.53,0.65,0.55,0.38,0.48,0.33,0.34,0.42,0.52,0.52,0.37,0.2,0.19,0.28,0.33,0.43,0.52,0.35,0.39,0.36,0.27,0.61,0.42,0.24
13.0,0.389,0.13494072772888102,0.389,0.7,0.2925,0.5,0.36,0.7,0.33,0.18,0.27,0.32,0.5,0.53,0.64,0.54,0.35,0.45,0.29,0.33,0.41,0.5,0.5,0.34,0.2,0.19,0.25,0.3,0.42,0.53,0.32,0.4,0.37,0.24,0.61,0.41,0.25
13.1,0.3953333333333333,0.13378423757013463,0.3953333333333333,0.69,0.31,0.485,0.38,0.69,0.34,0.19,0.27,0.31,0.45,0.54,0.67,0.54,0.37,0.47,0.31,0.34,0.42,0.49,0.5,0.34,0.21,0.2,0.25,0.31,0.43,0.54,0.35,0.42,0.39,0.23,0.61,0.43,0.25
13.2,0.4006666666666668,0.1390667305848367,0.4006666666666668,0.71,0.3125,0.4925,0.38,0.71,0.34,0.2,0.28,0.33,0.47,0.56,0.67,0.55,0.36,0.45,0.32,0.36,0.42,0.54,0.5,0.38,0.19,0.17,0.26,0.31,0.42,0.53,0.35,0.41,0.38,0.22,0.64,0.43,0.27
13.3,0.4003333333333333,0.13845536785870344,0.4003333333333333,0.7,0.2975,0.4875,0.395,0.7,0.33,0.21,0.27,0.33,0.48,0.56,0.69,0.54,0.36,0.41,0.32,0.37,0.42,0.53,0.5,0.39,0.21,0.15,0.28,0.29,0.42,0.49,0.32,0.4,0.41,0.24,0.66,0.45,0.28
13.4,0.406,0.14772948250095513,0.406,0.76,0.275,0.5175000000000001,0.39,0.76,0.35,0.21,0.26,0.33,0.51,0.56,0.68,0.55,0.4,0.45,0.35,0.37,0.43,0.58,0.53,0.44,0.23,0.19,0.23,0.26,0.36,0.52,0.32,0.38,0.4,0.2,0.65,0.42,0.26
13.5,0.4206666666666667,0.14699055147261073,0.4206666666666667,0.77,0.29000000000000004,0.53,0.405,0.77,0.36,0.23,0.28,0.33,0.53,0.59,0.69,0.57,0.41,0.45,0.38,0.38,0.46,0.57,0.53,0.43,0.24,0.22,0.24,0.27,0.38,0.56,0.32,0.42,0.4,0.24,0.68,0.42,0.27
13.6,0.42833333333333345,0.14778550522820413,0.42833333333333345,0.78,0.3125,0.53,0.405,0.78,0.37,0.25,0.31,0.36,0.53,0.61,0.69,0.59,0.41,0.49,0.39,0.4,0.5,0.59,0.53,0.46,0.23,0.22,0.25,0.26,0.4,0.55,0.32,0.41,0.38,0.24,0.66,0.41,0.26
13.7,0.43233333333333335,0.14566361552868612,0.43233333333333335,0.77,0.325,0.53,0.42,0.77,0.38,0.26,0.32,0.37,0.53,0.61,0.7,0.58,0.42,0.5,0.39,0.4,0.49,0.57,0.53,0.46,0.22,0.18,0.27,0.28,0.42,0.55,0.34,0.42,0.39,0.25,0.67,0.43,0.27
13.8,0.4283333333333333,0.14832584250748607,0.4283333333333333,0.78,0.325,0.515,0.425,0.78,0.37,0.25,0.34,0.39,0.52,0.63,0.69,0.59,0.39,0.47,0.39,0.42,0.48,0.56,0.5,0.44,0.21,0.18,0.25,0.28,0.44,0.54,0.32,0.43,0.37,0.24,0.68,0.44,0.26
13.9,0.4299999999999999,0.1502220578565833,0.4299999999999999,0.8,0.3275,0.525,0.415,0.8,0.38,0.22,0.35,0.38,0.51,0.62,0.7,0.59,0.38,0.46,0.39,0.43,0.49,0.58,0.53,0.45,0.2,0.19,0.27,0.26,0.42,0.53,0.32,0.41,0.39,0.25,0.67,0.45,0.28
14.0,0.43166666666666675,0.1548996090662881,0.43166666666666675,0.79,0.3075,0.505,0.415,0.79,0.39,0.22,0.33,0.38,0.51,0.62,0.76,0.62,0.36,0.44,0.37,0.41,0.48,0.57,0.51,0.45,0.21,0.18,0.28,0.26,0.43,0.49,0.3,0.42,0.41,0.27,0.71,0.48,0.3
14.1,0.4343333333333333,0.15213334794040245,0.4343333333333333,0.78,0.32,0.5075000000000001,0.42,0.78,0.38,0.22,0.31,0.39,0.52,0.62,0.75,0.63,0.34,0.45,0.4,0.4,0.46,0.55,0.51,0.44,0.21,0.2,0.28,0.29,0.41,0.5,0.32,0.44,0.43,0.27,0.73,0.48,0.32
14.2,0.45,0.1533623161014465,0.45,0.82,0.34750000000000003,0.5575000000000001,0.44,0.82,0.39,0.22,0.29,0.38,0.56,0.61,0.75,0.62,0.39,0.49,0.4,0.37,0.44,0.55,0.56,0.45,0.22,0.2,0.3,0.33,0.45,0.57,0.37,0.46,0.44,0.3,0.73,0.5,0.34
14.3,0.42866666666666664,0.15092455804878882,0.42866666666666664,0.79,0.31999999999999995,0.515,0.395,0.79,0.38,0.22,0.3,0.37,0.5,0.62,0.73,0.62,0.35,0.48,0.37,0.38,0.43,0.54,0.52,0.42,0.22,0.21,0.27,0.31,0.39,0.54,0.36,0.44,0.4,0.27,0.72,0.43,0.28
14.4,0.44466666666666665,0.15502114551104168,0.44466666666666665,0.81,0.33,0.5325,0.415,0.81,0.4,0.23,0.31,0.38,0.51,0.64,0.77,0.62,0.33,0.49,0.41,0.39,0.47,0.56,0.54,0.43,0.24,0.22,0.28,0.33,0.4,0.54,0.36,0.44,0.42,0.27,0.75,0.49,0.31
14.5,0.45200000000000007,0.16561803444472264,0.45200000000000007,0.87,0.325,0.5475000000000001,0.41,0.87,0.41,0.25,0.32,0.41,0.55,0.65,0.78,0.63,0.34,0.5,0.4,0.39,0.47,0.6,0.55,0.48,0.23,0.21,0.26,0.31,0.41,0.54,0.36,0.44,0.41,0.25,0.76,0.48,0.3
14.6,0.454,0.16738379053341257,0.454,0.87,0.3375,0.545,0.41000000000000003,0.87,0.39,0.28,0.33,0.43,0.55,0.69,0.78,0.65,0.38,0.5,0.4,0.39,0.48,0.61,0.55,0.49,0.23,0.2,0.25,0.29,0.4,0.53,0.36,0.42,0.4,0.24,0.74,0.49,0.3
14.7,0.4629999999999999,0.17703389505967496,0.4629999999999999,0.92,0.3325,0.555,0.43,0.92,0.39,0.28,0.32,0.43,0.56,0.71,0.8,0.66,0.4,0.54,0.39,0.39,0.48,0.63,0.56,0.5,0.22,0.18,0.25,0.3,0.43,0.54,0.37,0.43,0.42,0.25,0.75,0.5,0.29
14.8,0.4640000000000001,0.17356266879718116,0.4640000000000001,0.9,0.32999999999999996,0.55,0.445,0.9,0.41,0.25,0.3,0.43,0.55,0.69,0.8,0.67,0.42,0.55,0.37,0.36,0.46,0.62,0.57,0.51,0.22,0.17,0.28,0.32,0.46,0.55,0.37,0.46,0.42,0.28,0.74,0.49,0.3
14.9,0.46666666666666673,0.17684896255153876,0.46666666666666673,0.92,0.3175,0.565,0.445,0.92,0.44,0.23,0.3,0.42,0.58,0.66,0.83,0.65,0.39,0.55,0.38,0.36,0.45,0.62,0.57,0.51,0.24,0.17,0.31,0.31,0.46,0.55,0.34,0.48,0.42,0.29,0.77,0.49,0.31
15.0,0.46633333333333343,0.17465171691747614,0.46633333333333343,0.9,0.325,0.5575000000000001,0.45,0.9,0.41,0.25,0.31,0.45,0.58,0.68,0.8,0.69,0.38,0.54,0.38,0.36,0.45,0.63,0.55,0.5,0.23,0.17,0.31,0.32,0.46,0.56,0.34,0.48,0.43,0.27,0.76,0.49,0.31
15.1,0.478,0.17885562147534903,0.478,0.94,0.345,0.57,0.455,0.94,0.43,0.25,0.3,0.44,0.61,0.69,0.81,0.69,0.38,0.56,0.39,0.36,0.46,0.64,0.57,0.48,0.25,0.18,0.33,0.34,0.48,0.57,0.36,0.47,0.45,0.27,0.78,0.54,0.32
15.2,0.47966666666666663,0.1885998114762814,0.47966666666666663,0.97,0.3524999999999999,0.5774999999999999,0.45999999999999996,0.97,0.42,0.23,0.28,0.41,0.64,0.69,0.83,0.68,0.39,0.55,0.4,0.37,0.48,0.67,0.57,0.49,0.24,0.19,0.31,0.35,0.47,0.58,0.36,0.49,0.45,0.26,0.81,0.52,0.29
15.3,0.48599999999999993,0.1804365077619641,0.48599999999999993,0.95,0.3524999999999999,0.5974999999999999,0.455,0.95,0.39,0.25,0.31,0.42,0.63,0.71,0.81,0.68,0.39,0.54,0.43,0.43,0.54,0.67,0.59,0.49,0.28,0.22,0.31,0.35,0.45,0.6,0.36,0.48,0.46,0.26,0.8,0.49,0.29
15.4,0.49566666666666664,0.1871306732978025,0.49566666666666664,1.0,0.34750000000000003,0.625,0.455,1.0,0.38,0.24,0.3,0.41,0.64,0.71,0.81,0.68,0.41,0.57,0.46,0.45,0.56,0.7,0.63,0.52,0.31,0.25,0.3,0.34,0.45,0.61,0.37,0.48,0.45,0.26,0.81,0.49,0.28
15.5,0.48333333333333334,0.187053171287976,0.48333333333333334,0.96,0.355,0.6,0.44999999999999996,0.96,0.41,0.23,0.29,0.39,0.6,0.72,0.83,0.7,0.41,0.54,0.42,0.42,0.52,0.67,0.61,0.51,0.3,0.22,0.26,0.35,0.47,0.6,0.37,0.48,0.43,0.25,0.8,0.47,0.27
15.6,0.4876666666666666,0.18634525901013838,0.4876666666666666,0.96,0.36750000000000005,0.605,0.45,0.96,0.41,0.25,0.31,0.42,0.61,0.76,0.82,0.74,0.44,0.54,0.39,0.42,0.49,0.66,0.59,0.49,0.29,0.2,0.27,0.36,0.49,0.61,0.39,0.46,0.42,0.27,0.79,0.5,0.28
15.7,0.4813333333333334,0.18189252015651686,0.4813333333333334,0.94,0.35250000000000004,0.6025,0.44,0.94,0.41,0.26,0.32,0.42,0.62,0.74,0.79,0.71,0.41,0.56,0.39,0.41,0.46,0.64,0.58,0.49,0.29,0.21,0.26,0.34,0.47,0.61,0.39,0.46,0.42,0.26,0.8,0.51,0.27
15.8,0.49466666666666664,0.19917719637437303,0.49466666666666664,0.97,0.33499999999999996,0.605,0.45,0.97,0.41,0.26,0.32,0.43,0.63,0.81,0.84,0.76,0.44,0.56,0.39,0.43,0.5,0.72,0.59,0.52,0.28,0.22,0.25,0.32,0.46,0.61,0.38,0.47,0.43,0.24,0.83,0.51,0.26
15.9,0.503,0.2012154732287422,0.503,1.0,0.345,0.6,0.455,1.0,0.41,0.28,0.33,0.44,0.63,0.83,0.84,0.76,0.46,0.55,0.41,0.45,0.52,0.75,0.6,0.54,0.27,0.23,0.25,0.32,0.45,0.6,0.39,0.47,0.43,0.25,0.84,0.51,0.28
16.0,0.5063333333333333,0.1969007081980379,0.5063333333333333,0.99,0.34750000000000003,0.6075,0.48,0.99,0.41,0.28,0.31,0.45,0.63,0.82,0.85,0.76,0.47,0.56,0.4,0.45,0.52,0.73,0.6,0.54,0.26,0.22,0.28,0.33,0.49,0.61,0.4,0.49,0.43,0.28,0.83,0.5,0.3
16.1,0.5063333333333333,0.18951663661946816,0.5063333333333333,0.98,0.375,0.58,0.47,0.98,0.39,0.27,0.3,0.45,0.63,0.79,0.84,0.75,0.46,0.56,0.41,0.45,0.53,0.7,0.58,0.52,0.26,0.2,0.31,0.37,0.51,0.58,0.4,0.48,0.43,0.31,0.84,0.54,0.35
16.2,0.512,0.19893717601293126,0.512,1.0,0.38249999999999995,0.605,0.475,1.0,0.42,0.26,0.27,0.44,0.63,0.81,0.88,0.75,0.49,0.59,0.43,0.42,0.52,0.71,0.61,0.54,0.27,0.21,0.3,0.37,0.48,0.58,0.43,0.47,0.44,0.28,0.87,0.55,0.34
16.3,0.4996666666666666,0.1927430644378388,0.4996666666666666,0.97,0.37,0.595,0.455,0.97,0.43,0.23,0.28,0.41,0.6,0.78,0.84,0.71,0.47,0.58,0.4,0.42,0.51,0.71,0.63,0.54,0.28,0.2,0.3,0.36,0.46,0.57,0.42,0.45,0.44,0.28,0.86,0.53,0.33
