"time","mean","stdev","min","max","q1","q3","median","sDE2","sDE1","sBE","sNO","sNL","sBY","sSI","sBG","sSK","sFI","sSE","sDK","sIS","sUA","sIT","sMT","sUK","sMK","sIE","sME","sMD","sIL","sES","sCH","sGR","sPT","sEE","sCY","sCZ","sFR1","sFR2","sAT","sHR","sHU","sLT","sLU","sLV","sRO","sRS","sTR","sPL"
5.9,0.2374390243902439,0.1898655556145039,0.2374390243902439,0.985,0.115,0.34,0.185,0.985,0.115,0.1825,0.1275,0.3425,0.0525,0.165,0.2175,0.29,0.0475,0.1375,0.4325,0.1975,0.0675,0.4075,0.0675,0.5225,0.06,0.0575,0.0525,0.0575,0.2,0.16,0.55,0.135,0.13,0.1675,0.14,0.35,0.2475,0.2325,0.53,0.19,0.54,0.1875,0.1125,0.185,0.2175,0.0625,0.4725,0.34
6.0,0.2374390243902439,0.1899530492414411,0.2374390243902439,0.99,0.115,0.34,0.185,0.99,0.115,0.1825,0.1275,0.345,0.0525,0.1625,0.2225,0.2925,0.0475,0.1375,0.4325,0.195,0.065,0.4,0.065,0.5225,0.06,0.06,0.055,0.06,0.2025,0.16,0.545,0.135,0.13,0.17,0.14,0.35,0.245,0.23,0.53,0.185,0.54,0.1875,0.115,0.185,0.22,0.0625,0.4725,0.34
6.1,0.23530487804878047,0.189429659963179,0.23530487804878047,0.985,0.115,0.3375,0.185,0.985,0.115,0.1775,0.1225,0.345,0.0525,0.1625,0.215,0.2925,0.0425,0.13,0.4275,0.19,0.065,0.395,0.065,0.5075,0.0575,0.06,0.055,0.06,0.195,0.1575,0.5475,0.135,0.125,0.1725,0.13,0.3525,0.2425,0.23,0.5225,0.185,0.5425,0.1875,0.1125,0.185,0.2225,0.065,0.4775,0.3375
6.2,0.23591463414634153,0.19028601394457487,0.23591463414634153,0.99,0.115,0.3325,0.185,0.99,0.115,0.18,0.12,0.345,0.0525,0.1625,0.215,0.2925,0.04,0.13,0.4325,0.1975,0.0625,0.395,0.065,0.515,0.0575,0.0575,0.055,0.06,0.2,0.16,0.545,0.1325,0.1275,0.1725,0.13,0.355,0.2425,0.23,0.52,0.185,0.545,0.185,0.115,0.185,0.2225,0.0675,0.48,0.3325
6.3,0.23317073170731709,0.18928300561999165,0.23317073170731709,0.9875,0.1125,0.3225,0.1775,0.9875,0.1125,0.175,0.115,0.34,0.0525,0.1625,0.215,0.2875,0.04,0.1225,0.42,0.1925,0.06,0.3875,0.0625,0.51,0.0575,0.0575,0.0575,0.0575,0.2025,0.1625,0.5425,0.135,0.13,0.17,0.125,0.35,0.2425,0.2275,0.5125,0.185,0.545,0.1775,0.11,0.18,0.22,0.0675,0.48,0.3225
6.4,0.23329268292682923,0.19006452612942243,0.23329268292682923,0.9975,0.115,0.33,0.185,0.9975,0.12,0.1725,0.115,0.345,0.0575,0.1625,0.215,0.2875,0.04,0.125,0.425,0.1875,0.06,0.3825,0.06,0.5,0.055,0.055,0.0575,0.055,0.2025,0.1575,0.5425,0.1375,0.1225,0.17,0.1275,0.3525,0.24,0.225,0.51,0.185,0.545,0.185,0.11,0.185,0.215,0.0675,0.48,0.33
6.5,0.23414634146341468,0.19035237682956285,0.23414634146341468,0.9975,0.1125,0.3325,0.185,0.9975,0.1225,0.17,0.1125,0.34,0.055,0.1625,0.215,0.2925,0.04,0.1225,0.4275,0.1925,0.06,0.3875,0.0625,0.505,0.0575,0.055,0.0575,0.055,0.21,0.1575,0.5425,0.1425,0.125,0.1725,0.1225,0.3575,0.2375,0.2275,0.51,0.185,0.545,0.1875,0.11,0.1875,0.21,0.0675,0.48,0.3325
6.6,0.2319512195121951,0.18886253889025678,0.2319512195121951,0.9925,0.1125,0.3325,0.185,0.9925,0.12,0.1675,0.1125,0.34,0.055,0.1625,0.2125,0.29,0.0375,0.12,0.425,0.19,0.06,0.38,0.065,0.495,0.0575,0.0525,0.0575,0.055,0.21,0.1525,0.535,0.1425,0.12,0.175,0.12,0.355,0.23,0.2225,0.5,0.185,0.5425,0.1875,0.1075,0.19,0.2075,0.0675,0.48,0.3325
6.7,0.23310975609756096,0.1907708851909166,0.23310975609756096,1.0,0.11,0.335,0.185,1.0,0.12,0.1675,0.11,0.34,0.0575,0.1625,0.215,0.295,0.035,0.1175,0.425,0.19,0.055,0.3825,0.065,0.495,0.0575,0.055,0.0575,0.055,0.2075,0.1525,0.5425,0.145,0.1175,0.175,0.1225,0.3625,0.2325,0.225,0.505,0.185,0.5475,0.1875,0.105,0.1875,0.21,0.07,0.485,0.335
6.8,0.23268292682926828,0.1901623105209157,0.23268292682926828,1.0,0.1125,0.335,0.185,1.0,0.125,0.165,0.1125,0.34,0.06,0.1625,0.21,0.285,0.035,0.12,0.4275,0.1925,0.055,0.3775,0.0625,0.5,0.06,0.0525,0.0575,0.055,0.21,0.1525,0.545,0.145,0.1175,0.175,0.125,0.35,0.2375,0.2225,0.495,0.185,0.5425,0.1925,0.1,0.19,0.2075,0.07,0.4875,0.335
6.9,0.23121951219512202,0.19000892305043582,0.23121951219512202,0.9975,0.1075,0.33,0.1875,0.9975,0.1275,0.165,0.1075,0.3375,0.06,0.165,0.205,0.28,0.035,0.115,0.4225,0.1925,0.0575,0.38,0.0625,0.5025,0.0575,0.0525,0.0575,0.0525,0.2075,0.15,0.5475,0.145,0.1175,0.1725,0.1225,0.345,0.24,0.2175,0.495,0.1875,0.5375,0.1875,0.095,0.1875,0.205,0.07,0.4875,0.33
7.0,0.23256097560975614,0.19027858892667412,0.23256097560975614,1.0,0.115,0.3275,0.185,1.0,0.1325,0.1675,0.115,0.3425,0.06,0.165,0.2,0.28,0.04,0.1225,0.435,0.1975,0.055,0.38,0.0625,0.505,0.055,0.0525,0.06,0.0525,0.2075,0.15,0.5475,0.1475,0.1175,0.175,0.125,0.345,0.2375,0.2175,0.49,0.19,0.54,0.185,0.0975,0.19,0.2025,0.07,0.4925,0.3275
7.1,0.2316463414634147,0.1899667892638091,0.2316463414634147,0.9975,0.115,0.325,0.1825,0.9975,0.13,0.1625,0.115,0.3375,0.06,0.1675,0.2,0.2875,0.04,0.125,0.43,0.1925,0.055,0.3825,0.0625,0.495,0.055,0.0525,0.06,0.0525,0.205,0.1475,0.5475,0.15,0.115,0.17,0.12,0.3475,0.235,0.2175,0.495,0.19,0.5425,0.1825,0.0975,0.185,0.2025,0.0725,0.49,0.325
7.2,0.2321951219512195,0.190544946302888,0.2321951219512195,1.0,0.1175,0.3225,0.1775,1.0,0.1325,0.16,0.1175,0.3325,0.06,0.1675,0.1975,0.285,0.04,0.125,0.43,0.195,0.0525,0.385,0.0625,0.505,0.055,0.0525,0.06,0.0525,0.21,0.155,0.55,0.1525,0.1225,0.1675,0.12,0.3425,0.24,0.2225,0.495,0.19,0.5425,0.1775,0.0925,0.18,0.205,0.0725,0.4925,0.3225
7.3,0.23079268292682922,0.18954248431709078,0.23079268292682922,0.995,0.1175,0.325,0.1775,0.995,0.1325,0.1575,0.1175,0.3275,0.06,0.165,0.1975,0.28,0.04,0.125,0.4275,0.195,0.0525,0.3775,0.0625,0.5025,0.0575,0.0525,0.06,0.0525,0.21,0.15,0.545,0.155,0.1175,0.1675,0.1175,0.34,0.2375,0.2175,0.49,0.19,0.5425,0.1775,0.09,0.18,0.205,0.0725,0.495,0.325
7.4,0.22981707317073174,0.1898791257390703,0.22981707317073174,0.995,0.115,0.3175,0.1775,0.995,0.1275,0.16,0.115,0.3275,0.0525,0.165,0.1925,0.275,0.0375,0.12,0.43,0.1975,0.0525,0.3725,0.06,0.5075,0.055,0.0525,0.0575,0.05,0.215,0.1525,0.5475,0.155,0.1225,0.17,0.1175,0.335,0.235,0.22,0.48,0.19,0.5425,0.1775,0.0875,0.1825,0.2025,0.0725,0.4975,0.3175
7.5,0.22762195121951226,0.1891298682892778,0.22762195121951226,0.9875,0.11,0.3125,0.1725,0.9875,0.1225,0.15,0.115,0.3125,0.0525,0.165,0.1925,0.2725,0.04,0.12,0.425,0.2,0.05,0.375,0.06,0.5,0.055,0.05,0.0575,0.0475,0.2175,0.15,0.5475,0.155,0.1225,0.1625,0.11,0.33,0.2325,0.22,0.4825,0.19,0.5425,0.1725,0.085,0.1775,0.2025,0.0725,0.4975,0.3125
7.6,0.22859756097560976,0.19052242744596976,0.22859756097560976,0.995,0.1125,0.31,0.1725,0.995,0.125,0.15,0.1175,0.3125,0.0525,0.1625,0.195,0.27,0.04,0.125,0.43,0.2,0.0475,0.3775,0.06,0.505,0.055,0.05,0.0575,0.0475,0.22,0.15,0.555,0.1575,0.125,0.1625,0.1125,0.3275,0.235,0.22,0.485,0.1875,0.5425,0.1725,0.085,0.1775,0.2025,0.07,0.5,0.31
7.7,0.22951219512195126,0.19066413093943174,0.22951219512195126,0.9925,0.105,0.31,0.1725,0.9925,0.13,0.1475,0.125,0.31,0.055,0.165,0.195,0.2675,0.0425,0.1325,0.44,0.21,0.045,0.375,0.06,0.51,0.055,0.0475,0.06,0.045,0.2275,0.1475,0.5575,0.155,0.1225,0.165,0.105,0.3225,0.235,0.22,0.485,0.1925,0.545,0.1725,0.085,0.1775,0.2025,0.07,0.5,0.3125
7.8,0.2294512195121952,0.1905731984354763,0.2294512195121952,0.99,0.1,0.3025,0.175,0.99,0.1175,0.145,0.125,0.3025,0.0525,0.165,0.195,0.27,0.0425,0.1325,0.435,0.2025,0.0475,0.3775,0.06,0.505,0.055,0.0475,0.06,0.045,0.2275,0.1525,0.5575,0.155,0.1275,0.1675,0.1,0.325,0.2375,0.225,0.4875,0.1925,0.5475,0.175,0.085,0.18,0.2025,0.07,0.5025,0.3175
7.9,0.22859756097560985,0.19111917554851438,0.22859756097560985,0.995,0.1,0.295,0.175,0.995,0.1125,0.14,0.1275,0.295,0.055,0.1625,0.195,0.2675,0.0425,0.13,0.435,0.205,0.0425,0.375,0.06,0.5025,0.055,0.0475,0.06,0.045,0.2275,0.15,0.56,0.155,0.125,0.165,0.1,0.325,0.2375,0.2225,0.485,0.19,0.545,0.175,0.0875,0.1775,0.2025,0.07,0.505,0.3175
8.0,0.228109756097561,0.19170749162159248,0.228109756097561,0.9975,0.1,0.2925,0.1775,0.9975,0.1125,0.1375,0.1225,0.2925,0.055,0.16,0.195,0.265,0.0375,0.125,0.435,0.205,0.0425,0.3725,0.06,0.5,0.055,0.0475,0.06,0.045,0.225,0.15,0.5575,0.155,0.125,0.1675,0.1,0.325,0.2325,0.225,0.4825,0.1875,0.5475,0.1775,0.0875,0.18,0.205,0.0675,0.5125,0.32
8.1,0.22871951219512202,0.192701527351665,0.22871951219512202,0.9975,0.0975,0.2875,0.1725,0.9975,0.115,0.1375,0.125,0.2875,0.055,0.1625,0.1975,0.2625,0.04,0.1275,0.4375,0.2075,0.0425,0.375,0.06,0.5075,0.055,0.0475,0.06,0.045,0.2225,0.145,0.5675,0.155,0.125,0.165,0.0975,0.325,0.24,0.2275,0.4825,0.1875,0.5525,0.1725,0.085,0.175,0.205,0.07,0.515,0.3175
8.2,0.2279268292682927,0.1928310444902862,0.2279268292682927,1.0,0.095,0.285,0.1725,1.0,0.1125,0.14,0.125,0.285,0.0525,0.165,0.1975,0.26,0.04,0.1275,0.435,0.2075,0.04,0.375,0.0575,0.505,0.0575,0.0475,0.06,0.0475,0.2225,0.145,0.57,0.15,0.125,0.16,0.095,0.3225,0.24,0.23,0.4825,0.1875,0.55,0.1725,0.0825,0.1725,0.205,0.07,0.5125,0.3125
8.3,0.22969512195121947,0.19287633084594613,0.22969512195121947,0.9975,0.0925,0.285,0.17,0.9975,0.1125,0.14,0.125,0.285,0.0525,0.1675,0.1975,0.2675,0.04,0.1275,0.4325,0.2075,0.0475,0.38,0.06,0.505,0.0575,0.0475,0.0575,0.0475,0.22,0.1475,0.57,0.1525,0.13,0.1575,0.0925,0.3325,0.2425,0.235,0.4875,0.195,0.555,0.175,0.0825,0.17,0.2075,0.075,0.5125,0.3225
8.4,0.22920731707317074,0.19304637303400027,0.22920731707317074,1.0,0.0925,0.2825,0.17,1.0,0.1125,0.14,0.125,0.2825,0.0525,0.165,0.1975,0.2725,0.04,0.1275,0.43,0.21,0.0475,0.375,0.06,0.505,0.0575,0.0475,0.0575,0.045,0.22,0.1475,0.565,0.15,0.13,0.1575,0.0925,0.335,0.2375,0.2325,0.485,0.1925,0.5575,0.175,0.0825,0.17,0.2025,0.075,0.515,0.325
8.5,0.2279268292682927,0.19268790515334763,0.2279268292682927,0.9975,0.0925,0.2775,0.17,0.9975,0.1075,0.135,0.12,0.2775,0.0525,0.165,0.1975,0.27,0.0375,0.125,0.425,0.21,0.0475,0.3725,0.06,0.5,0.0575,0.0475,0.0575,0.045,0.2175,0.1475,0.5625,0.1475,0.1275,0.1575,0.0925,0.335,0.2375,0.2325,0.485,0.1925,0.5575,0.1775,0.08,0.17,0.2025,0.075,0.515,0.325
8.6,0.22823170731707318,0.1926628578619244,0.22823170731707318,0.9975,0.095,0.2825,0.1725,0.9975,0.11,0.1375,0.115,0.2825,0.0525,0.1625,0.1975,0.2725,0.0375,0.12,0.4225,0.2125,0.05,0.37,0.06,0.5,0.0575,0.0475,0.0625,0.0425,0.2175,0.1475,0.5625,0.1475,0.125,0.16,0.095,0.3375,0.235,0.2325,0.48,0.1925,0.5625,0.1775,0.0825,0.1725,0.2,0.075,0.515,0.33
8.7,0.22774390243902445,0.19344817551261945,0.22774390243902445,1.0,0.0925,0.2825,0.1675,1.0,0.105,0.1375,0.11,0.2825,0.055,0.165,0.2,0.28,0.0375,0.1175,0.4175,0.2075,0.05,0.365,0.0575,0.495,0.0575,0.045,0.06,0.0425,0.22,0.145,0.5625,0.1475,0.1225,0.155,0.0925,0.3425,0.2375,0.23,0.4825,0.195,0.5675,0.1725,0.0825,0.1675,0.2025,0.0775,0.5175,0.33
8.8,0.2260365853658536,0.1918125797091571,0.2260365853658536,0.9925,0.09,0.28,0.1675,0.9925,0.11,0.135,0.1075,0.28,0.055,0.1625,0.195,0.2725,0.0375,0.115,0.415,0.21,0.0475,0.3625,0.06,0.4925,0.0575,0.0475,0.06,0.045,0.22,0.1425,0.56,0.15,0.12,0.1525,0.09,0.335,0.2325,0.23,0.475,0.1925,0.5625,0.1725,0.0825,0.1675,0.2,0.08,0.52,0.3225
8.9,0.22689024390243911,0.1935852214235349,0.22689024390243911,1.0,0.0875,0.28,0.1625,1.0,0.115,0.135,0.105,0.28,0.0525,0.16,0.195,0.2775,0.035,0.1125,0.42,0.22,0.0475,0.3625,0.06,0.5,0.0575,0.0475,0.06,0.045,0.225,0.145,0.5625,0.155,0.12,0.15,0.0875,0.34,0.2325,0.23,0.475,0.19,0.57,0.165,0.085,0.1625,0.195,0.085,0.5225,0.3175
9.0,0.22725609756097562,0.19386143913829532,0.22725609756097562,1.0,0.0875,0.2825,0.1625,1.0,0.115,0.135,0.1075,0.28,0.05,0.16,0.195,0.2825,0.035,0.1075,0.42,0.22,0.05,0.3625,0.06,0.5025,0.0575,0.0475,0.0625,0.045,0.225,0.1475,0.5625,0.155,0.1225,0.1525,0.0875,0.345,0.235,0.23,0.475,0.19,0.5725,0.1625,0.08,0.165,0.1925,0.085,0.5225,0.315
9.1,0.2273780487804878,0.19428727725589706,0.2273780487804878,1.0,0.0875,0.2825,0.16,1.0,0.1125,0.135,0.1125,0.28,0.05,0.16,0.1925,0.2825,0.0375,0.11,0.4175,0.2225,0.0475,0.3675,0.06,0.5,0.0575,0.0475,0.0625,0.045,0.225,0.145,0.565,0.155,0.1225,0.1475,0.085,0.345,0.2325,0.2325,0.4775,0.19,0.575,0.16,0.08,0.1625,0.195,0.0875,0.5275,0.3125
9.2,0.2275,0.194446525346976,0.2275,1.0,0.0875,0.2825,0.1625,1.0,0.1125,0.1375,0.115,0.28,0.05,0.165,0.19,0.2825,0.0375,0.1125,0.42,0.22,0.0475,0.37,0.06,0.495,0.055,0.0475,0.0625,0.0425,0.2225,0.1425,0.5675,0.1575,0.12,0.1475,0.0875,0.345,0.2325,0.2325,0.4775,0.195,0.5775,0.16,0.08,0.1625,0.1925,0.0875,0.53,0.3075
9.3,0.22676829268292695,0.19464495813237334,0.22676829268292695,1.0,0.0875,0.28,0.16,1.0,0.11,0.14,0.115,0.28,0.05,0.1625,0.1925,0.275,0.0375,0.115,0.425,0.2225,0.0425,0.3675,0.0575,0.4975,0.055,0.0475,0.0675,0.0425,0.2225,0.1425,0.575,0.155,0.1175,0.1475,0.0875,0.335,0.235,0.235,0.4725,0.1925,0.5775,0.155,0.08,0.16,0.1925,0.085,0.5275,0.3
9.4,0.22628048780487808,0.19493911021763946,0.22628048780487808,1.0,0.0875,0.2775,0.1575,1.0,0.11,0.1375,0.1125,0.2775,0.05,0.165,0.1925,0.2775,0.0375,0.1125,0.425,0.2175,0.0425,0.365,0.0575,0.49,0.055,0.0475,0.0675,0.0425,0.2175,0.14,0.5725,0.1575,0.1175,0.1475,0.0875,0.3375,0.23,0.235,0.4775,0.1975,0.5825,0.1525,0.0775,0.1575,0.195,0.0825,0.53,0.3
9.5,0.22786585365853662,0.1953191267465932,0.22786585365853662,1.0,0.0875,0.2825,0.1575,1.0,0.1125,0.14,0.1125,0.2825,0.05,0.1675,0.1925,0.2825,0.0375,0.115,0.43,0.2225,0.0475,0.365,0.0575,0.495,0.055,0.0525,0.0675,0.0425,0.22,0.1425,0.57,0.1575,0.12,0.145,0.0875,0.34,0.2275,0.235,0.4825,0.2,0.5875,0.15,0.08,0.155,0.1975,0.0825,0.5325,0.3025
9.6,0.22798780487804882,0.19578346325832874,0.22798780487804882,1.0,0.09,0.2825,0.1575,1.0,0.1125,0.135,0.11,0.2775,0.0525,0.1725,0.2,0.2825,0.0375,0.1125,0.43,0.2225,0.045,0.365,0.06,0.49,0.055,0.0525,0.065,0.045,0.215,0.1425,0.57,0.1575,0.12,0.1425,0.09,0.3375,0.23,0.2325,0.4875,0.2025,0.5925,0.15,0.0825,0.15,0.2,0.08,0.54,0.3025
9.7,0.2290243902439025,0.19562351694192023,0.2290243902439025,1.0,0.085,0.29,0.1575,1.0,0.12,0.14,0.11,0.2875,0.0525,0.17,0.1975,0.29,0.04,0.1125,0.435,0.225,0.045,0.3625,0.0625,0.49,0.055,0.0525,0.065,0.045,0.2175,0.1425,0.565,0.1575,0.12,0.145,0.085,0.345,0.23,0.2325,0.485,0.2,0.5925,0.1525,0.085,0.1525,0.195,0.0825,0.5425,0.305
9.8,0.23213414634146337,0.19699771028724578,0.23213414634146337,1.0,0.085,0.295,0.16,1.0,0.115,0.1475,0.115,0.2925,0.055,0.1775,0.2,0.295,0.04,0.115,0.445,0.2275,0.045,0.3675,0.0625,0.4975,0.0575,0.0525,0.0675,0.0425,0.215,0.1525,0.5675,0.16,0.125,0.145,0.0825,0.35,0.235,0.24,0.4975,0.2025,0.6,0.155,0.085,0.1525,0.195,0.0825,0.5475,0.31
9.9,0.2315853658536586,0.1967144427360729,0.2315853658536586,1.0,0.085,0.295,0.1575,1.0,0.1125,0.1425,0.1175,0.2875,0.055,0.1775,0.1975,0.295,0.0425,0.1175,0.4475,0.2325,0.045,0.36,0.0625,0.4975,0.0575,0.0525,0.0675,0.04,0.2225,0.1525,0.565,0.1575,0.125,0.145,0.0825,0.3475,0.235,0.2375,0.49,0.2025,0.6025,0.1525,0.085,0.1525,0.1925,0.085,0.55,0.305
10.0,0.23201219512195126,0.1965139940342138,0.23201219512195126,0.9975,0.0875,0.2975,0.155,0.9975,0.1125,0.1475,0.1175,0.29,0.055,0.1775,0.1975,0.2975,0.0425,0.12,0.4525,0.23,0.045,0.355,0.0625,0.5,0.0575,0.055,0.07,0.0425,0.2225,0.15,0.5625,0.155,0.12,0.1475,0.0825,0.3475,0.235,0.235,0.4925,0.2025,0.605,0.1525,0.0875,0.1525,0.1975,0.085,0.55,0.305
10.1,0.23256097560975614,0.19708894225710327,0.23256097560975614,1.0,0.0875,0.3,0.1575,1.0,0.11,0.1475,0.115,0.29,0.055,0.1775,0.2,0.3,0.04,0.1175,0.4525,0.235,0.045,0.355,0.065,0.5025,0.0575,0.055,0.07,0.0425,0.2225,0.15,0.5625,0.155,0.1175,0.15,0.085,0.3475,0.2325,0.235,0.4925,0.2025,0.6075,0.155,0.0875,0.1575,0.1975,0.085,0.5525,0.3075
10.2,0.2332926829268293,0.19737873633250502,0.2332926829268293,1.0,0.0875,0.3,0.1625,1.0,0.1075,0.1475,0.1175,0.29,0.055,0.175,0.1975,0.3,0.04,0.1175,0.4525,0.2375,0.0475,0.36,0.0675,0.505,0.0575,0.055,0.07,0.04,0.225,0.1475,0.5675,0.155,0.1175,0.15,0.085,0.345,0.2375,0.24,0.49,0.2,0.6075,0.1625,0.0875,0.1625,0.195,0.085,0.555,0.31
10.3,0.23170731707317074,0.19588482727413206,0.23170731707317074,0.9925,0.0875,0.295,0.1625,0.9925,0.105,0.145,0.12,0.2825,0.055,0.1675,0.1975,0.295,0.0425,0.12,0.4525,0.24,0.045,0.3575,0.0675,0.505,0.06,0.055,0.07,0.04,0.2275,0.145,0.565,0.1525,0.115,0.15,0.085,0.335,0.235,0.2375,0.4825,0.2,0.605,0.1625,0.0875,0.1625,0.195,0.085,0.5525,0.305
10.4,0.2321951219512195,0.19634867809801723,0.2321951219512195,0.9975,0.09,0.3025,0.165,0.9975,0.1,0.1475,0.1225,0.28,0.06,0.1675,0.2025,0.3025,0.045,0.1225,0.4525,0.24,0.045,0.3525,0.0675,0.5025,0.06,0.0525,0.07,0.0375,0.225,0.145,0.56,0.1475,0.115,0.15,0.09,0.3425,0.235,0.235,0.485,0.1975,0.6075,0.165,0.0875,0.165,0.19,0.085,0.555,0.31
10.5,0.23243902439024397,0.19655996401278342,0.23243902439024397,0.9975,0.09,0.3,0.1675,0.9975,0.1,0.145,0.125,0.2775,0.0625,0.1625,0.205,0.3,0.045,0.125,0.4525,0.2425,0.045,0.35,0.07,0.5075,0.06,0.0525,0.0675,0.0375,0.2275,0.1425,0.56,0.15,0.1125,0.1475,0.09,0.3425,0.24,0.2325,0.4825,0.195,0.6075,0.17,0.085,0.1675,0.1875,0.085,0.5575,0.3175
10.6,0.233719512195122,0.19761853648060868,0.233719512195122,1.0,0.09,0.3075,0.1725,1.0,0.1,0.1525,0.1225,0.2825,0.065,0.1625,0.205,0.3075,0.045,0.1225,0.4525,0.245,0.045,0.35,0.065,0.5125,0.06,0.0525,0.07,0.0375,0.23,0.14,0.5575,0.155,0.11,0.15,0.09,0.3475,0.235,0.23,0.49,0.1975,0.61,0.1775,0.0825,0.1725,0.185,0.0825,0.5625,0.3225
10.7,0.23042682926829272,0.19598943976577554,0.23042682926829272,0.9975,0.0875,0.2925,0.175,0.9975,0.0975,0.15,0.1175,0.28,0.065,0.16,0.1975,0.2925,0.04,0.1175,0.4475,0.2425,0.045,0.3375,0.0625,0.51,0.0625,0.0525,0.0625,0.0375,0.235,0.1375,0.5475,0.145,0.11,0.1525,0.0875,0.3425,0.2325,0.2225,0.4725,0.1975,0.6025,0.18,0.0825,0.175,0.1875,0.0825,0.56,0.32
10.8,0.23103658536585367,0.19681145459934746,0.23103658536585367,0.9975,0.09,0.3,0.1725,0.9975,0.0975,0.1475,0.1175,0.275,0.065,0.165,0.1975,0.3,0.04,0.1175,0.4425,0.24,0.045,0.34,0.0625,0.5075,0.0625,0.0525,0.065,0.0375,0.235,0.1325,0.5525,0.145,0.105,0.15,0.09,0.3475,0.235,0.22,0.48,0.205,0.61,0.18,0.0825,0.1725,0.19,0.0825,0.5625,0.32
10.9,0.23274390243902435,0.19644151745466873,0.23274390243902435,0.9925,0.0925,0.295,0.1775,0.9925,0.0975,0.1475,0.1175,0.275,0.065,0.165,0.2025,0.295,0.0425,0.12,0.4525,0.245,0.0475,0.3425,0.0625,0.5175,0.0625,0.0525,0.0675,0.0375,0.2375,0.14,0.5525,0.145,0.115,0.1575,0.0925,0.34,0.24,0.22,0.485,0.205,0.6125,0.1825,0.0825,0.1775,0.19,0.08,0.56,0.32
11.0,0.23530487804878047,0.19768569158927884,0.23530487804878047,1.0,0.095,0.295,0.1825,1.0,0.0975,0.1425,0.12,0.2725,0.0675,0.1675,0.2,0.295,0.0425,0.12,0.455,0.245,0.0525,0.35,0.0625,0.515,0.0625,0.0525,0.065,0.0375,0.235,0.1425,0.56,0.145,0.1225,0.1625,0.095,0.3475,0.2475,0.2225,0.49,0.2075,0.6175,0.19,0.085,0.1825,0.1975,0.0825,0.5625,0.33
11.1,0.2348170731707317,0.19797171995926285,0.2348170731707317,1.0,0.0925,0.2925,0.185,1.0,0.0975,0.14,0.115,0.27,0.065,0.1675,0.205,0.2925,0.0425,0.115,0.4525,0.2425,0.0525,0.3525,0.0625,0.51,0.0625,0.0525,0.065,0.0375,0.2375,0.1375,0.5625,0.145,0.1175,0.1675,0.0925,0.345,0.2475,0.22,0.4925,0.21,0.6175,0.1925,0.085,0.185,0.1975,0.0825,0.565,0.3275
11.2,0.23628048780487815,0.198650264092833,0.23628048780487815,1.0,0.0925,0.3,0.1875,1.0,0.095,0.1375,0.1175,0.2675,0.0675,0.1675,0.2075,0.3,0.0425,0.115,0.45,0.2425,0.0575,0.35,0.06,0.5125,0.0625,0.0475,0.0675,0.04,0.235,0.14,0.56,0.1425,0.115,0.1675,0.0925,0.3475,0.2575,0.2175,0.5025,0.21,0.625,0.1975,0.09,0.1875,0.205,0.0825,0.5675,0.3375
11.3,0.2357926829268293,0.19835100618292192,0.2357926829268293,0.9975,0.09,0.2975,0.185,0.9975,0.1,0.14,0.1175,0.27,0.0675,0.1675,0.2075,0.2975,0.0375,0.1125,0.45,0.24,0.0575,0.3475,0.0575,0.5125,0.0625,0.05,0.0675,0.04,0.235,0.1375,0.56,0.145,0.1175,0.165,0.09,0.345,0.2575,0.2175,0.5,0.21,0.625,0.1975,0.09,0.185,0.2025,0.0825,0.5675,0.3375
11.4,0.23542682926829275,0.1984412600001176,0.23542682926829275,1.0,0.0925,0.295,0.185,1.0,0.0975,0.14,0.115,0.27,0.0675,0.1675,0.21,0.295,0.04,0.1125,0.45,0.2375,0.055,0.3475,0.06,0.5125,0.06,0.05,0.0675,0.04,0.235,0.135,0.5575,0.1475,0.1175,0.165,0.0925,0.3425,0.2575,0.2125,0.5,0.21,0.625,0.1975,0.0925,0.185,0.2025,0.08,0.5675,0.335
11.5,0.2365243902439025,0.1989491279264048,0.2365243902439025,1.0,0.095,0.295,0.185,1.0,0.1,0.145,0.115,0.275,0.0675,0.1725,0.2125,0.295,0.04,0.1125,0.4525,0.2375,0.055,0.35,0.0575,0.515,0.06,0.0525,0.07,0.04,0.235,0.1325,0.555,0.15,0.115,0.165,0.0925,0.3425,0.2575,0.2075,0.505,0.215,0.635,0.1975,0.095,0.185,0.2025,0.0825,0.5675,0.335
11.6,0.23506097560975608,0.1974637106247179,0.23506097560975608,0.9975,0.0975,0.3025,0.18,0.9975,0.1,0.1475,0.1175,0.2775,0.0675,0.1725,0.215,0.3025,0.04,0.115,0.45,0.2325,0.0575,0.3425,0.0575,0.51,0.06,0.0525,0.07,0.04,0.235,0.13,0.545,0.1425,0.115,0.1625,0.095,0.345,0.2475,0.205,0.5,0.215,0.6325,0.195,0.0975,0.18,0.1975,0.08,0.56,0.3325
11.7,0.234390243902439,0.1967377080238486,0.234390243902439,0.9975,0.0975,0.3,0.1825,0.9975,0.0975,0.1475,0.12,0.28,0.0675,0.1725,0.2125,0.3,0.04,0.1175,0.445,0.2225,0.0575,0.3425,0.0575,0.5,0.0575,0.0525,0.07,0.04,0.2325,0.1325,0.5425,0.145,0.115,0.1625,0.095,0.3425,0.245,0.205,0.5,0.215,0.6325,0.195,0.1,0.1825,0.2,0.08,0.56,0.33
