"src_ip","dst_ip","src_node","dst_node","flow_size","avg_rate","arrive_time","install_time","end_time","duration","resend","reroute"
10.0.2.70,10.0.1.103,"sLV","sES",62406615.0,28796297.745052725,0.04790039730974327,0.057900397309743265,2.21507534294044,2.167174945630697,0,0
10.0.1.228,10.0.1.129,"sFR2","sGR",83932733.0,57989751.49994858,0.7724828558791342,0.7824828558791342,2.219854690194969,1.4473718343158346,0,0
10.0.1.186,10.0.1.10,"sCY","sUK",59016019.0,29616662.136560123,0.27526090126315583,0.28526090126315584,2.2679236371204827,1.9926627358573268,0,0
10.0.0.57,10.0.1.37,"sNO","sIE",71721621.0,39164385.47407222,0.4944782352628959,0.5044782352628959,2.3257752192914456,1.8312969840285498,0,0
10.0.0.166,10.0.1.3,"sSE","sUK",50757591.0,35504735.42443384,0.9034199077378733,0.9134199077378733,2.333020505889898,1.4296005981520246,0,0
10.0.0.25,10.0.0.163,"sDE1","sSE",74512304.0,32760222.063178245,0.09223795152748293,0.10223795152748294,2.366712888122927,2.274474936595444,0,0
10.0.0.154,10.0.1.147,"sFI","sPT",57583002.0,36649428.55083432,0.8320966236751819,0.8420966236751819,2.403280794258631,1.571184170583449,0,0
10.0.0.196,10.0.0.134,"sIS","sSK",57260683.0,24190590.75450132,0.08971199354217885,0.09971199354217886,2.4567762616748237,2.367064268132645,0,0
10.0.0.202,10.0.2.69,"sIS","sLV",66182095.0,30020303.58306012,0.32393745223408976,0.33393745223408977,2.5285152579477295,2.20457780571364,0,0
10.0.2.40,10.0.1.179,"sLT","sCY",99546281.0,44802194.8371502,0.3095486441017147,0.3195486441017147,2.531454989579587,2.2219063454778722,0,0
10.0.1.234,10.0.2.57,"sFR2","sLU",79472130.0,32580784.574725807,0.10926038487029066,0.11926038487029067,2.5484935413870202,2.4392331565167296,0,0
10.0.1.212,10.0.0.217,"sFR1","sUA",69956724.0,30257501.759476,0.29338743962153224,0.30338743962153225,2.605433045901339,2.3120456062798067,0,0
10.0.1.86,10.0.0.25,"sIL","sDE1",50967035.0,48460073.94409928,1.5844263916360737,1.5944263916360735,2.6361588974261516,1.051732505790078,0,0
10.0.1.231,10.0.2.1,"sFR2","sHR",61878345.0,24008176.8619358,0.08284626349581858,0.09284626349581859,2.660232516348118,2.5773862528522997,0,0
10.0.1.225,10.0.0.146,"sFR2","sFI",66062121.0,29284990.045179673,0.4112693683796902,0.4212693683796902,2.667104897027031,2.255835528647341,0,0
10.0.2.55,10.0.1.39,"sLU","sIE",99362802.0,48143642.79606764,0.6129935325443135,0.6229935325443136,2.6768756201730444,2.063882087628731,0,0
10.0.0.58,10.0.1.180,"sNO","sCY",92468064.0,48636159.12485072,0.7859767949772881,0.7959767949772881,2.68719732027887,1.9012205253015817,0,0
10.0.0.69,10.0.1.169,"sNL","sEE",57634338.0,28296169.911272332,0.6556481069830111,0.6656481069830111,2.6924728143806096,2.0368247073975985,0,0
10.0.0.168,10.0.2.33,"sSE","sLT",81571288.0,30655207.165110685,0.10157905320387473,0.11157905320387473,2.7625066913911627,2.660927638187288,0,0
10.0.0.50,10.0.1.84,"sNO","sIL",78208614.0,30847702.40019503,0.23593889100630294,0.24593889100630295,2.7712529635223015,2.5353140725159986,0,0
10.0.1.179,10.0.2.72,"sCY","sLV",80373885.0,31265937.673979424,0.20255218015633636,0.21255218015633637,2.7732054526756467,2.5706532725193103,0,0
10.0.2.135,10.0.1.213,"sPL","sFR1",82484483.0,30014805.845788,0.0401281855833876,0.050128185583387594,2.788254674350101,2.7481264887667134,0,0
10.0.1.88,10.0.1.35,"sIL","sIE",85091594.0,31347128.651380286,0.0966269236279913,0.10662692362799131,2.8111209669684882,2.7144940433404967,0,0
10.0.1.227,10.0.1.34,"sFR2","sIE",53691203.0,19162648.781445555,0.011531975326919852,0.021531975326919854,2.8133994839558465,2.8018675086289266,0,0
10.0.0.6,10.0.0.196,"sDE2","sIS",96726531.0,46072496.70828303,0.7283115047894907,0.7383115047894907,2.8277534259087833,2.0994419211192925,0,0
10.0.0.5,10.0.1.147,"sDE2","sPT",83816061.0,31880526.940112315,0.20438169944293905,0.21438169944293906,2.833449316720683,2.6290676172777436,0,0
10.0.0.181,10.0.1.162,"sDK","sEE",52442631.0,21447380.713378344,0.39847549337593813,0.40847549337593814,2.8436519790662205,2.4451764856902822,0,0
10.0.0.41,10.0.1.6,"sBE","sUK",94114097.0,33893149.99215874,0.0720183923047556,0.0820183923047556,2.848806534503799,2.7767881421990435,0,0
10.0.2.54,10.0.0.153,"sLU","sFI",88084426.0,31385417.819765374,0.04967475881008232,0.059674758810082315,2.8562146145429472,2.806539855732865,0,0
10.0.2.138,10.0.0.41,"sPL","sBE",57941582.0,27673061.968421564,0.7640835087479021,0.7740835087479021,2.8578735658842835,2.093790057136381,0,0
10.0.0.23,10.0.1.233,"sDE1","sFR2",65575317.0,32550773.802996576,0.8500055571529143,0.8600055571529143,2.8645603384577827,2.0145547813048683,0,0
10.0.1.101,10.0.0.217,"sES","sUA",56331176.0,29111155.927155137,0.933535078937972,0.9435350789379721,2.868572496928434,1.9350374179904617,0,0
10.0.0.52,10.0.1.154,"sNO","sPT",80503458.0,55153900.249489546,1.4481882872924408,1.4581882872924405,2.9078032489876486,1.4596149616952079,0,0
10.0.0.38,10.0.1.41,"sBE","sIE",84165332.0,31478684.336382926,0.2676210274358891,0.2776210274358891,2.941345605649029,2.6737245782131396,0,0
10.0.2.67,10.0.1.18,"sLV","sMK",54377299.0,19995452.61904402,0.2415213965247145,0.2515213965247145,2.961004672847757,2.7194832763230425,0,0
10.0.0.121,10.0.0.86,"sBG","sBY",54562511.0,19860193.69874642,0.2158235478645837,0.2258235478645837,2.9631538019216728,2.747330254057089,0,0
10.0.2.136,10.0.0.170,"sPL","sSE",64301781.0,23832528.79417832,0.27846802677252835,0.28846802677252836,2.976535930322373,2.6980679035498447,0,0
10.0.1.217,10.0.2.54,"sFR1","sLU",83070718.0,64050657.89530541,1.6806605379248774,1.6906605379248771,2.977613929657153,1.2969533917322755,0,0
10.0.1.198,10.0.1.117,"sCZ","sCH",50469849.0,18595405.83637372,0.28866446999474527,0.2986644699947453,3.0027675900932573,2.714103120098512,0,0
10.0.1.210,10.0.2.53,"sFR1","sLU",96896566.0,74429159.33652854,1.7319820067664176,1.7419820067664173,3.0338449710098527,1.3018629642434352,0,0
10.0.0.50,10.0.2.54,"sNO","sLU",83634666.0,267570143.8916511,2.7712529635223015,2.7812529635223013,3.083823958116776,0.31257099459447435,0,0
10.0.2.105,10.0.1.84,"sRS","sIL",55077452.0,19221828.866752025,0.240895071754761,0.250895071754761,3.106254678366773,2.865359606612012,0,0
10.0.1.87,10.0.1.5,"sIL","sUK",80717419.0,28669285.016649548,0.2960229273809194,0.3060229273809194,3.111489687473602,2.815466760092683,0,0
10.0.2.34,10.0.1.83,"sLT","sIL",89566711.0,30748437.9336907,0.21461059530986304,0.22461059530986305,3.1274971358603607,2.9128865405504976,0,0
10.0.0.8,10.0.1.164,"sDE2","sEE",94145908.0,36562017.3585016,0.5583652511528041,0.5683652511528041,3.133330058944207,2.5749648077914027,0,0
10.0.0.2,10.0.1.131,"sDE2","sGR",76658729.0,28940974.6315186,0.4860986309326999,0.4960986309326999,3.134894325481068,2.648795694548368,0,0
10.0.1.202,10.0.0.233,"sCZ","sIT",63107873.0,27451213.92281262,0.8472661731193095,0.8572661731193095,3.1461762751441906,2.298910102024881,0,0
10.0.1.83,10.0.1.3,"sIL","sUK",57958850.0,26657987.435920376,0.9843649092688799,0.9943649092688799,3.1585294120963963,2.1741645028275163,0,0
10.0.0.164,10.0.0.90,"sSE","sBY",82879706.0,33885601.93543697,0.7336842959830626,0.7436842959830626,3.17955219462369,2.4458678986406275,0,0
10.0.0.197,10.0.0.17,"sIS","sDE1",65109182.0,27578045.588214677,0.8384559031834583,0.8484559031834583,3.1993622187428192,2.360906315559361,0,0
10.0.1.9,10.0.2.113,"sUK","sTR",52143327.0,16359829.44223148,0.019629695107510114,0.029629695107510116,3.2069078500616524,3.187278154954142,0,0
10.0.0.42,10.0.1.178,"sBE","sCY",73085196.0,25846526.186227955,0.40849723936197924,0.41849723936197925,3.236157539760207,2.827660300398228,0,0
10.0.2.73,10.0.0.200,"sLV","sIS",69496348.0,23242590.33226191,0.2873079682946045,0.2973079682946045,3.277351117811184,2.9900431495165796,0,0
10.0.0.162,10.0.0.41,"sSE","sBE",81860067.0,26993243.12570877,0.25864924274350887,0.2686492427435089,3.2912625015051153,3.0326132587616064,0,0
10.0.2.122,10.0.1.227,"sTR","sFR2",51851935.0,17907053.270461768,0.3970899172787855,0.4070899172787855,3.292705081697342,2.8956151644185564,0,0
10.0.2.41,10.0.0.22,"sLT","sDE1",73504207.0,25555178.877812706,0.4567543043787128,0.4667543043787128,3.333048277958259,2.8762939735795463,0,0
10.0.0.26,10.0.1.181,"sDE1","sCY",67627847.0,22444146.274982523,0.3426343059149296,0.3526343059149296,3.3557962311418077,3.013161925226878,0,0
10.0.1.210,10.0.0.146,"sFR1","sFI",86103020.0,262718138.19905642,3.0338449710098527,3.0438449710098525,3.3615841236631097,0.3277391526532569,0,0
10.0.1.164,10.0.2.133,"sEE","sPL",64769159.0,25022426.768282656,0.7827902396968325,0.7927902396968325,3.371234582037703,2.5884443423408707,0,0
10.0.2.119,10.0.0.83,"sTR","sBY",57784110.0,18558869.714820366,0.26865518573518066,0.27865518573518067,3.382212793925939,3.1135576081907583,0,0
10.0.0.150,10.0.0.39,"sFI","sBE",67429094.0,24659883.644327857,0.6553710364186439,0.6653710364186439,3.3897348709175024,2.7343638344988586,0,0
10.0.0.67,10.0.2.133,"sNL","sPL",86696364.0,28537009.54819638,0.4049622486799511,0.41496224867995113,3.442994802636869,3.038032553956918,0,0
10.0.2.69,10.0.0.86,"sLV","sBY",66042575.0,24993282.99774931,0.8392534744692044,0.8492534744692044,3.481666438222196,2.6424129637529914,0,0
10.0.2.106,10.0.1.4,"sRS","sUK",59237982.0,18718514.020158995,0.336834834641241,0.346834834641241,3.501508159468381,3.16467332482714,0,0
10.0.0.162,10.0.0.154,"sSE","sFI",81385965.0,377244127.7333929,3.2912625015051153,3.301262501505115,3.507000690695743,0.2157381891906276,0,0
10.0.1.201,10.0.1.5,"sCZ","sUK",91473286.0,31691259.88404144,0.6367816763555912,0.6467816763555913,3.5231701107283944,2.8863884343728032,0,0
10.0.1.218,10.0.2.36,"sFR1","sLT",64493205.0,20826275.828262687,0.4542410515722083,0.4642410515722083,3.5509639381709874,3.096722886598779,0,0
10.0.1.57,10.0.1.39,"sME","sIE",50593691.0,17363750.82340696,0.651402315166672,0.661402315166672,3.5651558880293903,2.9137535728627184,0,0
10.0.2.51,10.0.1.210,"sLU","sFR1",80843551.0,29974555.561725013,0.8942358814695833,0.9042358814695833,3.5913084313368584,2.697072549867275,0,0
10.0.0.150,10.0.1.8,"sFI","sUK",59603485.0,279195493.44187284,3.3897348709175024,3.399734870917502,3.603217847541583,0.21348297662408067,0,0
10.0.0.49,10.0.1.199,"sNO","sCZ",59180891.0,19872942.757824346,0.6390138561722304,0.6490138561722304,3.616976995360531,2.977963139188301,0,0
10.0.1.100,10.0.0.51,"sES","sNO",86214786.0,29157473.69842754,0.6614857458719997,0.6714857458719997,3.618353233491462,2.9568674876194625,0,0
10.0.1.243,10.0.2.135,"sAT","sPL",52382125.0,16920164.101728458,0.5430381248947255,0.5530381248947255,3.638878371186957,3.0958402462922314,0,0
10.0.2.56,10.0.2.39,"sLU","sLT",86489716.0,25043392.642538156,0.18679609801286334,0.19679609801286335,3.6403903148399586,3.453594216827095,0,0
10.0.2.99,10.0.0.18,"sRS","sDE1",80904390.0,22620036.84297437,0.06459175643191528,0.07459175643191529,3.641260997142209,3.576669240710294,0,0
10.0.2.34,10.0.0.151,"sLT","sFI",70754791.0,136452056.00202528,3.1274971358603607,3.1374971358603605,3.6460293813470086,0.5185322454866479,0,0
10.0.1.168,10.0.0.57,"sEE","sNO",61309355.0,20067023.43644942,0.5930433901690293,0.6030433901690293,3.6482725423231384,3.055229152154109,0,0
10.0.2.21,10.0.0.194,"sHU","sIS",58232268.0,17647371.231084257,0.37480934902143637,0.3848093490214364,3.674579452878554,3.299770103857117,0,0
10.0.1.216,10.0.0.18,"sFR1","sDE1",94096338.0,32114648.15282626,0.750057119120333,0.760057119120333,3.6800701633927493,2.930013044272416,0,0
10.0.0.186,10.0.1.103,"sDK","sES",87577090.0,32455350.20478787,0.9849555256082329,0.9949555256082329,3.6833423692997385,2.6983868436915057,0,0
10.0.0.137,10.0.1.230,"sSK","sFR2",59266750.0,18112755.73061964,0.4328648887476554,0.4428648887476554,3.7049649977227617,3.2721001089751063,0,0
10.0.0.68,10.0.0.250,"sNL","sMT",93775613.0,32294946.745763853,0.8041279397474451,0.8141279397474451,3.707851972433785,2.90372403268634,0,0
10.0.1.182,10.0.0.215,"sCY","sUA",50560570.0,13785885.52101691,0.04219307264187777,0.052193072641877766,3.7097536310782004,3.667560558436323,0,0
10.0.2.129,10.0.0.165,"sPL","sSE",62465416.0,20077215.696432896,0.6020948875329876,0.6120948875329876,3.7133537864000346,3.111258898867047,0,0
10.0.2.81,10.0.1.193,"sRO","sCZ",53631898.0,16828836.342967752,0.5598204558706065,0.5698204558706065,3.7467251774446027,3.1869047215739963,0,0
10.0.0.184,10.0.0.25,"sDK","sDE1",53274096.0,25068692.128953934,1.6396900511133596,1.6496900511133594,3.7648147176079982,2.1251246664946386,0,0
10.0.0.21,10.0.1.33,"sDE1","sIE",86178921.0,28946714.86274531,0.8121430642472762,0.8221430642472762,3.7893002791032204,2.977157214855944,0,0
10.0.0.10,10.0.1.132,"sDE2","sGR",88467403.0,29059650.21206364,0.78124238423027,0.79124238423027,3.825580576686358,3.044338192456088,0,0
10.0.2.57,10.0.0.146,"sLU","sFI",77658892.0,25004084.252096396,0.7205280153204275,0.7305280153204275,3.8263762926269203,3.105848277306493,0,0
10.0.0.86,10.0.0.52,"sBY","sNO",63327136.0,19960168.558626488,0.6856391326306235,0.6956391326306235,3.858314544363605,3.1726754117329814,0,0
10.0.1.213,10.0.2.21,"sFR1","sHU",77240502.0,20666531.43076676,0.1435450142462943,0.1535450142462943,3.881013116175107,3.7374681019288127,0,0
10.0.0.135,10.0.1.233,"sSK","sFR2",52356309.0,17029660.942970984,0.8098200319956288,0.8198200319956288,3.8842387873267583,3.0744187553311297,0,0
10.0.2.65,10.0.1.102,"sLV","sES",57194189.0,16860539.883182716,0.5107398858446613,0.5207398858446614,3.902931915060016,3.3921920292153547,0,0
10.0.0.217,10.0.0.185,"sUA","sDK",69626623.0,20583189.550863773,0.5312038822134537,0.5412038822134537,3.913897454943931,3.382693572730477,0,0
10.0.0.53,10.0.0.101,"sNO","sSI",60965973.0,17372346.769059103,0.4073886834362783,0.41738868343627833,3.9167575563039914,3.509368872867713,0,0
10.0.2.97,10.0.2.68,"sRS","sLV",63760711.0,17784021.693136163,0.3318465489491804,0.34184654894918043,3.9171273195303806,3.5852807705812,0,0
10.0.2.113,10.0.0.250,"sTR","sMT",86530405.0,27834768.32908142,0.8562762174171034,0.8662762174171034,3.964992768493769,3.108716551076666,0,0
10.0.0.209,10.0.0.20,"sUA","sDE1",63080642.0,19967715.30044827,0.8135142100572168,0.8235142100572168,3.9726458909152598,3.159131680858043,0,0
10.0.2.133,10.0.0.21,"sPL","sDE1",61432928.0,20096891.658802494,0.9866407434507323,0.9966407434507323,4.043478041625259,3.0568372981745267,0,0
10.0.0.98,10.0.1.132,"sSI","sGR",73887546.0,19316511.273053005,0.23213238701444705,0.24213238701444706,4.057230250471545,3.8250978634570982,0,0
10.0.0.20,10.0.0.133,"sDE1","sSK",55947469.0,16444616.598873101,0.6861633999121294,0.6961633999121294,4.088338735750236,3.402175335838107,0,0
10.0.2.17,10.0.2.51,"sHU","sLU",50683454.0,16151987.66717635,0.9875848501209913,0.9975848501209913,4.125493016247047,3.1379081661260555,0,0
10.0.0.102,10.0.2.70,"sSI","sLV",85257337.0,21126699.754261706,0.09252759317416037,0.10252759317416038,4.128053159953788,4.035525566779628,0,0
10.0.0.69,10.0.0.169,"sNL","sSE",56742720.0,38718895.645561494,2.6924728143806096,2.7024728143806094,4.15797742276178,1.4655046083811705,0,0
10.0.0.195,10.0.1.149,"sIS","sPT",96694891.0,27703282.395517748,0.6819462010474914,0.6919462010474914,4.172322887083972,3.4903766860364804,0,0
10.0.2.101,10.0.0.20,"sRS","sDE1",56290230.0,16360503.822565546,0.7438287882515493,0.7538287882515493,4.184445936139171,3.4406171478876217,0,0
10.0.0.6,10.0.1.38,"sDE2","sIE",52821277.0,38636101.99780369,2.8277534259087833,2.837753425908783,4.1949016181100225,1.3671481922012392,0,0
10.0.1.214,10.0.2.40,"sFR1","sLT",74399275.0,20620587.934282243,0.6489987462508852,0.6589987462508852,4.257008141381145,3.6080093951302596,0,0
10.0.0.244,10.0.1.35,"sMT","sIE",80206857.0,19488302.908926297,0.14655656975527853,0.15655656975527854,4.2621974942024545,4.115640924447176,0,0
10.0.1.163,10.0.1.6,"sEE","sUK",99841032.0,24173224.336218134,0.13395283756172283,0.14395283756172284,4.264185139688283,4.13023230212656,0,0
10.0.2.36,10.0.0.215,"sLT","sUA",64058937.0,24793371.189776327,1.6829560541797959,1.6929560541797957,4.266668309752972,2.583712255573176,0,0
10.0.2.101,10.0.1.50,"sRS","sME",73255021.0,729895037.5599382,4.184445936139171,4.194445936139171,4.284809710696255,0.100363774557084,0,0
10.0.0.161,10.0.1.132,"sSE","sGR",62718393.0,24864151.95188967,1.7789104727133622,1.788910472713362,4.301352948183893,2.5224424754705304,0,0
10.0.1.50,10.0.1.33,"sME","sIE",59744156.0,17030486.486473072,0.8147700595455342,0.8247700595455342,4.322841073691455,3.508071014145921,0,0
10.0.0.4,10.0.1.146,"sDE2","sPT",98856360.0,34874858.19974643,1.5128643138990896,1.5228643138990894,4.3474668070131335,2.834602493114044,0,0
10.0.2.17,10.0.1.100,"sHU","sES",76785728.0,320938887.1689245,4.125493016247047,4.135493016247047,4.3647464413378625,0.2392534250908156,0,0
10.0.1.162,10.0.0.37,"sEE","sBE",73262985.0,20662192.96538335,0.8192605418330203,0.8292605418330203,4.365011233579148,3.545750691746128,0,0
10.0.0.20,10.0.1.216,"sDE1","sFR1",97806780.0,305434544.0194112,4.088338735750236,4.098338735750236,4.408560472011293,0.32022173626105666,0,0
10.0.1.166,10.0.1.180,"sEE","sCY",54777571.0,21382442.62385578,1.8476898405785824,1.8576898405785822,4.409491219570065,2.5618013789914826,0,0
10.0.0.84,10.0.0.50,"sBY","sNO",76027068.0,20798596.15663816,0.7640936743568497,0.7740936743568497,4.4194878859385245,3.6553942115816747,0,0
10.0.2.58,10.0.1.115,"sLU","sCH",62701614.0,24844133.31903915,1.9004788829390704,1.9104788829390702,4.424278493688583,2.523799610749512,0,0
10.0.0.83,10.0.0.161,"sBY","sSE",74137788.0,20833988.88110732,0.879568049087921,0.889568049087921,4.438069900225494,3.5585018511375726,0,0
10.0.0.56,10.0.2.71,"sNO","sLV",96877599.0,23323412.98960408,0.2931990110508629,0.3031990110508629,4.446862072421047,4.153663061370184,0,0
10.0.0.65,10.0.0.116,"sNL","sBG",58745562.0,16963525.076848507,0.9920093619689428,1.0020093619689427,4.455060923119686,3.4630515611507433,0,0
10.0.2.118,10.0.1.120,"sTR","sCH",77802848.0,18501951.15738742,0.2517956927323157,0.26179569273231573,4.456911539064827,4.205115846332512,0,0
10.0.1.105,10.0.2.38,"sES","sLT",80512838.0,21083488.834715523,0.6654167183313001,0.6754167183313001,4.484179287998122,3.818762569666822,0,0
10.0.1.58,10.0.1.178,"sME","sCY",94176765.0,21490483.982893433,0.1043436355994607,0.1143436355994607,4.486597896367405,4.382254260767944,0,0
10.0.1.55,10.0.0.67,"sME","sNL",60029737.0,16455498.630491823,0.8444347465813243,0.8544347465813243,4.492439486393079,3.6480047398117543,0,0
10.0.2.49,10.0.2.40,"sLU","sLT",77183880.0,21000665.643119052,0.8182367058575423,0.8282367058575423,4.493543065743787,3.6753063598862448,0,0
10.0.1.211,10.0.1.26,"sFR1","sMK",61277652.0,16978451.136814225,0.8855118492521772,0.8955118492521772,4.494654491665077,3.6091426424129,0,0
10.0.1.22,10.0.1.227,"sMK","sFR2",88777344.0,20303506.634219203,0.1327793492616094,0.1427793492616094,4.505292216096942,4.372512866835333,0,0
10.0.0.3,10.0.2.54,"sDE2","sLU",87724774.0,30893417.58749481,1.6868303171102805,1.6968303171102803,4.526424666021347,2.839594348911066,0,0
10.0.0.7,10.0.1.202,"sDE2","sCZ",83010008.0,21414707.588986486,0.7027767720873407,0.7127767720873407,4.579085036165239,3.876308264077898,0,0
10.0.1.24,10.0.1.106,"sMK","sES",63940167.0,17021522.01538516,0.8301905742605835,0.8401905742605835,4.586621223776339,3.7564306495157553,0,0
10.0.2.54,10.0.0.18,"sLU","sDE1",58488293.0,33453035.244012017,2.8562146145429472,2.866214614542947,4.60458490660693,1.7483702920639828,0,0
10.0.2.25,10.0.2.136,"sHU","sPL",60596098.0,16464201.508067697,0.9267996436388831,0.9367996436388831,4.607275612686458,3.6804759690475746,0,0
