"time","mean","stdev","min","max","q1","q3","median","sDE2","sDE1","sBE","sNO","sNL","sBY","sSI","sBG","sSK","sFI","sSE","sDK","sIS","sUA","sIT","sMT","sUK","sMK","sIE","sME","sMD","sIL","sES","sCH","sGR","sPT","sEE","sCY","sCZ","sFR1","sFR2","sAT","sHR","sHU","sLT","sLU","sLV","sRO","sRS","sTR","sPL"
5.9,0.16280487804878055,0.1692677874807953,0.16280487804878055,0.9575,0.06,0.1825,0.1025,0.9575,0.0525,0.0575,0.115,0.175,0.0525,0.0825,0.12,0.16,0.06,0.1475,0.46,0.0575,0.0575,0.365,0.0525,0.1875,0.06,0.0475,0.055,0.055,0.1025,0.065,0.4925,0.0675,0.0425,0.1225,0.135,0.2625,0.1525,0.125,0.305,0.065,0.3525,0.085,0.0875,0.0675,0.1825,0.065,0.25,0.27
6.0,0.16359756097560976,0.16957087947163232,0.16359756097560976,0.96,0.06,0.185,0.105,0.96,0.0525,0.06,0.115,0.175,0.055,0.0825,0.12,0.1625,0.0625,0.15,0.4625,0.06,0.055,0.365,0.0525,0.19,0.0575,0.0475,0.0575,0.055,0.105,0.0625,0.49,0.0675,0.0425,0.125,0.135,0.265,0.15,0.125,0.3075,0.0675,0.3575,0.085,0.09,0.0675,0.185,0.065,0.25,0.2675
6.1,0.16463414634146345,0.17064133060919365,0.16463414634146345,0.9675,0.0625,0.1825,0.105,0.9675,0.0525,0.06,0.1125,0.175,0.055,0.085,0.1275,0.1625,0.065,0.1525,0.465,0.06,0.055,0.365,0.0525,0.19,0.0625,0.0475,0.0575,0.055,0.105,0.0625,0.4925,0.0675,0.0425,0.125,0.1375,0.26,0.15,0.125,0.3075,0.0675,0.3625,0.0875,0.09,0.0675,0.1825,0.065,0.26,0.2675
6.2,0.1645731707317073,0.1712613735221056,0.1645731707317073,0.9725,0.0625,0.18,0.1075,0.9725,0.0525,0.0625,0.1125,0.18,0.055,0.0825,0.13,0.155,0.065,0.1525,0.4675,0.0625,0.05,0.3675,0.05,0.1975,0.0625,0.0475,0.0575,0.055,0.1075,0.065,0.495,0.0675,0.045,0.125,0.1425,0.2525,0.15,0.1275,0.305,0.065,0.3575,0.085,0.09,0.0675,0.18,0.06,0.2625,0.26
6.3,0.1653048780487805,0.17129011469094993,0.1653048780487805,0.9725,0.0625,0.18,0.1075,0.9725,0.0525,0.0625,0.1125,0.1775,0.06,0.0775,0.14,0.1525,0.065,0.1525,0.4675,0.0625,0.0525,0.365,0.05,0.2,0.065,0.0475,0.055,0.055,0.1075,0.0675,0.495,0.0675,0.0475,0.125,0.145,0.26,0.15,0.13,0.3075,0.0625,0.355,0.085,0.0875,0.0675,0.18,0.06,0.265,0.2675
6.4,0.16396341463414635,0.17058541206050554,0.16396341463414635,0.9675,0.0625,0.1775,0.1075,0.9675,0.055,0.0625,0.115,0.1775,0.0575,0.0675,0.1375,0.1475,0.065,0.1525,0.4725,0.0625,0.0525,0.365,0.05,0.2025,0.0625,0.0475,0.0525,0.0575,0.1075,0.0675,0.495,0.0675,0.0475,0.125,0.145,0.2525,0.15,0.13,0.3,0.06,0.3425,0.09,0.085,0.07,0.175,0.0525,0.265,0.265
6.5,0.1634146341463415,0.17016917344431046,0.1634146341463415,0.9625,0.06,0.1775,0.105,0.9625,0.0575,0.065,0.115,0.1775,0.0575,0.0675,0.135,0.145,0.065,0.1525,0.4725,0.0625,0.0525,0.3725,0.0525,0.2025,0.06,0.0475,0.05,0.0575,0.105,0.0675,0.5,0.07,0.0475,0.1225,0.145,0.25,0.1525,0.1325,0.3,0.0575,0.3325,0.0875,0.0825,0.07,0.17,0.0525,0.2625,0.2625
6.6,0.1629268292682927,0.17030362272816366,0.1629268292682927,0.9675,0.0625,0.1775,0.1075,0.9675,0.06,0.065,0.115,0.1775,0.0625,0.07,0.13,0.1425,0.065,0.1475,0.47,0.0625,0.0525,0.3725,0.05,0.2075,0.0575,0.05,0.045,0.0575,0.1075,0.0675,0.5,0.07,0.05,0.1225,0.145,0.25,0.1525,0.1375,0.2925,0.0575,0.3225,0.0825,0.0825,0.0675,0.1675,0.0525,0.2625,0.2625
6.7,0.16378048780487803,0.1714652794541759,0.16378048780487803,0.975,0.06,0.18,0.11,0.975,0.06,0.0675,0.115,0.18,0.06,0.07,0.13,0.145,0.065,0.1475,0.4725,0.0625,0.0525,0.3725,0.05,0.2125,0.0575,0.055,0.045,0.055,0.11,0.0675,0.5025,0.0675,0.05,0.125,0.1475,0.2525,0.155,0.135,0.2925,0.06,0.3275,0.0825,0.0825,0.0675,0.165,0.0525,0.2625,0.26
6.8,0.1651219512195122,0.1719578358872372,0.1651219512195122,0.98,0.0625,0.185,0.11,0.98,0.0625,0.065,0.115,0.185,0.06,0.0725,0.135,0.145,0.065,0.1475,0.4725,0.0625,0.0525,0.3725,0.05,0.2125,0.06,0.0575,0.0425,0.055,0.11,0.07,0.5025,0.07,0.0525,0.125,0.145,0.255,0.1575,0.135,0.2975,0.0625,0.33,0.085,0.0875,0.0675,0.17,0.0525,0.2625,0.2625
6.9,0.16512195121951223,0.17266733772819906,0.16512195121951223,0.985,0.0625,0.1825,0.1075,0.985,0.06,0.0625,0.115,0.1825,0.0575,0.075,0.135,0.1425,0.065,0.1475,0.4725,0.0625,0.0525,0.375,0.05,0.215,0.06,0.06,0.0425,0.055,0.1075,0.07,0.505,0.0675,0.0525,0.1275,0.1475,0.25,0.1575,0.135,0.2975,0.065,0.3275,0.085,0.0875,0.07,0.165,0.0525,0.2675,0.26
7.0,0.1676219512195122,0.17471313702710306,0.1676219512195122,0.995,0.06,0.1825,0.1075,0.995,0.06,0.0575,0.1175,0.1825,0.0575,0.075,0.1375,0.1475,0.065,0.15,0.48,0.06,0.0525,0.3825,0.05,0.22,0.0625,0.06,0.0425,0.055,0.1075,0.0725,0.51,0.07,0.055,0.135,0.155,0.255,0.1625,0.1375,0.3025,0.07,0.3325,0.0925,0.085,0.07,0.165,0.0525,0.2675,0.265
7.1,0.16762195121951218,0.1748718618152427,0.16762195121951218,0.995,0.06,0.18,0.1075,0.995,0.06,0.0575,0.1175,0.18,0.0575,0.075,0.1375,0.1525,0.0675,0.1525,0.4825,0.0575,0.0525,0.3825,0.05,0.215,0.065,0.06,0.045,0.055,0.1075,0.0725,0.51,0.0675,0.055,0.135,0.1525,0.26,0.16,0.1375,0.3025,0.07,0.3375,0.0925,0.0825,0.07,0.1625,0.0525,0.2625,0.265
7.2,0.16652439024390245,0.17455682390261823,0.16652439024390245,0.995,0.06,0.18,0.11,0.995,0.06,0.0575,0.1175,0.18,0.0525,0.0725,0.14,0.155,0.0675,0.1525,0.485,0.055,0.0525,0.375,0.0475,0.2075,0.065,0.0575,0.045,0.05,0.11,0.0775,0.5025,0.0625,0.0525,0.14,0.1525,0.26,0.155,0.1375,0.2975,0.0725,0.3425,0.0925,0.08,0.07,0.1575,0.055,0.2625,0.2575
7.3,0.16689024390243898,0.17549041083507227,0.16689024390243898,1.0,0.06,0.185,0.1075,1.0,0.06,0.06,0.1175,0.185,0.055,0.075,0.1425,0.1575,0.0675,0.1525,0.49,0.055,0.0475,0.37,0.0475,0.205,0.0625,0.0575,0.0475,0.0525,0.1075,0.075,0.505,0.06,0.05,0.145,0.1525,0.26,0.1575,0.135,0.2925,0.0775,0.35,0.0925,0.08,0.0725,0.155,0.0475,0.265,0.255
7.4,0.1669512195121951,0.1753294044348762,0.1669512195121951,1.0,0.06,0.185,0.1075,1.0,0.0575,0.06,0.1175,0.185,0.0575,0.0725,0.1425,0.1575,0.0675,0.1525,0.49,0.055,0.0475,0.365,0.0475,0.2075,0.06,0.06,0.05,0.0525,0.1075,0.075,0.505,0.06,0.05,0.145,0.1575,0.26,0.1575,0.135,0.29,0.08,0.3525,0.0925,0.0775,0.0725,0.1575,0.0475,0.2625,0.255
7.5,0.16664634146341462,0.17471807408921486,0.16664634146341462,0.9975,0.06,0.1825,0.1075,0.9975,0.055,0.0575,0.115,0.1825,0.055,0.07,0.145,0.16,0.0675,0.1525,0.4875,0.055,0.0475,0.3625,0.045,0.2075,0.06,0.06,0.05,0.0525,0.1075,0.0775,0.5,0.0625,0.0525,0.145,0.1575,0.26,0.155,0.1375,0.2925,0.08,0.3525,0.095,0.0775,0.0725,0.1575,0.0475,0.2625,0.255
7.6,0.16664634146341467,0.17408699969332825,0.16664634146341467,0.9975,0.0575,0.175,0.1125,0.9975,0.055,0.0575,0.115,0.175,0.0575,0.0725,0.145,0.16,0.0675,0.15,0.4775,0.055,0.0475,0.3675,0.0525,0.21,0.06,0.0575,0.0525,0.05,0.1125,0.0775,0.5,0.0625,0.055,0.14,0.165,0.26,0.15,0.145,0.2925,0.085,0.3525,0.0925,0.075,0.0725,0.15,0.05,0.26,0.2525
7.7,0.16786585365853662,0.1745914752336759,0.16786585365853662,1.0,0.0575,0.1775,0.1075,1.0,0.055,0.0625,0.115,0.1775,0.0575,0.075,0.145,0.17,0.07,0.1525,0.48,0.055,0.0475,0.365,0.0525,0.21,0.0575,0.055,0.0575,0.0525,0.1075,0.075,0.4975,0.065,0.0525,0.14,0.165,0.2675,0.1525,0.145,0.2975,0.085,0.3625,0.0925,0.075,0.0725,0.1525,0.0525,0.26,0.2525
7.8,0.16865853658536586,0.17431232269051108,0.16865853658536586,1.0,0.0575,0.1725,0.115,1.0,0.055,0.0625,0.1175,0.1725,0.0575,0.075,0.14,0.17,0.07,0.1575,0.485,0.0575,0.0475,0.3625,0.0525,0.215,0.055,0.055,0.0575,0.0575,0.115,0.0775,0.495,0.065,0.0525,0.14,0.1625,0.2675,0.15,0.1475,0.295,0.0825,0.3625,0.0975,0.0725,0.0775,0.16,0.0575,0.2575,0.2575
7.9,0.16865853658536586,0.1737841890919488,0.16865853658536586,0.9975,0.06,0.1725,0.115,0.9975,0.055,0.065,0.1175,0.1725,0.06,0.08,0.1375,0.1725,0.07,0.1575,0.485,0.0575,0.05,0.3575,0.0525,0.215,0.05,0.0525,0.06,0.0575,0.115,0.0775,0.49,0.0625,0.05,0.14,0.16,0.27,0.1475,0.1475,0.2975,0.0875,0.365,0.0975,0.0725,0.0775,0.16,0.0575,0.255,0.2625
8.0,0.1673780487804878,0.17409167687505436,0.1673780487804878,0.9975,0.06,0.17,0.1075,0.9975,0.0525,0.065,0.1175,0.1675,0.065,0.0775,0.1325,0.17,0.0725,0.1625,0.485,0.0575,0.0525,0.36,0.055,0.205,0.05,0.0475,0.0525,0.0575,0.1075,0.0725,0.4925,0.06,0.045,0.1325,0.1625,0.2775,0.14,0.15,0.295,0.085,0.3525,0.0975,0.0725,0.0775,0.165,0.0575,0.2425,0.275
8.1,0.16792682926829264,0.17428416524687526,0.16792682926829264,1.0,0.06,0.17,0.1075,1.0,0.0525,0.0625,0.115,0.1675,0.065,0.0775,0.13,0.17,0.0725,0.16,0.485,0.06,0.0525,0.36,0.055,0.21,0.05,0.05,0.055,0.0575,0.1075,0.075,0.4925,0.06,0.045,0.135,0.165,0.2775,0.1425,0.15,0.2925,0.09,0.3525,0.1,0.0725,0.08,0.16,0.055,0.2475,0.2775
8.2,0.17170731707317075,0.17479817545266996,0.17170731707317075,1.0,0.0625,0.18,0.11,1.0,0.0525,0.0625,0.12,0.165,0.065,0.0825,0.1375,0.18,0.075,0.1625,0.4875,0.065,0.055,0.365,0.055,0.2175,0.055,0.05,0.055,0.0625,0.11,0.08,0.495,0.06,0.0475,0.1325,0.165,0.2875,0.15,0.15,0.3075,0.1025,0.365,0.1025,0.07,0.08,0.1775,0.0575,0.245,0.285
8.3,0.17109756097560982,0.17473765072077918,0.17109756097560982,0.9975,0.0625,0.18,0.1075,0.9975,0.055,0.065,0.12,0.1675,0.0625,0.0825,0.1375,0.18,0.0775,0.1675,0.4975,0.065,0.055,0.3625,0.055,0.2225,0.055,0.0525,0.0525,0.06,0.1075,0.08,0.4975,0.0625,0.05,0.1325,0.165,0.2875,0.15,0.15,0.3025,0.1,0.36,0.0925,0.065,0.0775,0.1725,0.0575,0.24,0.275
8.4,0.171219512195122,0.1738596311010446,0.171219512195122,0.9925,0.0625,0.1775,0.1075,0.9925,0.055,0.0675,0.125,0.1675,0.0625,0.08,0.14,0.1775,0.08,0.1725,0.5,0.065,0.0575,0.3575,0.0575,0.2225,0.0525,0.055,0.0525,0.06,0.1075,0.085,0.5025,0.06,0.055,0.13,0.155,0.2875,0.15,0.1525,0.3025,0.095,0.35,0.0975,0.065,0.08,0.1675,0.06,0.235,0.2825
8.5,0.17030487804878047,0.17421618466891897,0.17030487804878047,0.9975,0.0625,0.18,0.105,0.9975,0.0575,0.07,0.1225,0.1675,0.0625,0.075,0.135,0.18,0.08,0.175,0.5025,0.0675,0.0575,0.35,0.055,0.22,0.0525,0.05,0.0525,0.0625,0.105,0.0825,0.5,0.0575,0.0525,0.13,0.1575,0.29,0.14,0.155,0.29,0.095,0.3475,0.0975,0.0675,0.08,0.1625,0.06,0.2375,0.2825
8.6,0.1695731707317073,0.1744441542119625,0.1695731707317073,1.0,0.0625,0.18,0.105,1.0,0.055,0.0725,0.125,0.17,0.06,0.0725,0.1325,0.18,0.0825,0.1775,0.51,0.0725,0.0575,0.345,0.0525,0.215,0.05,0.0475,0.05,0.0625,0.105,0.08,0.495,0.06,0.05,0.1325,0.1575,0.29,0.135,0.1525,0.285,0.0925,0.3425,0.0975,0.0675,0.0825,0.1575,0.06,0.24,0.28
8.7,0.16780487804878044,0.17440508209089398,0.16780487804878044,1.0,0.06,0.185,0.1,1.0,0.055,0.07,0.125,0.1725,0.06,0.07,0.1325,0.185,0.0825,0.1775,0.515,0.0725,0.0575,0.3375,0.055,0.21,0.0475,0.0425,0.045,0.0575,0.1,0.08,0.485,0.0575,0.05,0.135,0.1575,0.295,0.1325,0.1475,0.2775,0.09,0.33,0.1,0.0675,0.0825,0.1475,0.05,0.2375,0.2875
8.8,0.16810975609756096,0.17434439956854397,0.16810975609756096,0.9975,0.0625,0.19,0.1025,0.9975,0.06,0.07,0.1275,0.175,0.0625,0.07,0.13,0.19,0.085,0.1825,0.5275,0.0725,0.06,0.3375,0.0575,0.21,0.05,0.0425,0.0425,0.055,0.1025,0.08,0.48,0.055,0.055,0.135,0.1575,0.3,0.1325,0.1425,0.275,0.09,0.325,0.1,0.065,0.0825,0.14,0.0475,0.2325,0.29
8.9,0.16829268292682928,0.17466382259091376,0.16829268292682928,1.0,0.0625,0.185,0.1025,1.0,0.0625,0.07,0.1275,0.1775,0.06,0.07,0.1325,0.185,0.085,0.18,0.53,0.0725,0.06,0.335,0.055,0.2125,0.0525,0.0425,0.0425,0.0575,0.1025,0.08,0.4825,0.055,0.06,0.135,0.1575,0.295,0.1325,0.1375,0.28,0.09,0.3275,0.0975,0.065,0.0825,0.145,0.0475,0.2325,0.285
9.0,0.16847560975609754,0.17463365666234656,0.16847560975609754,0.9975,0.0625,0.1875,0.1025,0.9975,0.065,0.0725,0.1275,0.1775,0.06,0.075,0.125,0.1875,0.0825,0.18,0.53,0.0725,0.0575,0.3375,0.055,0.215,0.0475,0.0425,0.045,0.055,0.1025,0.0825,0.485,0.0525,0.06,0.135,0.1575,0.295,0.14,0.14,0.2775,0.0975,0.33,0.0975,0.0625,0.0825,0.1425,0.0425,0.235,0.2825
9.1,0.16841463414634147,0.17490394236304235,0.16841463414634147,0.9975,0.065,0.185,0.1025,0.9975,0.065,0.0725,0.1275,0.175,0.0575,0.0725,0.125,0.185,0.0825,0.18,0.53,0.0725,0.06,0.3425,0.055,0.22,0.05,0.04,0.0425,0.055,0.1025,0.085,0.49,0.0525,0.065,0.135,0.1575,0.29,0.145,0.1425,0.2775,0.0925,0.325,0.095,0.0575,0.0825,0.1425,0.0425,0.235,0.2825
9.2,0.16780487804878047,0.17416017571612905,0.16780487804878047,0.9975,0.065,0.18,0.1125,0.9975,0.065,0.075,0.13,0.18,0.0575,0.0775,0.12,0.18,0.0825,0.1775,0.5275,0.065,0.0575,0.3425,0.0575,0.2275,0.0475,0.0425,0.04,0.0525,0.1125,0.085,0.4825,0.0625,0.0675,0.13,0.1525,0.2825,0.1475,0.14,0.275,0.0925,0.3225,0.0925,0.06,0.08,0.13,0.045,0.2375,0.28
9.3,0.16835365853658535,0.17470847648270474,0.16835365853658535,1.0,0.07,0.1825,0.1125,1.0,0.07,0.075,0.13,0.18,0.0575,0.075,0.1225,0.1825,0.0825,0.1775,0.5325,0.07,0.0525,0.3425,0.06,0.2275,0.0475,0.0375,0.045,0.0525,0.1125,0.0825,0.48,0.06,0.07,0.1325,0.155,0.2875,0.145,0.14,0.2775,0.09,0.325,0.095,0.0575,0.08,0.1275,0.0475,0.24,0.2775
9.4,0.1675,0.17423876245389086,0.1675,0.9975,0.07,0.1875,0.11,0.9975,0.07,0.075,0.1275,0.1775,0.0575,0.075,0.125,0.1875,0.0775,0.18,0.5275,0.07,0.055,0.3425,0.0575,0.2225,0.0525,0.035,0.0425,0.0475,0.11,0.0775,0.475,0.06,0.07,0.1325,0.155,0.29,0.1425,0.1375,0.2775,0.09,0.325,0.095,0.0575,0.08,0.125,0.0475,0.2375,0.28
9.5,0.16749999999999998,0.17481523347139558,0.16749999999999998,1.0,0.065,0.19,0.1125,1.0,0.07,0.075,0.1275,0.1775,0.0575,0.075,0.12,0.19,0.08,0.1825,0.525,0.0675,0.055,0.3475,0.0575,0.2225,0.05,0.035,0.0425,0.05,0.1125,0.075,0.4775,0.06,0.065,0.1325,0.1525,0.2925,0.1425,0.1375,0.28,0.09,0.3225,0.0925,0.06,0.0775,0.125,0.0475,0.2375,0.28
9.6,0.1668292682926829,0.17456044483062197,0.1668292682926829,1.0,0.0625,0.185,0.1125,1.0,0.07,0.0775,0.1275,0.1775,0.055,0.07,0.12,0.185,0.08,0.185,0.5275,0.0675,0.0575,0.3425,0.0575,0.22,0.05,0.0325,0.0425,0.05,0.1125,0.0725,0.475,0.0625,0.06,0.135,0.155,0.2875,0.14,0.135,0.2725,0.09,0.325,0.0975,0.06,0.08,0.125,0.0475,0.2325,0.28
9.7,0.1670731707317073,0.17425529914522073,0.1670731707317073,0.9975,0.0625,0.185,0.1125,0.9975,0.07,0.08,0.1275,0.185,0.055,0.075,0.12,0.185,0.08,0.185,0.5275,0.07,0.0575,0.3375,0.055,0.2275,0.0475,0.035,0.0425,0.0475,0.1125,0.0675,0.4725,0.0625,0.0575,0.1375,0.1575,0.2875,0.14,0.1325,0.2775,0.0925,0.3275,0.0975,0.0575,0.0775,0.125,0.05,0.2325,0.2775
9.8,0.16792682926829264,0.17440307815641978,0.16792682926829264,0.9975,0.065,0.1825,0.11,0.9975,0.0675,0.075,0.1275,0.1825,0.055,0.0775,0.1225,0.1825,0.0775,0.1825,0.53,0.075,0.0575,0.345,0.055,0.2275,0.05,0.035,0.0425,0.0525,0.11,0.0725,0.48,0.065,0.0625,0.14,0.155,0.2825,0.145,0.135,0.2875,0.095,0.32,0.095,0.06,0.0775,0.13,0.0475,0.235,0.2725
9.9,0.16798780487804876,0.17481455288407627,0.16798780487804876,1.0,0.0625,0.185,0.1075,1.0,0.0675,0.075,0.125,0.185,0.0525,0.0775,0.1275,0.1825,0.075,0.1825,0.53,0.075,0.0575,0.34,0.0525,0.2225,0.0525,0.035,0.0425,0.0525,0.1075,0.0675,0.4775,0.0625,0.0575,0.1425,0.1575,0.2825,0.14,0.135,0.285,0.095,0.3325,0.0975,0.0625,0.08,0.1325,0.05,0.2425,0.27
10.0,0.16902439024390245,0.17431562875860054,0.16902439024390245,1.0,0.065,0.19,0.1125,1.0,0.0675,0.08,0.1275,0.19,0.0525,0.08,0.1275,0.1825,0.075,0.1825,0.53,0.0775,0.055,0.3425,0.05,0.2325,0.0525,0.0375,0.045,0.055,0.1125,0.0775,0.48,0.0625,0.065,0.14,0.155,0.28,0.145,0.14,0.28,0.0925,0.33,0.0975,0.065,0.08,0.13,0.05,0.2375,0.2675
10.1,0.16884146341463413,0.17446616972452347,0.16884146341463413,1.0,0.065,0.195,0.1125,1.0,0.065,0.0825,0.1275,0.195,0.0525,0.08,0.1275,0.1825,0.075,0.1825,0.5275,0.075,0.055,0.3425,0.05,0.23,0.05,0.0375,0.0475,0.0575,0.1125,0.0725,0.48,0.06,0.06,0.14,0.155,0.28,0.14,0.14,0.28,0.0925,0.33,0.1,0.065,0.08,0.1325,0.0475,0.2425,0.27
10.2,0.16945121951219508,0.17436077697490707,0.16945121951219508,0.9975,0.0625,0.1925,0.1125,0.9975,0.065,0.09,0.13,0.1925,0.0525,0.08,0.13,0.1825,0.0775,0.185,0.5325,0.0775,0.0525,0.3425,0.0475,0.24,0.05,0.0375,0.0475,0.0575,0.1125,0.0725,0.4825,0.06,0.0625,0.14,0.1575,0.275,0.1425,0.14,0.2775,0.095,0.3325,0.1,0.0625,0.08,0.1325,0.0475,0.2425,0.265
10.3,0.16743902439024386,0.17415167888247524,0.16743902439024386,0.995,0.0625,0.1975,0.1075,0.995,0.0625,0.0875,0.13,0.1975,0.0525,0.0775,0.1275,0.175,0.08,0.185,0.5425,0.075,0.05,0.3325,0.0425,0.23,0.05,0.04,0.0425,0.0575,0.1075,0.07,0.48,0.0575,0.06,0.1425,0.1575,0.2675,0.1375,0.14,0.2725,0.095,0.3225,0.1,0.065,0.08,0.13,0.045,0.24,0.2625
10.4,0.16823170731707315,0.17508381608013526,0.16823170731707315,1.0,0.065,0.195,0.11,1.0,0.065,0.0925,0.1275,0.195,0.0525,0.08,0.12,0.18,0.0825,0.185,0.545,0.0775,0.05,0.3325,0.0425,0.24,0.045,0.04,0.045,0.055,0.11,0.0675,0.4775,0.055,0.06,0.1425,0.1625,0.275,0.1375,0.14,0.2675,0.0975,0.325,0.1,0.065,0.08,0.1275,0.0425,0.2475,0.265
10.5,0.1672560975609756,0.17448076705636026,0.1672560975609756,0.995,0.0625,0.1975,0.1075,0.995,0.0675,0.0875,0.125,0.1975,0.0525,0.0775,0.1175,0.175,0.0875,0.185,0.5475,0.08,0.05,0.335,0.0425,0.2325,0.0425,0.04,0.045,0.055,0.1075,0.0675,0.4775,0.055,0.0625,0.1425,0.1575,0.27,0.13,0.145,0.2675,0.1,0.32,0.0975,0.0625,0.0775,0.13,0.0425,0.245,0.2625
10.6,0.1670121951219512,0.17548731758097738,0.1670121951219512,1.0,0.06,0.1925,0.105,1.0,0.065,0.085,0.125,0.1925,0.05,0.075,0.1175,0.18,0.085,0.1875,0.5425,0.075,0.0575,0.34,0.0425,0.2325,0.045,0.04,0.045,0.05,0.105,0.0675,0.4825,0.0575,0.0575,0.1375,0.165,0.2775,0.135,0.1425,0.2675,0.1,0.3225,0.09,0.06,0.075,0.125,0.0475,0.2425,0.2575
10.7,0.16628048780487806,0.1747752231972956,0.16628048780487806,0.9975,0.0625,0.19,0.105,0.9975,0.07,0.085,0.12,0.19,0.05,0.07,0.1175,0.18,0.0825,0.18,0.5375,0.0725,0.0575,0.34,0.045,0.2325,0.0425,0.0425,0.045,0.0525,0.105,0.07,0.48,0.0575,0.06,0.14,0.16,0.2775,0.1325,0.15,0.2675,0.0925,0.3225,0.085,0.0625,0.075,0.125,0.0475,0.245,0.2525
10.8,0.16603658536585364,0.17493550693995852,0.16603658536585364,1.0,0.0625,0.1925,0.1075,1.0,0.0675,0.085,0.1175,0.1925,0.05,0.0725,0.1175,0.1775,0.08,0.175,0.5325,0.075,0.055,0.3425,0.045,0.2325,0.0425,0.0425,0.045,0.0525,0.1075,0.0725,0.4825,0.055,0.06,0.14,0.1625,0.275,0.1325,0.1525,0.2675,0.095,0.32,0.085,0.0625,0.075,0.1175,0.0475,0.245,0.2525
10.9,0.16628048780487803,0.17485806260592798,0.16628048780487803,0.9975,0.0625,0.19,0.1025,0.9975,0.0675,0.085,0.1225,0.19,0.05,0.0725,0.1175,0.1825,0.08,0.175,0.535,0.08,0.055,0.3475,0.045,0.23,0.0425,0.045,0.0475,0.0525,0.1025,0.0725,0.4825,0.0575,0.06,0.135,0.1625,0.2825,0.13,0.1525,0.2675,0.095,0.3175,0.085,0.0625,0.075,0.115,0.045,0.245,0.2525
11.0,0.16609756097560976,0.1752759573174922,0.16609756097560976,1.0,0.0675,0.1925,0.1025,1.0,0.0675,0.085,0.1175,0.1925,0.0475,0.0725,0.1175,0.18,0.08,0.1725,0.535,0.08,0.0575,0.35,0.0475,0.2325,0.045,0.045,0.0425,0.0525,0.1025,0.0675,0.4825,0.0575,0.0625,0.1375,0.1625,0.275,0.125,0.1525,0.2675,0.0975,0.32,0.08,0.0675,0.0725,0.115,0.045,0.2475,0.2525
11.1,0.16524390243902431,0.1749188007421262,0.16524390243902431,1.0,0.065,0.1925,0.1,1.0,0.0675,0.085,0.1175,0.1925,0.0525,0.0725,0.115,0.18,0.08,0.1725,0.5325,0.075,0.0575,0.345,0.0475,0.2275,0.045,0.045,0.04,0.05,0.1,0.065,0.48,0.06,0.06,0.135,0.1625,0.2775,0.125,0.1525,0.2625,0.095,0.3125,0.0825,0.07,0.0725,0.11,0.045,0.2475,0.26
11.2,0.16353658536585367,0.17445383029734093,0.16353658536585367,1.0,0.0625,0.1925,0.1,1.0,0.0725,0.08,0.1125,0.1925,0.055,0.07,0.1075,0.18,0.0775,0.17,0.5325,0.08,0.06,0.3325,0.0475,0.2225,0.0425,0.0425,0.04,0.0425,0.1,0.0625,0.47,0.055,0.0525,0.14,0.16,0.28,0.125,0.15,0.2475,0.095,0.31,0.085,0.07,0.075,0.1025,0.0475,0.25,0.2675
11.3,0.16201219512195122,0.17427831987401152,0.16201219512195122,0.995,0.0575,0.18,0.105,0.995,0.0675,0.065,0.1125,0.18,0.0525,0.07,0.105,0.18,0.0775,0.1675,0.5325,0.085,0.0575,0.33,0.05,0.22,0.04,0.0425,0.0375,0.0425,0.105,0.055,0.47,0.0475,0.05,0.1425,0.1625,0.2775,0.1175,0.1475,0.2525,0.0925,0.31,0.0875,0.065,0.075,0.1075,0.0525,0.25,0.265
11.4,0.16310975609756098,0.1752731148318742,0.16310975609756098,1.0,0.06,0.185,0.105,1.0,0.07,0.06,0.1125,0.175,0.05,0.07,0.1075,0.185,0.0775,0.1675,0.5325,0.0825,0.06,0.33,0.0475,0.225,0.0425,0.0425,0.0425,0.0425,0.11,0.0525,0.475,0.0525,0.055,0.1425,0.1625,0.2825,0.12,0.145,0.25,0.095,0.3175,0.09,0.065,0.075,0.105,0.0475,0.255,0.2675
11.5,0.16298780487804881,0.1741952047660157,0.16298780487804881,0.995,0.06,0.18,0.1075,0.995,0.0675,0.065,0.11,0.1725,0.05,0.0725,0.11,0.18,0.0775,0.17,0.5275,0.08,0.06,0.3325,0.0475,0.2225,0.045,0.0425,0.0425,0.045,0.11,0.05,0.4725,0.0525,0.0525,0.1425,0.155,0.28,0.12,0.1425,0.25,0.095,0.3175,0.0925,0.0675,0.08,0.1075,0.05,0.26,0.27
11.6,0.1655487804878049,0.1746656319552237,0.1655487804878049,0.9975,0.06,0.1875,0.11,0.9975,0.0675,0.065,0.1125,0.18,0.05,0.0725,0.1125,0.1875,0.0775,0.17,0.5325,0.0825,0.06,0.3325,0.0475,0.23,0.045,0.045,0.045,0.0525,0.11,0.055,0.475,0.05,0.0575,0.145,0.1575,0.285,0.1275,0.14,0.2575,0.095,0.32,0.0925,0.075,0.08,0.115,0.05,0.2625,0.2725
11.7,0.16560975609756093,0.1743076727595987,0.16560975609756093,0.9925,0.0575,0.1875,0.1125,0.9925,0.065,0.065,0.1125,0.175,0.0525,0.0725,0.1125,0.1875,0.0775,0.1725,0.5325,0.0875,0.0575,0.3375,0.05,0.24,0.045,0.045,0.045,0.055,0.115,0.05,0.4825,0.055,0.055,0.1425,0.1625,0.2775,0.13,0.135,0.2575,0.095,0.3175,0.09,0.0725,0.08,0.115,0.05,0.26,0.2675
